ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2020-06-04-lords.u1	Minutes of the House of Lords, Daily Session 2020-06-04	2020-06-04	2020-06-04	58	-	-	-	-	COVID	Regular	MP	I;LS	Independent;Lord Speaker	-	Fowler, Peter	M	-
ParlaMint-GB_2020-06-04-lords.u2	Minutes of the House of Lords, Daily Session 2020-06-04	2020-06-04	2020-06-04	58	-	-	-	-	COVID	Regular	MP	LAB	Labour	-	McConnell, Jack Wilson	M	-
ParlaMint-GB_2020-06-04-lords.u295	Minutes of the House of Lords, Daily Session 2020-06-04	2020-06-04	2020-06-04	58	-	-	-	-	COVID	Regular	MP	CON	Conservative	-	Williams, Susan	F	-
ParlaMint-GB_2020-06-04-lords.u296	Minutes of the House of Lords, Daily Session 2020-06-04	2020-06-04	2020-06-04	58	-	-	-	-	COVID	Regular	MP	LAB	Labour	-	McNicol, Iain	M	-
