ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2016-02-01-commons.u1	Minutes of the House of Commons, Daily Session 2016-02-01	2016-02-01	2016-02-01	56	-	-	-	-	Reference	Regular	MP	SNP	Scottish National Party	-	Day, Martyn	M	-
ParlaMint-GB_2016-02-01-commons.u2	Minutes of the House of Commons, Daily Session 2016-02-01	2016-02-01	2016-02-01	56	-	-	-	-	Reference	Regular	MP	SNP	Scottish National Party	-	Ahmed-Sheikh, Tasmina	F	-
ParlaMint-GB_2016-02-01-commons.u368	Minutes of the House of Commons, Daily Session 2016-02-01	2016-02-01	2016-02-01	56	-	-	-	-	Reference	Regular	MP	CON	Conservative	-	Ul-Ghani, Nusrat Munir	F	-
ParlaMint-GB_2016-02-01-commons.u369	Minutes of the House of Commons, Daily Session 2016-02-01	2016-02-01	2016-02-01	56	-	-	-	-	Reference	Regular	MP	CON	Conservative	-	Duddridge, James Philip	M	-
