ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2021-02-11-lords.u1	Great Britain parliamentary corpus ParlaMint-GB, Lords, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	;;	;;	Fowler, Peter	M	-
ParlaMint-GB_2021-02-11-lords.u2	Great Britain parliamentary corpus ParlaMint-GB, Lords, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	CON	Conservative	Young, George	M	-
ParlaMint-GB_2021-02-11-lords.u25	Great Britain parliamentary corpus ParlaMint-GB, Lords, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	CON	Conservative	Wolfson, David	M	-
ParlaMint-GB_2021-02-11-lords.u26	Great Britain parliamentary corpus ParlaMint-GB, Lords, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	;;	;;	Fowler, Peter	M	-
