ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2021-02-11-commons.u1	Great Britain parliamentary corpus ParlaMint-GB, Commons, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	CON	Conservative	Daly, James Barry	M	-
ParlaMint-GB_2021-02-11-commons.u2	Great Britain parliamentary corpus ParlaMint-GB, Commons, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	CON	Conservative	Mercer, John Luther	M	-
ParlaMint-GB_2021-02-11-commons.u14	Great Britain parliamentary corpus ParlaMint-GB, Commons, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	LAB	Labour	Smith, Catherine Jane	F	-
ParlaMint-GB_2021-02-11-commons.u15	Great Britain parliamentary corpus ParlaMint-GB, Commons, 2021-02-11 [ParlaMint SAMPLE]	2021-02-11	2021-02-11	58	-	-	-	-	COVID	Regular	notMP	CON	Conservative	Gove, Michael Andrew	M	-
