country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
GR	-	DIKKI	1999	2020.1	3.0	2.86	-	-	-	-	-	-	-	-	34314	-	-	-	-	-	1	-	1996	-	-	6.85	-	-	-	4.25	-	-	-	6.20	0.36	-	3.67	6.33	5	5	2.60	-	-	-	3.14	-	4.29	-	1	7	6	4.43	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	4.4
GR	-	POLA	1999	2020.1	7.57	6.71	-	-	-	-	-	-	-	-	34512	-	-	-	-	-	1	-	1996	-	-	2.28	-	-	-	5.67	-	-	-	6.60	1.25	-	5.67	6.5	6.33	7	6.40	-	-	-	5.43	-	3.93	-	1	7	2	7	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	2.9
GR	-	SYN	1999	2020.1	3.43	3.57	-	-	-	-	-	-	-	-	34211	-	-	-	-	-	1	-	1996	-	-	5.16	-	-	-	5.60	-	-	-	6.83	4.64	-	5.60	7	6.29	5.75	6.43	-	-	-	5.0	-	4.64	-	1	7	6	2.43	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.3	-	-	-	-	-	-	-	-	5.1
GR	-	SYN	2002	2020.1	2.86	2.91	-	-	-	-	-	-	-	-	34211	-	-	-	-	-	1	-	2000	-	-	5.16	-	-	6.4	6.2	-	-	-	6.55	3.94	-	5.5	6.5	6.09	-	5.82	-	4.91	-	6.0	-	8.17	-	1	11	6	2.09	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	3.2
GR	-	DIKKI	2006	2020.1	1.6	0.8	-	-	-	-	-	-	-	-	34314	-	-	-	5	0.33	1	-	2004	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2.67	-	1.67	-	2.4	-	4.43	-	1	6	6	6.67	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	6.67	5.33	-	0	-	-	0.40	8	-	-	0	9.67	1.8
GR	-	LAOS	2006	2020.1	9.11	5.33	-	-	-	-	-	-	8.57	7	34710	-	9.89	8.29	3.75	3	1	-	2004	-	-	4.10	8.38	8.63	-	-	-	-	-	5.8	1.14	-	-	-	5.25	-	3.2	-	2.83	-	2.38	-	6.20	1.29	1	9	1	9.63	-	-	-	-	0.0	-	9.75	9.38	-	-	-	-	-	-	-	-	9.88	-	-	-	6.80	1.5	3	4.80	9.86	9.71	-	0	7.29	9.5	1.5	4.80	5.60	4.80	1.29	8.39	2.2
GR	-	DIKKI	2010	2020.1	5.0	2.60	-	-	-	-	-	-	5.33	7.5	34314	-	-	-	8	0.60	1	-	2009	6	4	-	4	-	-	-	2.8	-	-	5.25	1.4	-	-	-	4.5	-	2.5	-	2	-	1.80	-	7.5	1.40	1	11	6	6.67	-	-	-	-	0.0	-	4	6	8	8.67	-	-	-	-	-	6	5.33	-	-	-	9	0.60	3	4	4	6.25	-	-	5	7.5	3	8	8.67	5.5	-	-	-
GR	-	LAOS	2010	2020.1	8.82	5.91	-	-	-	-	-	-	9.80	7.82	34710	-	-	-	5.90	4.64	1	-	2009	2.55	8	7.14	9.45	8.64	-	-	1.91	-	-	5.40	2	-	-	-	4.80	-	3.40	-	3.60	-	3.27	-	7.58	1	1	11	1	9.55	-	-	-	-	0.0	-	9.80	9.55	5.78	5.89	-	-	-	-	-	9.09	9.60	-	-	-	5.90	4	4.62	5	9.30	9.55	-	5	7.73	9.55	5.64	5.40	6.30	4.5	-	-	5.63
GR	-	OP	2010	2020.1	2.25	2.62	-	-	-	-	-	-	0.86	8	-	-	-	-	4.5	2.57	1	-	2009	9.5	.5	3.49	1	5.75	-	-	1.88	-	-	6.43	1.71	-	-	-	6.57	-	5.17	-	4	-	5.57	-	5.83	5.40	1	11	7	0.62	-	-	-	-	0.0	-	0.67	7.14	5.25	5.25	-	-	-	-	-	6.5	0.71	-	-	-	6.60	1.62	6.75	.75	5.25	0.62	-	0	8.29	0.57	1	5.86	4.67	1.33	-	-	2.53
GR	-	ANEL	2014	2020.1	8.78	5.11	-	-	6.89	-	-	9.22	9.25	-	34730	7.43	-	-	-	1.80	1	5	2012	-	8.43	3.5	9.11	-	-	-	2.38	-	1.22	3.5	3.44	-	-	-	3.40	-	2.33	-	2.71	-	2.22	-	4.89	1.14	1	9	1	8.56	-	-	6.78	-	0.0	-	9.11	-	-	4.71	-	12	9	1	-	-	9.29	9.22	-	-	-	5.17	-	5	-	9.62	-	6.70	-	9.5	4.80	-	6	-	-	-	7.5
