country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
HU	DK	DK	2014	2020.1	3.36	4.86	-	-	7.23	-	-	4.5	2.14	-	86221	7.86	-	-	-	6.60	0	6.62	2014	-	5.42	9.80	3.29	-	-	-	1	-	5.38	6.58	1.92	-	-	-	5.92	-	6.38	-	6.36	-	6.71	-	7.57	4.17	1	14	5	2.57	-	-	7.15	-	0.0	-	2.80	-	-	3.18	-	3	1	2	-	-	3.55	1.64	-	-	-	4.15	-	4.09	-	1.15	-	2	-	2.25	5.45	-	2.08	-	-	-	2.8
HU	DK	DK	2019	2020.1	3.33	4.67	3.29	0.83	7.14	-	1.6	3.43	3	-	86221	8.73	-	-	-	5.13	0	4.80	2018	5.5	3.69	16.05	2.36	-	-	5.69	-	1	5.77	6.14	0.22	-	-	-	-	-	6	-	6.64	-	6.93	-	9.53	-	1	15	5	2.13	1.67	1.25	7.07	-	0.0	2.23	3.21	5.13	-	-	8.43	-	-	-	2	4.85	3.75	2.2	4.54	3	6.29	4.07	-	3.25	-	1.33	4.15	5	-	2.07	2.92	-	2.62	-	-	-	5.37
HU	DK-frakció	DK	2014	2020.1	3.36	4.86	-	-	7.23	-	-	4.5	2.14	-	86221	7.86	-	-	-	6.60	0	6.62	2014	-	5.42	9.80	3.29	-	-	-	1	-	5.38	6.58	1.92	-	-	-	5.92	-	6.38	-	6.36	-	6.71	-	7.57	4.17	1	14	5	2.57	-	-	7.15	-	0.0	-	2.80	-	-	3.18	-	3	1	2	-	-	3.55	1.64	-	-	-	4.15	-	4.09	-	1.15	-	2	-	2.25	5.45	-	2.08	-	-	-	2.8
HU	DK-frakció	DK	2019	2020.1	3.33	4.67	3.29	0.83	7.14	-	1.6	3.43	3	-	86221	8.73	-	-	-	5.13	0	4.80	2018	5.5	3.69	16.05	2.36	-	-	5.69	-	1	5.77	6.14	0.22	-	-	-	-	-	6	-	6.64	-	6.93	-	9.53	-	1	15	5	2.13	1.67	1.25	7.07	-	0.0	2.23	3.21	5.13	-	-	8.43	-	-	-	2	4.85	3.75	2.2	4.54	3	6.29	4.07	-	3.25	-	1.33	4.15	5	-	2.07	2.92	-	2.62	-	-	-	5.37
HU	EGYÜTT	E14	2014	2020.1	3.64	4.86	-	-	7.31	-	-	5.21	1.71	-	86340	8.36	-	-	-	6.5	0	6.85	2014	-	3.83	3.6	2.64	-	-	-	1	-	5.23	6.42	1.92	-	-	-	6	-	6.21	-	6	-	6.64	-	7.57	4.38	1	14	9	2.36	-	-	7	-	0.0	-	2.56	-	-	3.64	-	2	8	3	-	-	3.17	1.71	-	-	-	4.23	-	3.36	-	1.38	-	1.5	-	1.62	5.18	-	1.92	-	-	-	2.1
HU	EGYÜTT	E14	2019	2020.1	3.57	4.67	4	1	8.25	-	0.83	3.8	2	-	86340	9.5	-	-	-	4.67	0	4.80	2018	6.80	2.60	-	1.75	-	-	5.40	-	1	6.25	6.33	0	-	-	-	-	-	6	-	6.80	-	6.44	-	9.57	-	1	15	9	1.43	2	.5	7.33	-	0.0	2.67	2.60	6	-	-	6.60	-	-	-	2.67	4.40	2	1.86	6	2.86	5.20	2.75	-	2.67	-	1.67	5.60	0.60	-	0.67	3	-	2.33	-	-	-	.66
HU	Fidesz	Fidesz-M	2002	2020.1	7.64	4.62	-	-	-	-	-	-	-	-	86421	-	-	-	-	-	0	-	2002	-	-	-	-	-	5.73	3.5	-	-	-	5.8	4.19	-	4	4.6	2.89	-	3.09	-	4.08	-	4.64	-	7.43	-	0	14	2	8.15	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42.5	-	-	-	-	-	-	-	-	35.11
HU	Fidesz	Fidesz-M	2006	2020.1	6.67	3.0	-	-	-	-	-	-	6.25	5.75	86421	-	7	7.5	4.5	3.80	0	-	2006	-	-	47.40	5.20	4	-	-	-	-	-	6.2	3	-	-	-	5	-	5.5	-	5.17	-	5.5	-	6.67	3.6	1	6	2	7	-	-	-	-	0.0	-	6.75	7	-	-	-	-	-	-	-	-	6	-	-	-	5.5	3	4.25	5	6.75	6.80	-	36.5	5.75	7	5	5	6.60	7.25	4	5.25	36.13
HU	Fidesz	Fidesz-M	2010	2020.1	6.88	3.41	-	-	-	-	-	-	7.56	6.25	86421	-	-	-	5.62	4.12	0	-	2010	3	6.43	56.36	5.60	5.12	-	-	1.41	-	-	6.06	3	-	-	-	5.31	-	5.07	-	4.94	-	5.35	-	6.86	4.70	1	17	2	7.24	-	-	-	-	1.0	-	6.46	4.69	3.36	4.21	-	-	-	-	-	4.54	7.21	-	-	-	6.81	5.44	5	7.29	7.81	8.19	-	58.80	5.69	7.19	6.94	7.62	6.73	5.40	-	-	45.35
HU	Fidesz	Fidesz	2014	2020.1	7.93	3.69	-	-	7.69	-	-	4.64	8.86	-	86421	2.93	-	-	-	2.80	0	1.64	2014	-	7.15	47.2	7.43	-	-	-	1.86	-	1.77	5.92	2.69	-	-	-	2.45	-	3	-	3.38	-	2.71	-	6.36	3.38	1	14	2	8.64	-	-	6.92	-	1.0	-	7.83	-	-	5.18	-	12	13	17	-	-	7.85	8.79	-	-	-	7.38	-	7.79	-	8.71	-	58.80	-	8.31	5.64	-	7.25	-	-	-	39.5
HU	Fidesz	Fidesz-KDNP	2019	2020.1	8.33	3.73	5.86	0.33	7.73	-	8.93	8.15	9.47	-	86421	1.13	-	-	-	2.86	0	1.29	2018	2.79	7.92	52.56	8	-	-	1.08	-	6.33	1.67	6.93	1.62	-	-	-	-	-	2.07	-	5.33	-	3.07	-	8.13	-	1	15	1	9.20	0.83	.75	9.57	-	1.0	0.36	9.93	10	-	-	9.93	-	-	-	0.38	7.93	8.36	9.80	4.77	8.13	6.64	5	-	8.86	-	9.43	5	64.60	-	9.27	7.38	-	8.5	-	-	-	49.28
HU	Fidesz-frakció	Fidesz	2014	2020.1	7.93	3.69	-	-	7.69	-	-	4.64	8.86	-	86421	2.93	-	-	-	2.80	0	1.64	2014	-	7.15	47.2	7.43	-	-	-	1.86	-	1.77	5.92	2.69	-	-	-	2.45	-	3	-	3.38	-	2.71	-	6.36	3.38	1	14	2	8.64	-	-	6.92	-	1.0	-	7.83	-	-	5.18	-	12	13	17	-	-	7.85	8.79	-	-	-	7.38	-	7.79	-	8.71	-	58.80	-	8.31	5.64	-	7.25	-	-	-	39.5
HU	Huxit	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HU	JOBBIK	JOBBIK	2010	2020.1	9.47	3.12	-	-	-	-	-	-	9.62	6.88	86710	-	-	-	5	2.5	0	-	2010	2.71	5.79	14.77	9	7.75	-	-	2.76	-	-	4.31	3.36	-	-	-	2.58	-	1.93	-	2.25	-	2.35	-	5.69	2.93	1	17	1	9.41	-	-	-	-	0.0	-	7.81	7.43	4.36	8.14	-	-	-	-	-	6.23	8.71	-	-	-	7.54	3.75	4.77	6.42	7.5	8.44	-	12.2	8.40	8.94	4.73	6.67	7.93	6.21	-	-	16.67
HU	JOBBIK	JOBBIK	2014	2020.1	9.71	4.0	-	-	6	-	-	9.07	9.79	-	86710	8	-	-	-	2	0	1.86	2014	-	5.83	14.7	9	-	-	-	2.93	-	1.15	4.5	1.69	-	-	-	2.08	-	1.36	-	1.64	-	1.21	-	6.79	2.67	1	14	1	9.5	-	-	7.38	-	0.0	-	9.33	-	-	8.55	-	12	7	1	-	-	9.54	9.69	-	-	-	3.62	-	5.09	-	8.31	-	11.6	-	9.77	4.30	-	8.17	-	-	-	20.2
HU	JOBBIK	JOBBIK	2019	2020.1	7.73	4.13	4.86	4.20	6.40	-	6.86	6.64	8.60	-	86710	8.60	-	-	-	3.64	0	2.8	2018	3.77	5.60	6.34	7.70	-	-	1.92	-	5.17	2.64	6.42	4.29	-	-	-	-	-	2.85	-	4.45	-	3.79	-	6.27	-	1	15	1	8.07	1.5	3.57	8.36	-	0.0	2.36	9.13	7.79	-	-	6.85	-	-	-	2.8	7.15	8.36	9.20	5.5	7.93	6.29	4.64	-	6.54	-	7.86	5.25	14.4	-	8.53	4.33	-	7.64	-	-	-	19.06
HU	JOBBIK-frakció	JOBBIK	2010	2020.1	9.47	3.12	-	-	-	-	-	-	9.62	6.88	86710	-	-	-	5	2.5	0	-	2010	2.71	5.79	14.77	9	7.75	-	-	2.76	-	-	4.31	3.36	-	-	-	2.58	-	1.93	-	2.25	-	2.35	-	5.69	2.93	1	17	1	9.41	-	-	-	-	0.0	-	7.81	7.43	4.36	8.14	-	-	-	-	-	6.23	8.71	-	-	-	7.54	3.75	4.77	6.42	7.5	8.44	-	12.2	8.40	8.94	4.73	6.67	7.93	6.21	-	-	16.67
HU	JOBBIK-frakció	JOBBIK	2014	2020.1	9.71	4.0	-	-	6	-	-	9.07	9.79	-	86710	8	-	-	-	2	0	1.86	2014	-	5.83	14.7	9	-	-	-	2.93	-	1.15	4.5	1.69	-	-	-	2.08	-	1.36	-	1.64	-	1.21	-	6.79	2.67	1	14	1	9.5	-	-	7.38	-	0.0	-	9.33	-	-	8.55	-	12	7	1	-	-	9.54	9.69	-	-	-	3.62	-	5.09	-	8.31	-	11.6	-	9.77	4.30	-	8.17	-	-	-	20.2
HU	JOBBIK-frakció	JOBBIK	2019	2020.1	7.73	4.13	4.86	4.20	6.40	-	6.86	6.64	8.60	-	86710	8.60	-	-	-	3.64	0	2.8	2018	3.77	5.60	6.34	7.70	-	-	1.92	-	5.17	2.64	6.42	4.29	-	-	-	-	-	2.85	-	4.45	-	3.79	-	6.27	-	1	15	1	8.07	1.5	3.57	8.36	-	0.0	2.36	9.13	7.79	-	-	6.85	-	-	-	2.8	7.15	8.36	9.20	5.5	7.93	6.29	4.64	-	6.54	-	7.86	5.25	14.4	-	8.53	4.33	-	7.64	-	-	-	19.06
HU	KDNP	KDNP	2006	2020.1	7.5	2.17	-	-	-	-	-	-	6.25	5.75	86522	-	8	8	5	3.20	0	-	2006	-	-	-	5	4	-	-	-	-	-	6.2	2.40	-	-	-	4	-	5.25	-	4.17	-	4.5	-	6.10	2.2	1	6	4	8.33	-	-	-	-	0.0	-	7.25	7.5	-	-	-	-	-	-	-	-	6.80	-	-	-	5.25	2.60	3.75	5.75	8.25	9	-	6	6.75	8.40	4.60	5	7.40	7.5	3.25	5.25	5.9
