country	pm_id	lr	url	comment
UA	#fr.apu	C	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-
UA	#fr.bl	C	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-
UA	#fr.bpp	CR	https://en.wikipedia.org/wiki/European_Solidarity	Party which is now called European Solidarity used to be known as Petro Poroshenko Bloc.
UA	#fr.but	C	https://en.wikipedia.org/wiki/Batkivshchyna	In the current wiki entry, the position is labeled as CL /C / CR
UA	#fr.byut	BT	https://en.wikipedia.org/wiki/Yulia_Tymoshenko_Bloc	In the current wiki entry, the position is labeled as BT
UA	#fr.es	CR	https://en.wikipedia.org/wiki/European_Solidarity	-
UA	#fr.FU	CL	https://en.wikipedia.org/wiki/Ukraine_–_Forward!	-
UA	#fr.hol	CR	https://en.wikipedia.org/wiki/Holos_(political_party)	-
UA	#fr.kpu	FL	https://en.wikipedia.org/wiki/Communist_Party_of_Ukraine	-
UA	#fr.nf	CRR	https://en.wikipedia.org/wiki/People%27s_Front_(Ukraine)	-
UA	#fr.np1	CCL	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-
UA	#fr.np2	CCL	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-
UA	#fr.nru	CR	https://en.wikipedia.org/wiki/People%27s_Movement_of_Ukraine	-
UA	#fr.nu02	CR	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	#fr.nu06	CR	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	#fr.nuns	CR	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-
UA	#fr.ob	CCL	https://en.wikipedia.org/wiki/Opposition_Bloc	In the current wiki entry, the position is labeled as CL to C
UA	#fr.opzzh	CCL	https://en.wikipedia.org/wiki/Opposition_Platform_—_For_Life	In the current wiki entry, the position is labeled as CL to C
UA	#fr.ppu	C	https://en.wikipedia.org/wiki/Party_of_Industrialists_and_Entrepreneurs_of_Ukraine	-
UA	#fr.PRP	CR	https://en.wikipedia.org/wiki/Reforms_and_Order_Party	-
UA	#fr.reg	C	https://en.wikipedia.org/wiki/Party_of_Regions	-
UA	#fr.regU	-	-	No Wikipedia page for this party.
UA	#fr.rp	SY	https://en.wikipedia.org/wiki/Radical_Party_of_Oleh_Liashko	In the current wiki entry, the position is labeled as SY
UA	#fr.rzm	-	https://en.wikipedia.org/wiki/Reforms_for_the_Future	No information about orientation found on Wikipedia
UA	#fr.sdpuo	CCL	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Ukraine_(united)	-
UA	#fr.sn	C	https://en.wikipedia.org/wiki/Servant_of_the_People	-
UA	#fr.sp	CR	https://en.wikipedia.org/wiki/Self_Reliance_(political_party)	-
