country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
IT	-	AN	1999	2020.1	8.17	4.33	-	-	-	-	-	-	-	-	32710	-	-	-	-	-	1	-	1996	-	-	10.30	-	-	-	4.20	-	-	-	5.5	2.00	-	4.75	5	3.80	4.80	3.17	-	-	-	3.67	-	2.5	-	1	6	1	8.67	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14.8	-	-	-	-	-	-	-	-	15.7
IT	-	CCD	1999	2020.1	6.0	5.0	-	-	-	-	-	-	-	-	32521	-	-	-	-	-	1	-	1996	-	-	2.59	-	-	-	5.20	-	-	-	5.83	0	-	5	5	5.20	5.40	5	-	-	-	6.0	-	3.33	-	1	6	4	7.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2.9
IT	-	CDU	1999	2020.1	6.33	5.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1996	-	-	2.15	-	-	-	5.20	-	-	-	5.83	0.50	-	5	4.75	4.80	5	5	-	-	-	5.67	-	2.92	-	1	6	4	7.67	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2.9
IT	-	DEM	1999	2020.1	4.33	4.33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1996	-	-	7.74	-	-	-	6.40	-	-	-	6	0	-	6.25	6.33	6.33	6	6.67	-	-	-	7.0	-	6.67	-	1	6	3	4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IT	-	FdV	1999	2020.1	3.83	3.83	-	-	-	-	-	-	-	-	32110	-	-	-	-	-	1	-	1996	-	-	1.76	-	-	-	6.60	-	-	-	5.20	3	-	5	6.83	5.5	4.60	4.33	-	-	-	5.33	-	4.58	-	1	6	7	1.33	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.5	-	-	-	-	-	-	-	-	2.5
IT	-	LB	1999	2020.1	4.60	8.20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1996	-	-	8.46	-	-	-	6.40	-	-	-	6.40	1.00	-	6.25	6.60	6	6	6.80	-	-	-	6.17	-	6	-	1	6	9	0.60	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IT	-	MS	1999	2020.1	9.67	5.17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1996	-	-	1.59	-	-	-	2.40	-	-	-	3.33	0	-	2.75	2.33	3.75	3	2	-	-	-	2.17	-	1.25	-	1	6	1	9.60	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	.9
IT	-	PDS	1999	2020.1	3.0	3.33	-	-	-	-	-	-	-	-	32220	-	-	-	-	-	1	-	1996	-	-	17.34	-	-	-	6.20	-	-	-	6.67	1.5	-	6	6.33	6	5.80	6.33	-	-	-	6.67	-	6.67	-	1	6	5	2.83	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27.1	-	-	-	-	-	-	-	-	21.10
IT	-	PPI	1999	2020.1	4.83	4.0	-	-	-	-	-	-	-	-	32520	-	-	-	-	-	1	-	1996	-	-	4.24	-	-	-	5.80	-	-	-	6.33	0.50	-	5.25	5.80	5.60	5.40	6.17	-	-	-	6.5	-	5	-	1	6	4	6.33	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.5	-	-	-	-	-	-	-	-	1.70
IT	-	PRI	1999	2020.1	5.0	5.80	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1996	-	-	0.54	-	-	-	5.20	-	-	-	5.40	1.00	-	4	4.5	4.80	4.40	6.20	-	-	-	5.83	-	4.58	-	1	6	3	5.17	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.5	-	-	-	-	-	-	-	-	1.70
