country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
FI	KESK	KESK	1999	2020.1	5.60	5.40	-	-	-	-	-	-	-	-	14810	-	-	-	-	-	1	-	1999	-	-	21.30	-	-	-	2.20	-	-	-	4.40	4.5	-	2.80	5.60	3	2.40	2.20	-	-	-	4.0	-	5.5	-	1	5	11	7.60	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	22.4
FI	KOK	KOK	1999	2020.1	7.60	8.20	-	-	-	-	-	-	-	-	14620	-	-	-	-	-	1	-	1999	-	-	25.30	-	-	-	5	-	-	-	4.60	0	-	4	6	4.60	5.20	5.60	-	-	-	7.0	-	6	-	1	5	2	5.40	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	21
FI	PS	PS	1999	2020.1	6.80	5.40	-	-	-	-	-	-	-	-	14820	-	-	-	-	-	1	-	1999	-	-	-	-	-	-	1.20	-	-	-	4	1.00	-	1.60	4.20	3	1.40	1.20	-	-	-	2.0	-	5	-	1	5	11	7.80	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.5	-	-	-	-	-	-	-	-	1
FI	SDP	SDP	1999	2020.1	3.40	3.40	-	-	-	-	-	-	-	-	14320	-	-	-	-	-	1	-	1999	-	-	17.90	-	-	-	5	-	-	-	5.20	2.00	-	5.60	6.40	5	4.40	5.20	-	-	-	6.60	-	6	-	1	5	5	4.60	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25.5	-	-	-	-	-	-	-	-	22.90
FI	RKP	SFP	1999	2020.1	6.60	7.0	-	-	-	-	-	-	-	-	14901	-	-	-	-	-	1	-	1999	-	-	6.80	-	-	-	5.40	-	-	-	4.80	1.5	-	3.80	6	4.60	4.20	5.80	-	-	-	6.40	-	5.5	-	1	5	8	4.60	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.5	-	-	-	-	-	-	-	-	5.1
FI	KD	SKL	1999	2020.1	7.0	5.60	-	-	-	-	-	-	-	-	14520	-	-	-	-	-	1	-	1999	-	-	2.40	-	-	-	3	-	-	-	4.20	3	-	2.80	4.60	3.40	1.60	1.80	-	-	-	2.60	-	4.5	-	1	5	10	7.60	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	4.2
FI	VAS	VAS	1999	2020.1	2.0	1.80	-	-	-	-	-	-	-	-	14223	-	-	-	-	-	1	-	1999	-	-	9.10	-	-	-	5.20	-	-	-	5.40	3.50	-	5.40	6.40	5	3.60	3.60	-	-	-	5.0	-	5	-	1	5	6	3.80	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	10.90
FI	VIHR	VIHR	1999	2020.1	3.80	3.80	-	-	-	-	-	-	-	-	14110	-	-	-	-	-	1	-	1999	-	-	13.40	-	-	-	5.40	-	-	-	5.40	3	-	5	6.80	5.60	3.60	3.60	-	-	-	5.20	-	5	-	1	5	7	3.60	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.5	-	-	-	-	-	-	-	-	7.3
FI	KESK	KESK	2002	2020.1	6.11	4.89	-	-	-	-	-	-	-	-	14810	-	-	-	-	-	1	-	1999	-	-	21.30	-	-	5.88	3.86	-	-	-	5.29	5.19	-	3.88	4.38	4	-	3	-	3.78	-	4.78	-	5.93	-	1	9	11	7.22	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	22.4
FI	KOK	KOK	2002	2020.1	7.0	7.22	-	-	-	-	-	-	-	-	14620	-	-	-	-	-	1	-	1999	-	-	25.30	-	-	4.38	4.57	-	-	-	4.29	1.48	-	4.25	4.75	5	-	5.33	-	5.78	-	6.67	-	7.03	-	1	9	2	5.78	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	21
FI	SDP	SDP	2002	2020.1	3.67	3.89	-	-	-	-	-	-	-	-	14320	-	-	-	-	-	1	-	1999	-	-	17.90	-	-	4.5	5	-	-	-	5.43	1.86	-	5.5	5.5	5.67	-	4.89	-	5.57	-	6.44	-	8.13	-	1	9	5	3.89	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25.5	-	-	-	-	-	-	-	-	22.9
