country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
AT	GRÜNE	GRUNE	2002	2020.1	2.83	2.83	-	-	-	-	-	-	-	-	42110	-	-	-	-	-	1	-	2002	-	-	9.29	-	-	4	6	-	-	-	5.88	3.2	-	6.14	6.88	6.25	-	5.13	-	4.86	-	6.13	-	7.10	-	1	8	7	1.38	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.30	-	-	-	-	-	-	-	-	9.5
AT	GRÜNE	GRUNE	2006	2020.1	2.17	2.6	-	-	-	-	-	-	0.83	8.17	42110	-	1.67	8.67	5.67	2.33	1	-	2006	-	-	12.90	.5	6.83	-	-	-	-	-	5.6	4	-	-	-	6	-	4.17	-	3.5	-	6.13	-	5.83	5.17	1	8	7	.83	-	-	-	-	0.0	-	1	9	-	-	-	-	-	-	-	-	0.67	-	-	-	7.17	1.5	3.83	3.67	4.17	0.67	-	11.5	8.5	0.17	1.67	7.33	3	6.17	1	5.83	11.1
AT	GRÜNE	GRUNE	2010	2020.1	2.29	2.21	-	-	-	-	-	-	1.71	7.43	42110	-	-	-	5.5	2.36	1	-	2008	8.57	1.14	9.93	1.86	8.08	-	-	1.21	-	-	6.17	2.54	-	-	-	6.31	-	5.29	-	5	-	6.07	-	5.95	5.36	1	14	7	1.5	-	-	-	-	0.0	-	1.5	7.93	5.14	6.23	-	-	-	-	-	7.86	1.64	-	-	-	6.29	2	4.79	4.21	3.71	1.86	-	10.9	8.07	0.86	2	6.71	3	5.57	-	-	10.43
AT	GRÜNE	GRUNE	2014	2020.1	3.0	2.80	-	-	5.40	-	-	4.80	1.80	-	42110	8.10	-	-	-	3.20	1	2.78	2013	-	1.6	14.5	1.40	-	-	-	1	-	4.56	5.67	2.40	-	-	-	6.10	-	5.60	-	5.10	-	6.5	-	5.20	4.10	1	10	7	1.70	-	-	7.30	-	0.0	-	1.67	-	-	5.60	-	6	14	3	-	-	1.8	1.6	-	-	-	2.10	-	4.40	-	1.10	-	13.1	-	0.89	2.5	-	2.80	-	-	-	12.4
AT	GRÜNE	Grune	2019	2020.1	2.5	2.5	3.5	2.5	4.70	-	1.4	3.3	2.10	-	42110	7.40	-	-	-	2.40	1	2.7	2019	10	1.5	14.1	1.60	-	-	5.90	-	1.62	5.22	4.67	2	-	-	-	-	-	5.44	-	5	-	6.5	-	6.80	-	1	10	7	1.40	1.5	.5	6.80	-	0.5	2.60	2.70	6.10	-	-	4.78	-	-	-	1.9	6	1.4	1.3	6	5.89	6.40	2.5	-	5	-	1.11	2.88	14.2	-	.5	2.5	-	2.44	-	-	-	13.9
AT	JETZT	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
AT	LIF	LIF	1999	2020.1	4.60	7.60	-	-	-	-	-	-	-	-	42421	-	-	-	-	-	1	-	1999	-	-	2.66	-	-	-	6	-	-	-	5	1.00	-	3.33	5.75	6.75	5.5	6.25	-	-	-	7.0	-	6	-	1	5	3	1.80	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	3.7
AT	LIF	LIF	2002	2020.1	4.6	7.0	-	-	-	-	-	-	-	-	42421	-	-	-	-	-	1	-	2002	-	-	2.66	-	-	1	5.5	-	-	-	3	2.22	-	5	-	5.5	-	6	-	6.33	-	6.67	-	5.33	-	1	8	3	2.4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	1
AT	LIF	LIF	2006	2020.1	4.4	7.5	-	-	-	-	-	-	0.80	8.60	42421	-	1.25	6	8.25	8.60	1	-	2006	-	-	-	1.75	4	-	-	-	-	-	-	1.67	-	-	-	6.25	-	6.33	-	6.25	-	6.4	-	6.10	5	1	6	3	1.4	-	-	-	-	0.0	-	1.20	5.5	-	-	-	-	-	-	-	-	1.6	-	-	-	4.74	6.60	4	3	4.75	2.5	-	-	6	1	8.25	8.5	1.25	4.25	4.33	3	-
AT	NEOS	NEOS	2014	2020.1	6.0	7.60	-	-	7.10	-	-	6.20	2.60	-	42421	7.10	-	-	-	8	1	7.78	2013	-	5	8.1	3	-	-	-	1.22	-	4.57	4.86	2.22	-	-	-	5.89	-	5.89	-	6.20	-	6.30	-	4.80	3.5	1	10	3	2.90	-	-	6.5	-	0.0	-	4	-	-	6	-	13	16	5	-	-	3.33	2.7	-	-	-	6.56	-	4.44	-	2.10	-	4.90	-	2	7.44	-	2.60	-	-	-	5
AT	NEOS	NEOS	2019	2020.1	5.90	7.10	1.5	1.75	7.40	-	1.2	3.2	2.80	-	42421	8	-	-	-	8.10	1	8	2019	5.40	5.40	8.4	2.5	-	-	5.60	-	1.5	5.88	4.33	1.5	-	-	-	-	-	6.12	-	6.78	-	6.70	-	7.20	-	1	10	3	2.30	1.62	1.5	6.40	-	0.0	2.22	4.30	4.90	-	-	5.25	-	-	-	2.33	4.30	3.10	1.4	5.44	2.78	6.70	6.90	-	6	-	1.56	2.43	8.20	-	1.60	7.60	-	1.89	-	-	-	8.1
AT	SPÖ	SPO	1999	2020.1	4.0	4.20	-	-	-	-	-	-	-	-	42320	-	-	-	-	-	1	-	1999	-	-	31.71	-	-	-	5	-	-	-	5.5	2.5	-	6.80	5.60	5.5	5.33	5	-	-	-	6.60	-	5.5	-	1	5	5	4	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35.5	-	-	-	-	-	-	-	-	33.2
AT	SPÖ	SPO	2002	2020.1	3.75	3.44	-	-	-	-	-	-	-	-	42320	-	-	-	-	-	1	-	2002	-	-	31.71	-	-	4.14	5.57	-	-	-	5.75	3.61	-	6.43	5.75	5.63	-	5.13	-	5	-	6.38	-	6.67	-	1	8	5	3.38	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37.70	-	-	-	-	-	-	-	-	36.5
AT	SPÖ	SPO	2006	2020.1	3.38	2.83	-	-	-	-	-	-	3.67	5.83	42320	-	4.17	4.83	5	2.83	1	-	2006	-	-	33.30	3.67	3.83	-	-	-	-	-	5.5	4	-	-	-	5.33	-	4.17	-	4.33	-	6.0	-	6.67	2.33	1	8	5	3.5	-	-	-	-	0.0	-	5.33	5.83	-	-	-	-	-	-	-	-	4	-	-	-	7.33	2.17	3.5	6.67	3.5	2.17	-	37.20	4.67	3.5	2	7.5	1.83	5.67	2.83	4.17	35.3
AT	SPÖ	SPO	2010	2020.1	3.36	2.64	-	-	-	-	-	-	4	5.07	42320	-	-	-	5.5	3	1	-	2008	4.79	4.93	23.74	4.07	5.23	-	-	1.07	-	-	5.93	3.54	-	-	-	5.36	-	5	-	4.57	-	5.29	-	5.71	3	1	14	5	3.93	-	-	-	-	1.0	-	5.21	6.14	4.29	5.15	-	-	-	-	-	6.36	5.14	-	-	-	6.43	3.07	4.5	6.21	3.29	3	-	31.1	4.57	3.5	2.93	6.43	3.29	4.71	-	-	29.26
AT	SPÖ	SPO	2014	2020.1	3.90	2.80	-	-	7.10	-	-	2.3	3.70	-	42320	2.60	-	-	-	2.30	1	1.89	2013	-	4.90	24.1	4	-	-	-	1.1	-	4.33	5.11	2.8	-	-	-	5.60	-	5.33	-	5.10	-	6.0	-	4.20	2.89	1	10	5	4	-	-	4.10	-	1.0	-	4.44	-	-	5.40	-	14	17	13	-	-	4.70	4.10	-	-	-	1.80	-	5.70	-	2	-	28.4	-	3.44	2.60	-	3.20	-	-	-	26.8
AT	SPÖ	SPO	2019	2020.1	4.0	3.60	5.5	3.38	6.90	-	2.2	2.2	4.30	-	42320	5	-	-	-	2.70	1	2.7	2019	4.90	4.90	23.9	3.90	-	-	4.80	-	3.62	4.56	4.83	3.5	-	-	-	-	-	5.33	-	4.89	-	6.10	-	5.60	-	1	10	5	3.80	5.12	3	4	-	0.0	6.40	4.70	4.60	-	-	7.56	-	-	-	5.5	4.70	4.10	3.90	3.3	5.56	8.30	2.40	-	6	-	2.44	2.43	21.9	-	2.40	2.5	-	3.33	-	-	-	21.2
AT	STRONACH	TeamStronach	2014	2020.1	7.60	7.90	-	-	7.70	-	-	7.90	8.10	-	-	7.60	-	-	-	8.40	1	8.22	2013	-	7.12	-	7	-	-	-	2.3	-	2	2.83	3.60	-	-	-	3	-	2.83	-	4	-	2.90	-	4.5	1.5	1	10	9	7.20	-	-	5.20	-	0.0	-	7.33	-	-	6.67	-	1	17	5	-	-	7.62	6.75	-	-	-	8.14	-	5.57	-	5.29	-	6	-	8	8.22	-	4.86	-	-	-	5.7
AT	ÖVP	OVP	1999	2020.1	6.20	6.20	-	-	-	-	-	-	-	-	42520	-	-	-	-	-	1	-	1999	-	-	30.67	-	-	-	5	-	-	-	5.67	1.00	-	4.80	5.20	6	5.67	6.40	-	-	-	6.80	-	5.5	-	1	5	4	6.5	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28.4	-	-	-	-	-	-	-	-	26.9
AT	ÖVP	OVP	2002	2020.1	7.0	7.56	-	-	-	-	-	-	-	-	42520	-	-	-	-	-	1	-	2002	-	-	23.40	-	-	6.29	6.29	-	-	-	6	0.98	-	5.14	5.38	5.5	-	6.5	-	5	-	6.88	-	8.77	-	1	8	4	8.25	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43.20	-	-	-	-	-	-	-	-	42.3
AT	ÖVP	OVP	2006	2020.1	7.0	6.83	-	-	-	-	-	-	7.17	7.17	42520	-	6	5.33	6	7.17	1	-	2006	-	-	32.70	6.83	5.67	-	-	-	-	-	5.5	1.86	-	-	-	5.17	-	6.33	-	6.4	-	6.5	-	9.17	3	1	8	4	7.67	-	-	-	-	1.0	-	8.33	7.67	-	-	-	-	-	-	-	-	8.33	-	-	-	6	6.83	4.83	4.17	6.83	8	-	36.10	5.83	7.67	6.83	7	8.5	7.33	5.67	5	34.3
AT	ÖVP	OVP	2010	2020.1	7.07	6.86	-	-	-	-	-	-	7.29	6.93	42520	-	-	-	6.71	7	1	-	2008	4.86	6.64	29.98	6.07	5.54	-	-	1	-	-	6.21	2.43	-	-	-	5.71	-	6.14	-	6.57	-	6.43	-	6.43	2.71	1	14	4	7.21	-	-	-	-	1.0	-	8.07	7.93	4.79	4.08	-	-	-	-	-	7.79	8.07	-	-	-	5.57	6.71	6.14	3.21	6.79	7.79	-	27.9	5.71	7.21	7.14	6.5	7.21	6.57	-	-	25.98
AT	ÖVP	OVP	2014	2020.1	6.10	6.40	-	-	7.60	-	-	1.6	6	-	42520	2.40	-	-	-	5.60	1	5.67	2013	-	5.80	27	5.90	-	-	-	1	-	4.56	5.89	1.9	-	-	-	5.80	-	5.90	-	6.40	-	6.70	-	5.70	2.5	1	10	4	7.20	-	-	5.30	-	1.0	-	6.11	-	-	5	-	13	18	5	-	-	7	6.20	-	-	-	6.30	-	3.5	-	7.60	-	25.70	-	6.78	6.20	-	8	-	-	-	24
AT	ÖVP	OVP	2019	2020.1	6.90	6.90	4.5	2.75	6.90	-	6.70	3	7.90	-	42520	4	-	-	-	7.30	1	7	2019	3.8	7.10	34.6	6.90	-	-	1.90	-	4.5	3.22	4.67	6.5	-	-	-	-	-	3.89	-	6.22	-	5.0	-	5.10	-	1	10	4	7.10	3.75	1.5	5.5	-	0.5	3.60	8.60	8.90	-	-	9	-	-	-	2.3	8.80	8.10	7.30	4.10	4.11	5.40	6.20	-	4.14	-	7.56	2	38.80	-	6.20	7.90	-	7.89	-	-	-	37.5
