Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
BA	parliamentaryGroup	party.DNZ_BIH	DNZ_BiH	-	Demokratska narodna zajednica BiH	-	-	-	-
BA	parliamentaryGroup	party.HDZ_BIH	HDZ_BiH	-	Hrvatska demokratska zajednica Bosne i Hercegovine	-	-	-	-
BA	parliamentaryGroup	party.KCD_BIH	KCD_BiH	-	Koalicija za cjelovitu i demokratsku BiH	-	-	-	-
BA	parliamentaryGroup	party.NHI-HKDU	NHI-HKDU	-	Koalicija Nova hrvatska inicijativa - Hrvatska kršćanska demokratska unija Bosne i Hercegovine	-	-	-	-
BA	parliamentaryGroup	party.RSRS	RSRS	-	Radikalna stranka Republike Srpske	-	-	-	-
BA	parliamentaryGroup	party.SDP_BIH	SDP_BiH	-	Socijaldemokratska partija Bosne i Hercegovine	-	-	-	-
BA	parliamentaryGroup	party.SDS	SDS	-	Srpska demokratska stranka	-	-	-	-
BA	parliamentaryGroup	party.SLOGA	Sloga	-	Sloga	-	-	-	-
BA	parliamentaryGroup	party.SD_BIH	SD_BiH	-	Socijaldemokrati BiH	-	-	-	-
BA	parliamentaryGroup	party.SRSRS	SRSRS	-	Srpska radikalna stranka Republike Srpske	-	-	-	-
BA	parliamentaryGroup	party.BPS	BPS	-	Bosanskohercegovačka patriotska stranka	-	-	-	-
BA	parliamentaryGroup	party.DSP_BIH	DSP_BiH	-	Demokratska stranka penzionera BiH	-	-	-	-
BA	parliamentaryGroup	party.K-SNSD	K-SNSD	-	Koalicija Savez nezavisnih socijaldemokrata	-	-	-	-
BA	parliamentaryGroup	party.NHI	NHI	-	Nova hrvatska inicijativa	-	-	-	-
BA	parliamentaryGroup	party.PDP	PDP	-	Partija demokratskog progresa	-	-	-	-
BA	parliamentaryGroup	party.SBIH	SBiH	-	Stranka za Bosnu i Hercegovinu	-	-	-	-
BA	parliamentaryGroup	party.SDA	SDA	-	Stranka demokratske akcije	-	-	-	-
BA	parliamentaryGroup	party.SNS	SNS	-	Srpski narodni savez	-	-	-	-
BA	parliamentaryGroup	party.SPRS	SPRS	-	Socijalistička partija	-	-	-	-
BA	parliamentaryGroup	party.BOSS	BOSS	-	Bosanska stranka	-	-	-	-
BA	parliamentaryGroup	party.EB	EB	-	Ekonomski blok	-	-	-	-
BA	parliamentaryGroup	party.SDUBIH	SDUBiH	-	Socijaldemokratska unija Bosne i Hercegovine	-	-	-	-
BA	parliamentaryGroup	party.SNSD	SNSD	-	Savez nezavisnih socijaldemokrata	-	-	-	-
BA	parliamentaryGroup	party.SPUBIH	SPUBiH	-	Stranka penzionera-umirovljenika BiH	-	-	-	-
BA	parliamentaryGroup	party.DNS	DNS	-	Demokratski narodni savez	-	-	-	-
BA	parliamentaryGroup	party.HDZ-HK-HNZ	HDZ-HK-HNZ	-	Koalicija HDZ-HK-HNZ	-	-	-	-
BA	parliamentaryGroup	party.NS_RB	NS_RB	-	Narodna stranka Radom za boljitak	-	-	-	-
BA	parliamentaryGroup	party.SBB	SBB	-	Savez za bolju budućnost	-	-	-	-
BA	parliamentaryGroup	party.A-SDA	A-SDA	-	Stranka demokratske aktivnosti	-	-	-	-
BA	parliamentaryGroup	party.DF	DF	-	Demokratska fronta	-	-	-	-
BA	parliamentaryGroup	party.HDZ_1990	HDZ_1990	-	Hrvatska demokratska zajednica 1991	-	-	-	-
BA	parliamentaryGroup	party.KOALICIJA	Koalicija	-	Koalicija Hrvatska demokratska zajednica Bosne i Hercegovine - Hrvatska seljačka stranka - Hrvatska kršćanska demokratska unija Bosne i Hercegovine - Hrvatska stranka prava dr. Ante Starčević - Hrvatska stranka prava Herceg-Bosne	-	-	-	-
BA	parliamentaryGroup	party.PDP-NDP	PDP-NDP	-	Koalicija Partija demokratskog progresa - Narodni demokratski pokret	-	-	-	-
BA	parliamentaryGroup	party.NS	NS	-	Naša stranka	-	-	-	-
BA	parliamentaryGroup	party.NB	NB	-	Nezavisni blok	-	-	-	-
BA	parliamentaryGroup	party.PDA	PDA	-	Pokret demokratske akcije	-	-	-	-
BA	parliamentaryGroup	party.SP	SP	-	Socijalistička Partija	-	-	-	-
BA	parliamentaryGroup	party.HSS	HSS	-	Hrvatska seljačka stranka	-	-	-	-
BA	parliamentaryGroup	party.GDS	GDS	-	Građanska demokratska stranka	-	-	-	-
BA	parliamentaryGroup	party.BSP	BSP	-	Bosanskohercegovačka stranka prava 1861	-	-	-	-
