country	pm_id	lr	url	comment
IS	F	CCR	https://en.wikipedia.org/wiki/Progressive_Party_(Iceland)	-
IS	Flf	CL	https://en.wikipedia.org/wiki/People%27s_Party_(Iceland)	-
IS	Vg	CLL	https://en.wikipedia.org/wiki/Left-Green_Movement	-
IS	M	CCR	https://en.wikipedia.org/wiki/Centre_Party_(Iceland)	-
IS	P	PP	https://en.wikipedia.org/wiki/Pirate_Party_(Iceland)	-
IS	Sf	CL	https://en.wikipedia.org/wiki/Social_Democratic_Alliance	-
IS	S	CCR	https://en.wikipedia.org/wiki/Independence_Party_(Iceland,_historical)	-
IS	V	CR	https://en.wikipedia.org/wiki/Reform_Party_(Iceland)	-
IS	Bf	C	https://en.wikipedia.org/wiki/Bright_Future_(Iceland)	-
IS	U	-	-	-
