country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
GR	1	1	2014	9	412	34730	ANEL	7.5	6.6999998	2012	3.5	1	0.0	2.222222328186035	4.8888888	3.4444444		2.375	3.400000095367432		2.714285612106323		1.2222222		3.5			2.333333253860474	1.142857193946838	8.777777671813965	5.111111164093018	6.8888888			8.55555534362793	6.7777777			4.800000190734863		1.799999952316284		5.166666507720947		5	9.25		9.5		9.625		9.111110687255859			9.2857141			6		8.4285717					5		4.7142859				9.111110687255859		9.2222223				9.2222223	7.4285712		12	1	9	2020.1
GR	1	1	1999	7	409	34314	DIKKI	4.4	3	1996	6.849999904632568	6	0.0	3.142857074737549	4.2857141	.35714298			5	5		3.666666746139526			6.199999809265137	6.333333492279053	4.25	2.599999904632568		3.0	2.857142925262451				4.428571224212646																																																2020.1
GR	1	1	2006	6	409	34314	DIKKI	1.8	0	2004		6	0.0	2.4	4.4333329	1					1.67							2.67		1.6	0.8				6.67				.4000000059604645	8	.3300000131130219	5	0							5.329999923706055	6.670000076293945																		0	9.6700001													2020.1
GR	1	1	2010	11	409	34314	DIKKI			2009		6	0.0	1.799999952316284	7.5	1.4		2.8	4.5		2				5.25			2.5	1.399999976158142	5.0	2.599999904632568				6.666666507720947				3	8	.6000000238418579	8	.6000000238418579	9		5.333333492279053	7.5	7.5	5	6.25	4	4	6		5.3333335	6		8.666666984558105	5.5	4	6				4	3	8.666667	8			4												2020.1
GR	1	1	2014	9	414	34213	DIMAR	6.3	5.6999998	2012	1.2	5	0.0	5.777777671813965	6.4444447	4		1.3333334	5.875		5.888888835906982		4.75		6.666666507720947			6	4.857142925262451	3.222222328186035	3.444444417953491	7.6666665			2.555555582046509	5.4444447			3.625		3.428571462631226		2.444444417953491		2.75	2.222222328186035		1.555555582046509		1.888888835906982		2.777777671813965			2.3333333			3.333333253860474		3.1111112					2.5		5.1428571				2.444444417953491		2.5555556				4.3333335	7.4444447		13	14	8	2020.1
GR	1	1	2019	9	416		EL	3.7	3.3	2019	4.18	1	0.0	2.125	4.375	1.4	7.3333335				2.166666746139526		1.5714285		4.75		1.714285731315613	1.285714268684387		9.0	4.375	4.375	2.6666667	6.5	9.375	8.25	1	1.3333334	4.25		3.142857074737549		3.571428537368774	3.857142925262451	3.2857144	9.5		9.625		9.375		9.5	9.25	.5	9.7142859	6.5	.5	4.800000190734863		7.1666665	.85714287			9	7.1999998						9.571428298950195		9.625	3.5	8.5	6.5714288	8.5	7.1428571	9.666667				2020.1
GR	1	1	2019	9	418		KIDISO	.74	.69999999	2019		5	0.0	6.199999809265137	7.1428571	1.5	1				6		5.5		6		6	6		4.199999809265137	4.800000190734863	7.1999998	2	4	3.200000047683716	6.75	2	1.5	3.599999904632568		3.799999952316284		3.599999904632568	5.25	3.5	1.666666626930237		2		2.5		3.75	6.75	2.3333333	2.8	6.5	2.5	4		5.5999999	5.8000002			4.5999999	3.5						3		2	1.75	2.4000001	3.5	2.8	6	6.6666665				2020.1
GR	1	1	1999	7	404	34210	KKE	5.6	3.7	1996	8.670000076293945	6	0.0	1.0	6.4285712	.71428567			3.333333253860474	2.25		1.799999952316284			4.599999904632568	4.666666507720947	3	1.333333373069763		1.142857193946838	0.8571428656578064				3.428571462631226																																																2020.1
GR	1	1	2002	11	404	34210	KKE	5.5	3.7	2000	8.670000076293945	6	0.0	1.36	6.3666668	.50000006			3		1.91	3.2		5.2	5.36	5.91	4.22	1.86		0.82	0.59				6.05																																																2020.1
GR	1	1	2006	10	404	34210	KKE	5.9	4	2004	9.5	6	0.0	1.0	5.9333334	.38			3.13		1				3.63			1.71	2.57	0.22	0.11				6.14				1.330000042915344	8.710000038146973	.1299999952316284	6.630000114440918	0	9.75		3.140000104904175	6.710000038146973	6.329999923706055	2.670000076293945	1.879999995231628	3.710000038146973	3.599999904632568	5.670000076293945		4.25			6.329999923706055	6			7.75	7.1700001		4.4299998	4			0	9.75	3.5	4.829999923706055											2020.1
