country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
AT	1	1	2010	14	1304	42110	GRUNE	10.43	10.9	2008	9.930000305175781	7	0.0	6.071428775787354	5.9523811	2.5384614		1.2142857	6.307692527770996		5				6.166666507720947			5.285714149475098	5.357142925262451	2.285714387893677	2.214285612106323				1.5				2	6.714285850524902	2.357142925262451	5.5	2	6.285714149475098		1.714285731315613	7.428571224212646	.8571428656578064	8.071428298950195	1.857142806053162	3.714285612106323	1.5	7.928571224212646		1.6428572	7.8571429		3	5.571428775787354	1.1428572	8.5714283				4.2142859	4.7857141	6.2307692	5.1428571			1.857142806053162	8.076923370361328											2020.1
AT	1	1	2014	10	1304	42110	GRUNE	12.4	13.1	2013	14.5	7	0.0	6.5	5.1999998	2.4000001		1	6.099999904632568		5.099999904632568		4.5555553		5.666666507720947			5.599999904632568	4.099999904632568	3.0	2.799999952316284	5.4000001			1.700000047683716	7.3000002			2.5		3.200000047683716		2.099999904632568		2.7777777	1.799999952316284		.8888888955116272		1.100000023841858		1.666666626930237			1.8			2.799999952316284		1.6					4.4000001		5.5999999				1.399999976158142		1.6				4.8000002	8.1000004		6	3	14	2020.1
AT	1	1	2019	10	1304	42110	Grune	13.9	14.2	2019	14.1	7	0.5	6.5	6.8000002	2	1.625				5		5.2222223		4.666666507720947		5.900000095367432	5.44444465637207		2.5	2.5	4.6999998	2.5	3.5	1.399999976158142	6.8000002	.5	1.5	2.5		2.400000095367432		2.5	6.400000095367432	2.7	2.099999904632568		.5		1.111111164093018		2.700000047683716	6.099999904632568	2.5999999	1.4	6	1.9	2.444444417953491		1.5	10			5.8888888	5						1.600000023841858		1.3	2.875	1.4	6	3.3	7.4000001	4.7777777				2020.1
AT	1	1	1999	5	1306	42421	LIF	3.7	0	1999	2.660000085830688	3	0.0	7.0	6	.99999994			6.75	5.5		3.333333253860474			5	5.75	6	6.25		4.599999904632568	7.599999904632568				1.799999952316284																																																2020.1
AT	1	1	2002	8	1306	42421	LIF	1	0	2002	2.660000085830688	3	0.0	6.67	5.333333	2.2222223			5.5		6.33	5		1	3		5.5	6		4.6	7.0				2.4																																																2020.1
AT	1	1	2006	6	1306	42421	LIF			2006		3	0.0	6.4	6.0999999	1.67			6.25		6.25							6.33	5	4.4	7.5				1.4				8.25	8.5	8.600000381469727	8.25	6.599999904632568	4.739999771118164		.800000011920929	8.600000381469727	1	6	2.5	4.75	1.200000047683716	5.5		1.6			1.25	4.25			1.25	6		3	4			4.3299999	3	1.75	4											2020.1
AT	1	1	2006	8	1308		MARTIN	2.8	0	2006	14	9	0.0	2.71	9.6000004	3			5.2		4.4				4.33			4.4	1.75	4.2	5.0				3.4				6.199999809265137	5.199999809265137	5.75	3.5	4.800000190734863	3.400000095367432		3.400000095367432	7.400000095367432	3	2.200000047683716	4	2	5.25	3.799999952316284		4.75			3.400000095367432	2.400000095367432			4.5999999	4.1999998		2.8	2.2			3	3	4.5	2.599999904632568											2020.1
AT	1	1	2010	14	1308		MARTIN			2008	17.67000007629395	9	0.0	3.833333253860474	9.69697	1.3333334		2.4615386	5.090909004211426		4.777777671813965				5.142857074737549			4	2.285714387893677	4.777777671813965	3.714285850524902				5				4.599999904632568	4	4	3.875	4.199999809265137	4.571428775787354		4.777777671813965	4.888888835906982	3.857142925262451	3.428571462631226	3.375	3.75	5.625	5.125		6	4.75		4.400000095367432	3.25	3.8	2.4285715				3.75	3.4285715	5.6666665	2.5714285			5.857142925262451	4.166666507720947											2020.1
AT	1	1	2014	10	1306	42421	NEOS	5	4.9000001	2013	8.1	3	0.0	6.300000190734863	4.8000002	2.2222223		1.2222222	5.888888835906982		6.199999809265137		4.5714288		4.857142925262451			5.888888835906982	3.5	6.0	7.599999904632568	7.0999999			2.900000095367432	6.5			7.44444465637207		8		6.55555534362793		7.7777777	2.599999904632568		2		2.099999904632568		4			3.3333333			2.599999904632568		5					4.4444447		6				3		2.7				6.1999998	7.0999999		13	5	16	2020.1
AT	1	1	2019	10	1306	42421	NEOS	8.1	8.1999998	2019	8.4	3	0.0	6.699999809265137	7.1999998	1.5	1.5				6.777777671813965		5.875		4.333333492279053		5.599999904632568	6.125		5.900000095367432	7.099999904632568	7.4000001	1.75	1.5	2.299999952316284	6.4000001	1.5	1.625	7.599999904632568		8.100000381469727		6.900000095367432	6.699999809265137	8	2.799999952316284		1.600000023841858		1.555555582046509		4.300000190734863	4.900000095367432	2.2222223	3.0999999	4.3000002	2.3333333	1.888888835906982		5.4000001	5.4000001			2.7777777	6						2.5		1.4	2.4285715	1.2	5.4444447	3.2	8	5.25				2020.1
