country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
DK	1	1	2014	11	213	13229	EL	6.6	6.6999998	2011		6	0.0	1.818181872367859	6.2727275	1.8181819		2.7272727	3.625		2.111111164093018		1.5555556		3			1.777777791023254	4.166666507720947	1.200000047683716	1.0	6.4444447			2.099999904632568	5.7777777			.6000000238418579		1		.5		.60000002	1.555555582046509		1		.6666666865348816		1.600000023841858			1.5			2.888888835906982		.77777779					5.4285712		7.7777777				1.375		2.5999999				5.9000001	3.4000001		14	13	17	2020.1
DK	1	1	2019	14	213	13229	EL	6.9	7.4000001	2019	5.5	6	0.0	2.428571462631226	5.7692308	4	1.75				2.75		1.75		3.125		3.833333253860474	1.833333373069763		1.0	1.0	7.3571429	1	.8888889	1.071428537368774	7.1428571	1.6666666	1.6	.5384615659713745		1.461538434028625		.6428571343421936	9.142857551574707	1.5384616	2.142857074737549		.8571428656578064		.6666666865348816		2.428571462631226	6.285714149475098	1.6428572	2.5384614	6.2307692	2.0769231	2.357142925262451		3	8.2857141			6.181818	5.090909						2		2.6666667	.92307693	2.7272727	4.9230771	4.1538463	1.6153846	3.8571429				2020.1
DK	1	1	1999	7	212	13951	FP	2.4	2.2	1998	.699999988079071	1	0.0	1.428571462631226	6.0714288	.35714298			1.857142806053162	1.285714268684387		1.714285731315613			2	1.714285731315613	1.333333373069763	1.285714268684387		9.285714149475098	8.857142448425293				7.599999904632568																																																2020.1
DK	1	1	1999	7	217		FolkB			1998	7.300000190734863	9	0.0	1.0	7.5	0			1	1		1.285714268684387			1.285714268684387	2.142857074737549	1.833333373069763	1		1.0	1.0				3																																																2020.1
DK	1	1	2006	9	217		FolkB			2005	5.199999809265137	9	0.0	1.11	10	.77999997			2.63		2				2.86			1.57	3.13	2.67	2.67				4.75				3.5	3	3.75	2.5	3.5	3		3.25	2.25	4	2.75	3	2.75	4	2.75		3.75			4	1.25			6.5	7.25		4.25	3.25			4	4	4.75	3.5											2020.1
DK	1	1	2010	11	217		FolkB			2007	7.199999809265137	9	0.0	1.333333373069763	9.333333	1		3	3		2.25				2.666666746139526			1.375	2.599999904632568	2.666666746139526	3.25				4.666666507720947				4	2.25	2.666666746139526	2.5	2.5	4.666666507720947		4	3	2	2	3	.6666666865348816	4	2.5		5	2.5		5	2	4	3				5	3	5	4			5	2.5											2020.1
DK	1	1	2014	11	217		FolkB			2011	8.1	9	0.0	1.090909123420715	9.727273	.2		2.909091	3.5		1.875		1.25		2			1.222222208976746	3.166666746139526	2.0	1.333333373069763	4.7142859			2.75	8.125			3.5		2.25		2		1.25	1.5		1.333333373069763		1.5		1.5			2			5		1.5					4		9.333333				1.5		7.6666665				8	2.25		8	47	12	2020.1
DK	1	1	1999	7	216		JuniB			1998	16.10000038146973	9	0.0	1.428571462631226	7.5	0			1.714285731315613	1		1.285714268684387			1.714285731315613	2.285714387893677	1.833333373069763	1.142857193946838		2.0	2.0				3																																																2020.1
DK	1	1	2006	9	216		JuniB			2005	9.100000381469727	9	0.0	1.22	10	.67000002			2.13		2.14				2.86			1.57	3.29	3.17	2.83				4.75				3.5	3	3.75	2.5	3.5	3		3.25	2.25	4	2.75	3	2.75	4	2.75		3.75			4	1.25			6.25	7.75		4.25	3.25			4	4	4.75	3.5											2020.1
DK	1	1	1999	7	203	13620	KF	8.9	8.8999996	1998	8.5	2	0.0	6.0	5.416667	2.8571427			4.857142925262451	4.5		4.833333492279053			5.142857074737549	6	5.666666507720947	5.857142925262451		7.142857074737549	7.285714149475098				6																																																2020.1
DK	1	1	2002	13	203	13620	KF	9.1	8.8999996	2001	8.5	2	1.0	5.54	6.6666665	2.2222223			4.46		5.33	4.27		4.83	4.3	4.83	4.75	5.5		7.0	6.85				7.23																																																2020.1
DK	1	1	2006	9	203	13620	KF	10.3	10.1	2005	11.30000019073486	2	1.0	6.22	4.4333329	1.67			4.25		6.63				5			5.86	3.75	7.11	7.5				6.75				6.800000190734863	7.199999809265137	7.599999904632568	6.599999904632568	7	5.199999809265137		8	6.800000190734863	5.199999809265137	4.5	3.200000047683716	4.25	7.599999904632568	7.5		8			3.329999923706055	1.25			6.75	6		6.25	2.25			7.25	4.75	6	6.5											2020.1
DK	1	1	2010	11	203	13620	KF	10.4	10.1	2007	12.6899995803833	2	1.0	5.909090995788574	3.3333333	2.5		1.1818181	5.55555534362793		6.454545497894287				5.25			4.900000095367432	3.777777671813965	7.545454978942871	7.818181991577148				6.699999809265137				8.090909004211426	8.363636016845703	7.5	5.222222328186035	6.454545497894287	5.909090995788574		8.300000190734863	7.300000190734863	6	5	4.25	4.599999904632568	7.727272510528564	6.727272510528564		7.4545455	6.7272725		3.454545497894287	3.299999952316284	6.818182	4.5				5.625	3.125	3	6.5999999			6.900000095367432	6.363636493682861											2020.1
DK	1	1	2014	11	203	13620	KF	4.9	4.5	2011	9.1	2	0.0	5.5	4.090909	3.875		1.1	4.714285850524902		6.428571224212646		4.7142859		4.5			5.571428775787354	3.666666746139526	7.0	7.599999904632568	7.625			7.199999809265137	4.8888888			7.5		6.625		6.75		6.3000002	7.222222328186035		5.300000190734863		5.666666507720947		7.099999904632568			7.3000002			5.222222328186035		6.6666665					4.6666665		2				6.375		7.0999999				2.5	2.0999999		13	12	42	2020.1
DK	1	1	2019	14	203	13620	KF	6.6	6.9000001	2019	6.2	2	0.0	5.714285850524902	4.7142859	3.3333333	3.25				6.25		3.5		4.333333492279053		3.25	4		7.071428775787354	7.571428775787354	7.3571429	1.6666666	2.2222223	6.071428775787354	5.6428571	2.3333333	2.7	7.07692289352417		6.846153736114502		7.214285850524902	6.642857074737549	6.3076925	7.357142925262451		4.142857074737549		3.777777671813965		7.5	6.357142925262451	2.4285715	7.3846154	6.1538463	2.7692308	4.571428775787354		5.5	5.9285712			3	4.75						6.230769157409668		6.3333335	1.0769231	4.4545455	3.0769231	2.1538463	1.5384616	7.2857141				2020.1
DK	1	1	1999	7	210	13520	KRF	2.4	2.2	1998	2	10	0.0	4.714285850524902	3.9285712	3.9285712			4	3.142857074737549		4.666666507720947			5	6	5.166666507720947	4.714285850524902		5.428571224212646	5.714285850524902				5.400000095367432																																																2020.1
DK	1	1	2010	11	218	13001	LA	2.8	2.8	2007	.5899999737739563	3	0.0	6.125	3.75	1.8		1.8181819	5.5		6.875				4.333333492279053			4.833333492279053	5	8.199999809265137	9.181818008422852				3.111111164093018				9.363636016845703	9	9.090909004211426	8	7.636363506317139	6.727272510528564		3.714285612106323	5	2.125	5.125	2.333333253860474	3	4	5.199999809265137		3.5555556	5.9000001		2.777777671813965	2.700000047683716	7	3.0999999				5.1428571	3.4285715	3.75	3.75			3.875	4.777777671813965											2020.1
DK	1	1	2014	11	218	13001	LA	4.9	5	2011	2.9	3	0.0	3.799999952316284	4.2727275	1.8571428		1.8888888	4.142857074737549		6.125		3.3333333		3.599999904632568			3.714285612106323	3.5	7.900000095367432	9.100000381469728	8.333333			2.555555582046509	5.3333335			9.333333015441895		9.111110687255859		8.25		8.6000004	5.142857074737549		1.5		1.222222208976746		4.099999904632568			4.8888888			2.625		7.75					3		4.3333335				5.125		4.5555553				3.125	2.0999999		13	5	17	2020.1
DK	1	1	2019	14	218	13001	LA	2.3	2.3	2019	2.2	3	0.0	4.071428775787354	3.6428571	3.875	5				5.833333492279053		2.2727273		2.777777671813965		3.090909004211426	2.545454502105713		8.0	8.714285850524902	8.4285717	1	.8888889	3.857142925262451	4.4285712	5.3333335	3.9000001	9.384614944458008		8.461538314819336		9.071428298950195	7.928571224212646	8.3076925	4.357142925262451		2.642857074737549		1.5		6.285714149475098	4.571428775787354	4.7857141	5.6923075	4.6923075	4.6923075	3.928571462631226		6.7857141	2.3571429			1.1818181	5.4000001						5.307692527770996		4.1666665	.76923078	3.3636363	4.5	3.5384614	1.6153846	8.5714283				2020.1
DK	1	1	2019	14	220		NB	2.4	2.3	2019		1	0.0	1.785714268684387	4.7142859	2	1.75				3.700000047683716		1.3		2.333333253860474		1.090909123420715	1.5		9.0	8.571428298950195	5.7142859	2	2.8888888	8.307692527770996	7.5833335	1	2.4000001	9		8.230769157409668		8.785714149475098	6.5	8.2307692	8.833333015441895		6.181818008422852		4.777777671813965		9.642857551574707	9.785714149475098	.64285713	9.6923075	8.8461542	.76923078	5.272727489471436		6.7692308	1.8571428			3.4444444	4.5						9.461538314819336		9.166667	.84615386	8.818182	5.4000001	6.4166665	1.6923077	9.2142859				2020.1
DK	1	1	1999	7	202	13410	RV	3.9	3.9000001	1998	9.100000381469727	3	1.0	5.571428775787354	5	2.8571427			4.714285850524902	4.142857074737549		5.714285850524902			5.285714149475098	6.571428775787354	5.5	5.142857074737549		5.0	5.285714149475098				3.400000095367432																																																2020.1
DK	1	1	2002	13	202	13410	RV	5.2	5	2001	9.100000381469727	3	0.0	5.77	7.4333334	2.8222222			5		5.08	5		3.92	5	6.42	5.85	5		5.08	5.31				2.54																																																2020.1
DK	1	1	2006	9	202	13410	RV	9.199999999999999	9.5	2005	6.400000095367432	3	0.0	6.67	5.1999998	1.4400001			4.75		6.25				5.29			5.86	5.5	4.78	5.75				2				6	7	7.400000095367432	6.400000095367432	5.800000190734863	4.800000190734863		2.200000047683716	7.599999904632568	1.200000047683716	6	1.600000023841858	4.25	2.400000095367432	8.75		2.8			1.669999957084656	2.75			1.5	7		4.5	3.25			4	6	2.75	8											2020.1
DK	1	1	2010	11	202	13410	RV	5.1	5	2007	4.269999980926514	3	0.0	6.818181991577148	6.9696965	1.1		1	6.111111164093018		6.454545497894287				5.5			5.400000095367432	5.727272510528564	5.181818008422852	6.363636493682861				1.5				6.181818008422852	7.363636493682861	6.636363506317139	5	5.090909004211426	5.909090995788574		2.5	7.5	1.899999976158142	7	1.5	2.333333253860474	2.181818246841431	8.181818008422852		2.090909	8.272727		2.727272748947144	3.363636255264282	3	6.5999999				4.625	4.125	4.0999999	5.9000001			2.181818246841431	7.636363506317139											2020.1
DK	1	1	2014	11	202	13410	RV	9.4	9.5	2011	6.5	3	1.0	7.0	6.2727275	1.0909091		1	6.285714149475098		6.75		5.8888888		5.199999809265137			6.44444465637207	5.714285850524902	5.699999809265137	6.5	7.8888888			1.899999976158142	6.4444447			6.099999904632568		6		5.25		4.8888888	3.125		1.200000047683716		1.777777791023254		2.599999904632568			2.0999999			2.777777671813965		3					3.8571429		4				3		2				1.1	2.3		13	2	11	2020.1
DK	1	1	2019	14	202	13410	RV	8.6	9.1000004	2019	10.1	3	0.0	6.928571224212646	7.1428571	1.1111112	1.75				6.5		5		5.111111164093018		6	5.5		5.071428775787354	5.642857074737549	6	3.3333333	2.8888888	1.357142806053162	7.9285712	1	1.1	5.153846263885498		5.461538314819336		5.142857074737549	5.642857074737549	5.3846154	2.357142925262451		1.142857193946838		1.333333373069763		2	8.285714149475098	1.3571428	2.6923077	7.9230771	1.5384616	2.214285612106323		3.6428571	7.5714288			2.3636363	5.25						2.461538553237915		1.3076923	.84615386	3.4545455	3.1538463	2	1.6923077	7.0714288				2020.1
DK	1	1	1999	7	201	13320	SD	35.9	35.200001	1998	16.5	5	1.0	5.142857074737549	4.583333	5			4	3.714285612106323		6.428571224212646			5.142857074737549	6.571428775787354	5.333333492279053	5.142857074737549		3.857142925262451	3.428571462631226				5																																																2020.1
DK	1	1	2002	13	201	13320	SD	29.1	29.1	2001	16.5	5	0.0	5.77	7.166667	5.0444446			4.54		5	6.09		4.33	5.3	6.25	5.17	5.5		4.0	3.69				4.38																																																2020.1
DK	1	1	2006	9	201	13320	SD	25.8	26.299999	2005	32.59999847412109	5	0.0	5.78	4.0666666	3			4.13		5				5.14			5.83	3.88	4.11	3.63				4.13				3	6.199999809265137	5	4	3.200000047683716	7.199999809265137		6	4.800000190734863	3.599999904632568	3.25	2	3.75	6.599999904632568	6.5		6.5999999			2.329999923706055	2.75			5.25	5		5.5	3			5	4.75	5.75	6											2020.1
DK	1	1	2010	11	201	13320	SD	25.5	25.1	2007	21.48999977111816	5	0.0	5.909090995788574	4.242424	3.2		1	5.666666507720947		5.454545497894287				5.25			5.599999904632568	4.699999809265137	4.181818008422852	3.818181991577148				5				3	7.818181991577148	4.5	4.666666507720947	3.181818246841431	6.818181991577148		5.5	5.400000095367432	3.799999952316284	4.111111164093018	3.125	3.099999904632568	6.363636493682861	5.818181991577148		6.181818	6.3636365		3.636363744735718	3.363636255264282	4.3636365	4.818182				5.625	3.375	3.8	5.6999998			5.545454502105713	5.909090995788574											2020.1
DK	1	1	2014	11	201	13320	SD	24.5	24.6	2011	19.1	5	1.0	6.0	4.4545455	3.7272727		1	5.714285850524902		5.5		5		4.800000190734863			5.777777671813965	4.285714149475098	4.400000095367432	3.900000095367432	7.3333335			5.199999809265137	4.5555553			4.099999904632568		4.125		3.25		3.3	5.222222328186035		2.900000095367432		2.666666746139526		5.5			5.4000001			3.888888835906982		4.2222223					5		3.2222223				5		4.8000002				2.8	2.3		13	14	17	2020.1
DK	1	1	2019	14	201	13320	SD	25.9	27.4	2019	21.5	5	1.0	5.071428775787354	4.7142859	3.1111112	5.25				5.5		3		4.222222328186035		3.083333253860474	3.833333253860474		4.0	3.714285612106323	7.3571429	2.3333333	3.4444444	5	5.5	3	4.9000001	3		4.153846263885498		3.142857074737549	7.571428775787354	3.7692308	7		3		1.888888835906982		6.857142925262451	6.928571224212646	4.0714288	7.3076925	6.9230771	3.5384614	5.214285850524902		4.7857141	6.0714288			4.2727275	5.3333335						6		5.6666665	1	5.090909	3.2307692	2.7692308	1.6923077	6.9285712				2020.1
DK	1	1	1999	7	206	13230	SF	7.6	7.3000002	1998	7.099999904632568	6	0.0	2.571428537368774	6.0714288	4.6428576			2.428571462631226	2.285714387893677		4.166666507720947			3.714285612106323	5.428571224212646	3.666666746139526	2.571428537368774		2.285714387893677	2.142857074737549				2.599999904632568																																																2020.1
DK	1	1	2002	13	206	13230	SF	6.4	6.6999998	2001	7.099999904632568	6	0.0	2.92	6.9333329	4.6999998			3.15		2.54	3.82		2.83	4.2	6	5.33	2.67		2.31	2.0				2.15																																																2020.1
DK	1	1	2006	9	206	13230	SF	6	6.0999999	2005	7.900000095367432	6	0.0	3.78	4.4333329	4.1100001			3.88		3.38				4.29			3.71	4.63	2.33	2.25				2.13				1.799999952316284	6.199999809265137	3.400000095367432	4	2.400000095367432	7.800000190734863		2.200000047683716	6.800000190734863	1.399999976158142	6	1.399999976158142	4.239999771118164	2	7.75		2.8			3.670000076293945	1.25			3.75	4.25		4.5	4.5			1.75	7.5	2.75	7.25											2020.1
DK	1	1	2010	11	206	13230	SF	13	12.8	2007	15.86999988555908	6	0.0	4.545454502105713	3.6363633	5.6999998		1.5454545	5.375		3.727272748947144				5			3.5	4.900000095367432	2.818181753158569	2.272727251052856				2.400000095367432				2	7.636363506317139	2.909090995788574	4.777777671813965	2.727272748947144	7.272727489471436		3.099999904632568	6.400000095367432	2.099999904632568	6.099999904632568	1.625	2.777777671813965	3.727272748947144	6.818181991577148		3.090909	7.181818		3.181818246841431	3.090909004211426	2.1818182	7.4545455				4.5	4.625	5.4000001	5.8000002			2.545454502105713	7.272727489471436											2020.1
DK	1	1	2014	11	206	13230	SF	9.1	8.8999996	2011	11	6	0.5	4.636363506317139	4.3636365	5		1.4545455	5.428571224212646		4.25		3		3.799999952316284			3.625	4.333333492279053	2.900000095367432	2.299999952316284	6.2222223			3.099999904632568	5.1111112			2.099999904632568		2.25		2		1.6	3.111111164093018		1.600000023841858		1.444444417953491		2.799999952316284			2.8			3.555555582046509		1.7777778					4.2857141		6				3.125		3.2				2.9000001	2.4000001		14	13	6	2020.1
DK	1	1	2019	14	206	13230	SF	7.7	8	2019	13.2	7	0.0	5.142857074737549	4.5714288	3.8888888	3.75				4.666666507720947		3		4.55555534362793		4.090909004211426	3.333333253860474		2.642857074737549	2.5	6.1428571	1.6666666	2.3333333	2.571428537368774	5.5714288	1.6666666	3	1.769230723381042		2.769230842590332		2.071428537368774	7.5	3.25	3.428571462631226		1.571428537368774		1.666666626930237		4.285714149475098	4.928571224212646	3	4.6923075	5.6923075	2.6923077	3.428571462631226		3.3571429	7.7142859			4.7272725	5.0833335						3.307692289352417		3.5	.92307693	3	3.6153846	2.4615386	1.6153846	4.8571429				2020.1
DK	1	1	1999	7	211	13420	V	24	23.5	1998	23.39999961853027	3	0.0	7.0	7.1428576	1.4285713			6.142857074737549	5.285714149475098		4.833333492279053			5.571428775787354	6.142857074737549	5.833333492279053	6.428571224212646		7.142857074737549	7.714285850524902				5.599999904632568																																																2020.1
DK	1	1	2002	13	211	13420	V	31.3	31.200001	2001	23.39999961853027	3	1.0	6.62	9.2333336	2.2222223			5		6	4.64		5.31	5	5.08	5.15	6.25		7.38	7.85				4.85																																																2020.1
DK	1	1	2006	9	211	13420	V	29	29.1	2005	19.39999961853027	3	1.0	6.11	4.4333329	1.67			4.13		6.5				5.29			5.43	3.75	7.22	6.63				4.88				4.800000190734863	6.599999904632568	7.599999904632568	5.800000190734863	5.800000190734863	4.800000190734863		6	5.400000095367432	2.799999952316284	4	2	4.239999771118164	7.599999904632568	7.75		6.8000002			4.75	3.25			5.25	4.25		4.5	4.5			7.25	4.75	5.5	6.5											2020.1
DK	1	1	2010	11	211	13420	V	26.2	25.700001	2007	20.23999977111816	3	1.0	6.090909004211426	3.6363633	2.4444444		1	5.44444465637207		6.818181991577148				6			5.599999904632568	4.666666507720947	7.0	7.090909004211426				5.900000095367432				6.363636493682861	7.363636493682861	6.900000095367432	5.111111164093018	5.909090995788574	5.181818008422852		7.400000095367432	6.099999904632568	3.900000095367432	4.666666507720947	2.875	3.299999952316284	7.727272510528564	6.909090995788574		7	7		6.727272510528564	5.545454502105713	6.6363635	3.909091				5.25	4.5	3	6.5999999			6.545454502105713	6.363636493682861											2020.1
DK	1	1	2014	11	211	13420	V	26.4	26.299999	2011	16.7	3	0.0	5.818181991577148	5.090909	3.0999999		1.0909091	5.142857074737549		6.25		4.7777777		5.400000095367432			5.888888835906982	3.285714387893677	7.0	7.300000190734863	8			5.699999809265137	5.1111112			7.400000095367432		7.25		7		6.4000001	7		3.599999904632568		3.222222328186035		7.699999809265137			7.0999999			7.222222328186035		7.2222223					3.4285715		1.6666666				6.875		6.5				2.8	2.0999999		13	9	34	2020.1
DK	1	1	2019	14	211	13420	v	23.4	24.6	2019	23.5	3	0.0	5.785714149475098	5.2142859	4.3333335	3.75				6.416666507720947		3.8333333		5		3.25	4.333333492279053		6.642857074737549	6.857142925262451	6.7142859	2.6666667	4.1111112	5.357142925262451	5.5	6	3.9000001	6.384615421295166		6.615384578704834		6.5	6.428571224212646	6	6.785714149475098		3.285714387893677		2.777777671813965		7.5	7.071428775787354	5.4285712	7.3076925	7	4.8461537	7.285714149475098		6.1428571	4.6428571			2.909091	3.8333333						6.461538314819336		5.1666665	.92307693	5.6363635	3.2307692	2.5384614	1.5384616	6.7857141				2020.1
