country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
ES	1	1	1999	12	507	33903	EA	.5	.30000001	1996	1.450000047683716	8	0.0	5.181818008422852	5	2.25			5	3.333333253860474		5			6	5.666666507720947	5	4.5		4.208333492279053	4.681818008422852				4.375																																																2020.1
ES	1	1	2002	13	507	33903	EA	.4	.30000001	2000	1.450000047683716	8	0.0	6.0	7.1000004	1.3333334			5.33		5.5	5.4		5.83	6.5	5.86	6.5	5.75		4.36	4.88				4.89																																																2020.1
ES	1	1	2006	12	507	33903	EA	.3	.30000001	2004		8	0.0	4.78	3.3333333	2.3299999			4.67		5.57				6.29			5	4.5	4.6	4.8				4.4				5	5.829999923706055	4.400000095367432	4.670000076293945	4.860000133514404	4.670000076293945		4.130000114440918	7	3.430000066757202	5.380000114440918	4.21999979019165	4.429999828338623	4.75	4.75		6.3800001			5.5	3.140000104904175			8.1300001	7.1300001		.69999999	9.8000002			3.7869999	4.3800001	2.859999895095825	7.570000171661377											2020.1
ES	1	1	2010	11	507	33903	EA	.2	0	2008		8	0.0	5.0	4.4444442	1.6		1.7272727	5		5.625				6.599999904632568			5.857142925262451	4.599999904632568	4.0	4.333333492279053				4.099999904632568				3.875	5.5	4.5	4.75	4.285714149475098	5.5		3.700000047683716	5.5	3	4.888888835906982	3.444444417953491	3.25	4.400000095367432	5.666666507720947		5.5714288	5		4.800000190734863	2.5	4.8571429	4.8333335				.11111111	9.8888893	5	2.625			2.571428537368774	7.5											2020.1
ES	1	1	2014	10	507	33903	EA	.2	.30000001	2011	2.1	8	0.0	6.375	6.8000002	2		1.375	6		5.571428775787354		3.5		6.857142925262451			5	4.5	4.333333492279053	4.125	7			4.5	5.125			3.599999904632568		4.111111164093018		4.777777671813965		4.1999998	4.44444465637207		3.777777671813965		5.111111164093018		5.833333492279053			6.8571429			6		6.1111112					.8888889		4.7142859				3.166666746139526		8.333333				2.25	3.625		4	12	13	2020.1
ES	1	1	2014	10	506	33902	EAJ/PNV	1.4	1.4	2011	1.8	8	0.0	6.44444465637207	6.6999998	1.5		1.1111112	6.599999904632568		6.333333492279053		5.2857141		6.75			6.125	3.75	6.300000190734863	6.333333492279053	7			6.400000095367432	5.1111112			5.599999904632568		5.800000190734863		5.599999904632568		6.125	6		5.199999809265137		7.400000095367432		6.44444465637207			7.5714288			6.25							1		4.5714288				4.25		8.3999996				1.9	3.4444444		4	12	13	2020.1
ES	1	1	1999	12	508		EH	.7	.60000002	1996	1.450000047683716	8	0.0	2.900000095367432	2.7499998	1.5			4.400000095367432	2.75		3.333333253860474			6.166666507720947	5.5	2.799999952316284	3.214285612106323		1.272727251052856	1.799999952316284				4.388888835906982																																																2020.1
ES	1	1	2019	15	524	33092	EHB	1.14	1.5	2019		8	0.0	4.5	4.7272725	1.3333334	3.8333333				4.666666507720947		3.6666667		6.111111164093018		4.571428775787354	3.200000047683716		1.285714268684387	1.466666698455811	5.3636365	1.25	1.8571428	1.75	5.5	1.1666666	2	1.5		1.583333373069763		1.916666626930237	6.363636493682861	1.5	1.5		2		.3636363744735718		2.363636255264282	4.272727489471436	1.1	2.9000001	4.2222223	.8888889	4.818181991577148		2.4000001	6			6.7777777	.2857143						.9166666865348816		6.25	.1	.1	8.0714283	5.5	5.5	5.8888888				2020.1
ES	1	1	1999	12	511	33905	ERC	.7	.30000001	1996		8	0.0	4.5	3.9999998	1.7500001			5.25	4.400000095367432		5.666666507720947			5.727272510528564	5.714285850524902	5.125	4.785714149475098		3.041666746139526	3.454545497894287				3.375																																																2020.1
ES	1	1	2006	13	511	33905	ERC	2.5	2.3	2004	2.450000047683716	8	0.0	4.46	3.6666663	4			4.88		4.18				6.18			4.38	4	2.18	2.36				2.09				2.299999952316284	6.199999809265137	2.440000057220459	4.329999923706055	3.5	5.099999904632568		3	6.75	1.330000042915344	5.440000057220459	1.100000023841858	4.630000114440918	5.329999923706055	5.699999809265137		6.5			5.570000171661377	2.880000114440918			8	7.5599999		.60000002	9.9099998			1.3	4	2.380000114440918	7.75											2020.1
ES	1	1	2010	11	511	33905	ERC	1.2	.89999998	2008		8	0.0	5.272727489471436	4.545454	2.2727273		1.75	5		4.5				6.363636493682861			5.300000190734863	4.428571224212646	3.0	2.75				2				2.400000095367432	6.400000095367432	2.272727251052856	4.909090995788574	2.454545497894287	5.699999809265137		2.727272748947144	5.636363506317139	1.299999952316284	6.099999904632568	1.399999976158142	4.55555534362793	4.199999809265137	6.125		5.5999999	6.4285712		5.333333492279053	2.571428537368774	3	5				.18181819	9.909091	5.8000002	2.6666667			2.666666746139526	6.599999904632568											2020.1
ES	1	1	2014	10	511	33905	ERC	1.1	.89999998	2011	4	8	0.0	5.55555534362793	6.5	2.7777777		1.6666666	6.142857074737549		4.75		3.2857144		6.714285850524902			4.571428775787354	4.666666507720947	3.666666746139526	3.625	5.2222223			2.111111164093018	5.3333335			3.5		2.555555582046509		2.900000095367432		3	3		1.600000023841858		1.700000047683716		3.666666746139526			6.125			5.5		5.4285712					.1		5.8571429				2.375		8.3000002				4.2222223	4.6666665		12	4	13	2020.1
ES	1	1	2019	15	511	33905	ERC	3.61	3.8	2019	5.58	8	0.5	5.533333301544189	6.1333332	3.8888888	2.5				5.285714149475098		4.3333335		6.111111164093018		4.714285850524902	4.199999809265137		3.200000047683716	3.400000095367432	4.9333334	4	3.5555556	2.866666555404663	5.1538463	1.8571428	3.1666667	3.133333444595337		3.166666746139526		3	6.285714149475098	3.5	3.142857074737549		2.428571462631226		2.200000047683716		3.428571462631226	4.133333206176758	1.3333334	4	4.5833335	1.3636364	4		3.7692308	4.2142859			6	.21428572						1.428571462631226		6.2142859	1.1	.27272728	7.3571429	4.7692308	4.3076925	6.8461537				2020.1
ES	1	1	2010	11	522		EdP-V			2008	2.5	8	0.0	5.5	5.5555558	1		1.3333334	5.666666507720947		5.5				6.5			5.800000190734863	4.666666507720947	2.857142925262451	3.0				2.166666746139526				2.25	6.5	3.333333253860474	5	3	6.800000190734863		4.199999809265137	5.599999904632568	2	5.199999809265137	2.200000047683716	4.75	2.5	6		3.3333333	6		3.333333253860474	3.333333253860474	1.6	8				1.3333334	8	4	2.75			1.75	7											2020.1
ES	1	1	1999	12	518		IC			1996		8	0.0	5.5	4.791667	.74999988			6.111111164093018	5.666666507720947		5.571428775787354			6.400000095367432	6	5.55555534362793	5.1875		3.208333253860474	3.272727251052856				3.125																																																2020.1
ES	1	1	2014	10	518		ICV	1.3	.60000002	2011	1.7	7	0.0	4.800000190734863	5.4000001	2.8888888		1.6666666	5.857142925262451		4		2.1428571		6.857142925262451			4.285714149475098	4.833333492279053	2.111111164093018	2.0	7.4444447			.8888888955116272	7.5			1.375		1.299999952316284		1.600000023841858		1.3	1.777777791023254		.800000011920929		.8888888955116272		1.700000047683716			2.875			4		5.4285712					1.7		7				1.555555582046509		5.0999999				5.0999999	7.4444447		13	14	4	2020.1
ES	1	1	1999	12	504	33220	IU	10.5	6	1996	5.769999980926514	6	0.0	3.666666746139526	4.583333	3.645833			5.545454502105713	4.75		5.666666507720947			6.363636493682861	5.818181991577148	6.272727489471436	4.227272510528564		2.125	2.416666746139526				2.541666746139526																																																2020.1
ES	1	1	2002	13	504	33220	IU	5.5	2.3	2000	5.769999980926514	6	0.0	4.38	6.9666662	4.0999999			5.85		3.82	5.75		6.08	6.92	6.92	5.83	5.36		2.46	2.23				2.54																																																2020.1
ES	1	1	2006	13	504	33220	IU	5	1.4	2004	4.099999904632568	6	0.0	4.54	4.8333335	3.4200001			5.45		3.62				6.38			4.27	4.71	1.92	1.46				1				1.090000033378601	7.820000171661377	1.360000014305115	6.090000152587891	1.169999957084656	7.829999923706055		1.25	7.559999942779541	.5799999833106995	7.449999809265137	.4199999868869781	4.300000190734863	3.5	7		3.3599999			4.21999979019165	2.220000028610229			3.5	5.4000001		2.6700001	7			.41999999	6	2.599999904632568	7											2020.1
ES	1	1	2010	11	504	33220	IU	3.8	.60000002	2008	3.700000047683716	6	0.0	4.75	4.4444442	2.9166667		2	4.909090995788574		4.454545497894287				6.727272510528564			4.900000095367432	5.285714149475098	1.833333253860474	1.333333253860474				1.166666746139526				.9090909361839294	7.727272510528564	.6363636255264282	7.363636493682861	.75	8.833333015441895		1.75	7.181818008422852	.6363636255264282	7.900000095367432	.6000000238418579	5	2.299999952316284	6.55555534362793		2.5555556	6.875		4.333333492279053	2.571428537368774	2.3333333	7.8888888				2.1818182	6.5999999	5.9000001	4.5999999			1.899999976158142	5.800000190734863											2020.1
ES	1	1	2014	10	504	33220	IU	5	2.3	2011	6.7	6	0.0	4.599999904632568	5.6999998	3.3333333		2	6.125		3.888888835906982		2.625		6.875			4	5	2.0	1.777777791023254	9			1.399999976158142	7.6666665			1		1.100000023841858		1		1.2	1.899999976158142		1.399999976158142		.8999999761581421		1.600000023841858			2.4285715			3.875		2.7777777					3.0999999		7.1111112				2.333333253860474		3.8				5.5999999	7.5999999		14	13	17	2020.1
ES	1	1	2019	15	504	33220	IU	2.2	1.8	2019	3.36	6	0.0	5.285714149475098	5.3333335	3.875	3.1666667				4.400000095367432		3.2		6		4.44444465637207	4		1.866666674613953	1.799999952316284	7.5999999	2.6666667	1.4444444	2.200000047683716	6.1999998	1.5714285	1.8333334	.7333333492279053		1.153846144676208		1.399999976158142	8.333333015441895	.93333334	1.428571462631226		1.785714268684387		.6000000238418579		2.533333301544189	5.066666603088379	1.6923077	3.2	5.5714288	1.25	3.333333253860474		3.2	6.4666667			7.2307692	2.5						1.600000023841858		3.0666666	.30000001	.83333331	5.9285712	5.4285712	6.3571429	6.0769229				2020.1
ES	1	1	2002	13	516	33906	PA	.9	.30000001	2000		8	0.0	6.3	7.1000004	1.1111112			5.5		5.5	5.8		6.83	7	5.67	6	5.67		5.2	4.86				4.43																																																2020.1
ES	1	1	1999	12	510	33904	PAR	.200000002980232	0	1996		8	0.0	6.099999904632568	5	.625			5.666666507720947	5.5		5.599999904632568			6.625	5.833333492279053	5.599999904632568	5.699999809265137		6.181818008422852	6.272727489471436				5.958333492279053																																																2020.1
ES	1	1	1999	12	506	33902	PNV	1.3	1.4	1996	1.450000047683716	8	0.0	5.75	5	2.2727273			5.099999904632568	3.285714387893677		4.857142925262451			6	5.111111164093018	4.75	4.949999809265137		5.75	5.636363506317139				6.25																																																2020.1
ES	1	1	2002	13	506	33902	PNV	1.5	2	2000	1.450000047683716	8	0.0	6.08	6.9666662	1.5777779			5.44		5.67	5.43		5.71	6.25	5.44	5.89	5		5.85	5.92				6.58																																																2020.1
ES	1	1	2006	13	506	33902	PNV	1.6	2	2004	2.549999952316284	8	0.0	5.62	4.333333	2.1099999			5.56		6				6.55			5.56	4.5	6.17	6.0				6.42				5.820000171661377	6.090000152587891	5.900000095367432	4.699999809265137	5.909999847412109	4.449999809265137		5.449999809265137	6.559999942779541	4.900000095367432	4.300000190734863	6.269999980926514	5.440000057220459	5.630000114440918	5.090000152587891		6.8000002			5.25	3			7.9200001	7.6999998		.55000001	9.8299999			5	3.73	3.329999923706055	6.889999866485596											2020.1
ES	1	1	2010	11	506	33902	PNV	1.2	1.7	2008		8	0.0	5.727272510528564	5.454546	1.4545455		1.3333334	5.181818008422852		6				6.272727489471436			5.727272510528564	3.875	6.083333492279053	6.166666507720947				6.25				6.363636493682861	5.5	5.909090995788574	5.363636493682861	5.636363506317139	5		4.636363506317139	5.727272510528564	5.5	4.699999809265137	6.599999904632568	5.888888835906982	5.55555534362793	5.125		6.9000001	5.4285712		6	3.428571462631226	6.875	4.125				.18181819	9.909091	4.875	2.6666667			3.777777671813965	7.111111164093018											2020.1
ES	1	1	2019	15	506	33902	PNV	1.56	1.8	2019	2.82	8	0.0	6.400000095367432	5.6666665	2.3333333	1.6666666				6.5		5.1666665		6.44444465637207		4.571428775787354	5.375		6.0	5.800000190734863	6.4285712	3	3.7777777	5.666666507720947	5.2307692	2.1666667	3.5	5.133333206176758		5.416666507720947		5.333333492279053	6.07692289352417	4.8666668	4.769230842590332		4.142857074737549		6.285714149475098		5.285714149475098	4.333333492279053	1.7272727	5.25	5.4166665	1.8	5.285714149475098		4.9166665	4.9230771			5.1111112	.71428573						3.153846263885498		6.6428571	.1	.40000001	4.1666665	1.1538461	4.6666665	7.5833335				2020.1
ES	1	1	1999	12	502	33610	PP	38.8	44.599998	1996	39.7400016784668	2	1.0	6.416666507720947	7.083333	.625			5.333333492279053	5.44444465637207		5.727272510528564			6.416666507720947	5.333333492279053	5.636363506317139	6.25		6.625	6.625				6.666666507720947																																																2020.1
ES	1	1	2002	13	502	33610	PP	44.6	52.299999	2000	39.7400016784668	2	1.0	6.23	7.8666663	1.4555554			4.46		6.18	4.85		6.46	6.38	4.58	5.33	4.5		6.92	7.69				7.62																																																2020.1
ES	1	1	2006	13	502	33610	PP	37.6	42.299999	2004	41.20000076293945	2	0.0	5.92	6.6666665	1.92			5.69		6.62				6.54			5.33	4.27	8.0	7.92				8.460000000000001				7.079999923706055	6.5	6.730000019073486	6	7.25	4.420000076293945		8	7.599999904632568	7.829999923706055	5.360000133514404	7.829999923706055	7.599999904632568	6.800000190734863	7		7.4200001			4.889999866485596	1.889999985694885			7.0799999	7.4000001		7.4200001	8			8.8299999	6.6399999	6.400000095367432	7.110000133514404											2020.1
ES	1	1	2010	11	502	33610	PP	40.1	43.700001	2008	42.09999847412109	2	0.0	6.0	5.8333335	1.4166666		1	4.333333492279053		6.5				6.5			5.333333492279053	3.777777671813965	7.333333015441895	7.666666984558105				8.166666984558105				7.636363506317139	6.454545497894287	7.583333492279053	7.090909004211426	6.833333492279053	5.5		7.666666507720947	6.75	7.818181991577148	5.727272510528564	7.636363506317139	7	7.181818008422852	7.5		7.6999998	6.625		4.833333492279053	2.428571462631226	8.1000004	3.5555556				7.4545455	8.1000004	3.909091	4.0999999			7.818181991577148	5.454545497894287											2020.1
ES	1	1	2014	10	502	33610	PP	41.9	53.099998	2011	26.1	2	1.0	6.800000190734863	6.9000001	.60000002		1	5.666666507720947		6.699999809265137		5.5555553		6.75			6.75	4.55555534362793	7.300000190734863	7.666666507720947	8.7777777			8	7.2222223			7.599999904632568		7.900000095367432		7.599999904632568		7.3000002	8.300000190734863		7		7.800000190734863		8.100000381469727			8.25			5.5		7.375					7.5		2.4444444				7.44444465637207		7.1999998				1.4	3.4000001		13	5	12	2020.1
