country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
BG	0	0	2006	13	2001	80902	NDSV	22.9	22.1	2005		3	1.0	6.69	9.7333336	.82999998			5.89		6.7				7			5.91	5	6.08	6.5				4				6.550000190734863	6.400000095367432	7.300000190734863	6	6.449999809265137	3.799999952316284		4.829999923706055	4.800000190734863	4.21999979019165	3.25	4.199999809265137	3.130000114440918	5.329999923706055	3.289999961853027		5.4299998			3.099999904632568	5.130000114440918			4.7800002	4.1999998		4.8299999	3.3299999			6.8200002	5	4.75	5											2020.1
BG	0	1	2010	14	2001	80902	NDSV	3.02	0	2009	7.960000038146973	3	0.0	6.545454502105713	8.333333	1.7777778		1	6		6.25				6.888888835906982			6.25	5.55555534362793	5.818181991577148	6.181818008422852				4.199999809265137				6.099999904632568	5.375	7.125	6.5	6.888888835906982	4.5		3.400000095367432	6.777777671813965	5.099999904632568	4.099999904632568	4.545454502105713	3.444444417953491	4	3.833333253860474		4.3333335	3.5		2.142857074737549	4.875	6.25	3.8571429				3.4285715	3.875	3.5	4.7142859			3.222222328186035	5.666666507720947											2020.1
BG	0	1	2014	20	2014		NFSB	4.2	4.5999999	2014	3.1	2	0.0	3.0	4.647059	2.1428571		2.375	3		3.466666698455811		2.2		5.083333492279053			2.9375	1.75	6.857142925262451	4.266666889190674	5.1764708			8	7.125			4.083333492279053		3.076923131942749		3		3.7333333	8.5625		8.25		6.571428775787354		9.133333206176758			9.0714283			5.9375		7.25					5.7142859		8				8.928571701049805		8.8125				8.375	6.5882354		12	1	9	2020.1
BG	0	1	2019	21	2014		NFSB	9.31	11.3	2017	1.2	2	1.0	3.947368383407593	4.9473686	2	3.875				4.533333301544189		2.7142856		5.153846263885498		1.75	2.70588231086731		7.349999904632568	5.473684310913086	4.5882354	2.125	5.5999999	8.899999618530273	7.8947368	1.1666666	.42857143	4.071428775787354		3.785714387893677		5.400000095367432	5.333333492279053	4.7647057	9.222222328186035		9.44444465637207		7.199999809265137		9.526315689086914	8.736842155456543	.88235295	9.1176472	7	.88235295	5.307692527770996		7.4285712	2.7222223			8.2222223	6.25						9.44444465637207		8.8421049	5.875	8.6111107	6.6111112	7.4736843	5.5555553	9.1764708				2020.1
BG	0	0	2006	13	2007	80710	NOA	8.199999999999999	8.8000002	2005		1	0.0	2.46	5.4666672	1.5			3.22		3				5.09			3.3	1	5.46	3.25				9.17				2.640000104904175	5.599999904632568	3.200000047683716	4.329999923706055	2.269999980926514	6.099999904632568		9.170000076293945	6.599999904632568	9.399999618530273	6.880000114440918	5.400000095367432	5	8.439999580383301	6.570000171661377		9			5.5	5.880000114440918			9.4399996	7.3000002		5.5	3.6700001			1.36	5.73	8.170000076293945	6.900000095367432											2020.1
BG	0	1	2010	14	2007	80710	NOA	9.4	8.8000002	2009	11.96000003814697	1	0.0	2.5	4.848485	2		2.7272727	3		2.75				5			2.285714387893677	1.272727251052856	6.272727489471436	2.900000095367432				9.272727012634277				3.222222328186035	5.5	1.428571462631226	4.833333492279053	2.444444417953491	8.25		9.272727012634277	8	9.300000190734863	7.199999809265137	6.636363506317139	5.111111164093018	8.625	6.111111164093018		8.8571424	7.25		4.125	5.25	7.2857141	2.8571429				6.8571429	4.5	8.25	5.875			9.545454978942871	9.454545021057129											2020.1
BG	0	0	2002	11	2002	80411	ODS	18.2	21.299999	2001		2	0.0	6.91	10	1.2222221			5.8		6.17	5.8		5.86	6.71	5.67	6	5.5		7.18	7.27				4.1																																																2020.1
BG	0	0	2006	13	2002	80411	ODS	7.7	8.3000002	2005		2	0.0	6.69	9.166667	1.08			5.78		6.6				6.91			6	4.55	7.08	7.5				4.33				7	6	7.599999904632568	6.110000133514404	6.730000019073486	3.700000047683716		4.829999923706055	5.699999809265137	5.099999904632568	3.380000114440918	4.599999904632568	2.880000114440918	5.329999923706055	3.140000104904175		5.5			3.400000095367432	4.75			4.6700001	5.1999998		5.3299999	3.8299999			7.6399999	5.27	4.670000076293945	5.449999809265137											2020.1
BG	0	1	2010	14	2002	80411	ODS	3.4	3.2	2009	3.974999904632568	2	0.0	6.727272510528564	8.666666	.66666669		1	5.714285850524902		6.625				6.666666507720947			6.25	5	7.0	7.454545021057129				3.818181991577148				7.300000190734863	5.666666507720947	7.75	7.428571224212646	7.099999904632568	5.75		4.090909004211426	7.111111164093018	4	4.5	4.545454502105713	3.444444417953491	4.166666507720947	3.571428537368774		5	3.8333333		1.875	5.375	5.1428571	4.7142859				3.2857144	4.625	3.2857144	5.1428571			3.727272748947144	5.599999904632568											2020.1
BG	0	1	2010	14	2012		RZS	4.1	4.1999998	2009	4.670000076293945	2	0.0	4.222222328186035	3.6666663	4.4000001		2.909091	4		4				5.199999809265137			3.400000095367432	2.666666746139526	6.5	4.166666507720947				8				3.400000095367432	4.714285850524902	4.25	4.5	4.166666507720947	4.199999809265137		7.900000095367432	7.111111164093018	8	6.222222328186035	6.599999904632568	3.857142925262451	8.333333015441895	4.857142925262451		7.25	5		5	3.666666746139526	6	3.3333333				7	3.8	6.6666665	4.5999999			6.800000190734863	6.666666507720947											2020.1
BG	0	1	2014	20	2002	80411	SDS	1.5	1.7	2014	1.3	2	0.5	6.647058963775635	7.4705882	1.2307693		1	5.071428775787354		6.400000095367432		5.4375		6.666666507720947			6.4375	4.599999904632568	7.133333206176758	7.6875	8.1764708			3.5	5.5625			7		7.571428775787354		7.647058963775635		7.8235292	4.5		3.75		4.3125		5.153846263885498			4.4285712			3.176470518112183		5.5999999					3.7777777		3.6428571				4.285714149475098		3.6470587				4.5882354	7.647059		8	3	13	2020.1
BG	0	1	2019	21	2019		Slavi Trifonov			2017		9	0.0	4.375	3.625	1	7				4.833333492279053		3		4.75		2.571428537368774	3.142857074737549		5.666666507720947	4.333333492279053	4	3	9	6.44444465637207	5.6666665	3.75	4.6666665	5.875		5.333333492279053		3.5	4.5	5.8333335	6.375		5.625		4.333333492279053		7.142857074737549	3.833333253860474	3	6.5	4.5999999	2.75	3.333333253860474		5	2.1111112			6.5	5.4000001						4.375		5.875	3.25	3.8	9.7222223	9.4736843	8.1999998	9.2142859				2020.1
BG	0	1	2014	20	2005		VMRO-BND	3.1	3.3	2014	5.4	2	0.0	3.3125	4.0588236	2.090909		2.5384614	2.916666746139526		3		2.0666666		4.727272510528564			2.599999904632568	1.647058844566345	6.07692289352417	3.733333349227905	4.7647057			8.625	7.4375			3.769230842590332		3		2.571428537368774		3.0714285	8.785714149475098		9.214285850524902		6.928571224212646		9.428571701049805			8.7692308			6.3125		7.5384617					5.5714288		8.4615383				9		9				8.8823528	6.5333333		12	1	3	2020.1
BG	0	1	2019	21	2017		Volya	4.26	5	2017	3.6	1	0.0	3.5	3.9285715	2.1666667	5.125				4.5		2.25		5		2.5	2.769230842590332		5.55555534362793	5.375	5.3333335	1.75	5.8888888	8.526315689086914	4.7058825	2.3	2.3333333	5.357142925262451		5.066666603088379		5.176470756530762	4.933333396911621	5.1764708	7.5625		8.3125		6.111111164093018		8.05555534362793	5.823529243469238	1.25	7.9375	4.2666669	1.5333333	4.083333492279053		7	2.6875			7.3125	5.4444447						7.5		7.9411764	3.25	5.6875	6.8235292	8.3500004	5.6842103	9.25				2020.1
