country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
HU	0	0	2002	14	2306		CP	3.9	0	2002		9	0.0	5.6	7.3333335	2.3777778			4		4.71	4.2		5.17	5.8	4.5	4.5	3.33		4.83	5.5				5.55																																																2020.1
HU	0	1	2014	14	2311	86221	DK	2.8	2	2014	9.800000000000001	5	0.0	6.714285850524902	7.5714288	1.9166666		1	5.916666507720947		6.357142925262451		5.3846154		6.583333492279053			6.384615421295166	4.166666507720947	3.357142925262451	4.857142925262451	7.2307692			2.571428537368774	7.1538463			5.454545497894287		6.599999904632568		4.153846263885498		6.6153846	2.142857074737549		2.25		1.153846144676208		2.799999952316284			3.5454545			2.076923131942749		5.4166665					4.090909		3.1818182				3.285714387893677		1.6428572				4.5	7.8571429		3	2	1	2020.1
HU	0	1	2019	15	2311	86221	DK	5.37	5	2018	16.05	5	0.0	6.928571224212646	9.5333338	.22222222	1				6.642857074737549		5.7692308		6.142857074737549		5.692307472229004	6		3.333333253860474	4.666666507720947	7.1428571	.83333331	3.2857144	2.133333444595337	7.0714288	1.25	1.6666666	2.923076868057251		5.133333206176758		4.071428775787354	6.285714149475098	4.8000002	3		2.066666603088379		1.333333373069763		3.214285612106323	5.133333206176758	2.2307692	3.75	4.8461537	2	2.615384578704834		3.6923077	5.5			3	3.25						2.363636255264282		2.2	4.1538463	1.6	4.5384617	3.4285715	8.7333336	8.4285717				2020.1
HU	0	1	2014	14	2310	86340	E14	2.1	1.5	2014	3.6	9	0.0	6.642857074737549	7.5714288	1.9230769		1	6		6		5.2307692		6.416666507720947			6.214285850524902	4.375	3.642857074737549	4.857142925262451	7.3076925			2.357142925262451	7			5.181818008422852		6.5		4.230769157409668		6.8461537	1.714285731315613		1.615384578704834		1.384615421295166		2.555555582046509			3.1666667			1.923076868057251		3.8333333					3.3636363		3.6363637				2.642857074737549		1.7142857				5.2142859	8.3571424		2	3	8	2020.1
HU	0	1	2019	15	2310	86340	E14	.66	.60000002	2018		9	0.0	6.44444465637207	9.5714283	0	1				6.800000190734863		6.25		6.333333492279053		5.400000095367432	6		3.571428537368774	4.666666507720947	8.25	1	4	1.428571462631226	7.3333335	.5	2	3		4.666666507720947		2.75	5.199999809265137	4.8000002	2		.6666666865348816		1.666666626930237		2.599999904632568	6	2.6666667	2	4.4000001	2.6666667	2.333333253860474		2.5999999	6.8000002			2.8571429	2.6666667						1.75		1.8571428	5.5999999	.83333331	6	3.8	9.5	6.5999999				2020.1
HU	0	1	2014	14	2302	86421	Fidesz	39.5	58.799999	2014	47.2	2	1.0	2.714285612106323	6.3571429	2.6923077		1.8571428	2.454545497894287		3.384615421295166		1.7692307		5.916666507720947			3	3.375	7.928571224212646	3.692307710647583	7.6923075			8.642857551574707	6.9230771			5.636363506317139		2.799999952316284		7.384615421295166		1.6428572	8.857142448425293		8.307692527770996		8.714285850524902		7.833333492279053			7.8461537			7.25		7.1538463					7.7857141		5.181818				7.428571224212646		8.7857141				4.6428571	2.9285715		12	17	13	2020.1
HU	0	1	2019	15	2302	86421	Fidesz-KDNP	49.28	64.599998	2018	52.56	1	1.0	3.066666603088379	8.1333332	1.625	6.3333335				5.333333492279053		1.6666666		6.928571224212646		1.076923131942749	2.071428537368774		8.333333015441895	3.733333349227905	7.7333331	.33333334	5.8571429	9.199999809265137	9.5714283	.75	.83333331	7.384615421295166		2.857142925262451		5	6.642857074737549	1.2857143	9.466666221618652		9.266666412353516		9.428571701049805		9.933333396911621	10	.35714287	8.3571424	7.9285712	.38461539	8.5		7.9230771	2.7857144			8.1333332	8.8571424						8		9.8000002	5	8.9333334	4.7692308	8.1538458	1.1333333	9.9333334				2020.1
HU	0	0	2002	14	2302	86421	Fidesz-M	35.11	42.5	2002		2	0.0	4.64	7.4333334	4.188889			2.89		4.08	4		5.73	5.8	4.6	3.5	3.09		7.64	4.62				8.15																																																2020.1
HU	0	1	2006	6	2302	86421	Fidesz-M	36.13	36.5	2006	47.40000152587891	2	0.0	5.5	6.6666665	3			5		5.17				6.2			5.5	3.6	6.67	3.0				7				5	5	3.799999952316284	4.5	3	5.5		6.25	5.75	7	5.75	6.800000190734863	6.75	6.75	7		6			6.599999904632568	7.25			7	7.5		5	4.25			4	5.25	5.199999809265137	4											2020.1
HU	0	1	2010	17	2302	86421	Fidesz-M	45.35	58.799999	2010	56.36000061035156	2	1.0	5.352941036224365	6.8627453	3		1.4117647	5.307692527770996		4.9375				6.058823585510254			5.066666603088379	4.699999809265137	6.882352828979492	3.411764621734619				7.235294342041016				6.9375	7.625	4.125	5.625	5.4375	6.8125		7.5625	6.25	7.1875	5.6875	8.1875	7.8125	6.461538314819336	4.692307472229004		7.2142859	4.5384617		6.733333110809326	5.400000095367432	6.4285712	3				7.2857141	5	4.2142859	3.3571429			5.599999904632568	5.125											2020.1
