country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
SE	1	1	1999	9	1603	11810	C	5.1	5.1999998	1998	6	11	0.0	3.666666746139526	4.375	4.4444442			4	2		4			4.800000190734863	5.714285850524902	3.833333253860474	3.714285612106323		5.666666507720947	5.666666507720947				7																																																2020.1
SE	1	1	2002	12	1603	11810	C	6.2	6.3000002	2002	6	11	0.0	4.42	4.7333336	4.4444447			3.2		4.17	4.44		3.91	5.2	5.67	4.7	3.5		5.58	5.58				6.25																																																2020.1
SE	1	1	2006	11	1603	11810	C	7.9	8.3000002	2006	6.300000190734863	11	0.5	5.55	5.1666665	4.27			4.67		6.11				6.14			5.38	5.67	6.33	7.22				5.38				7.110000133514404	7.110000133514404	7.21999979019165	6.75	6.21999979019165	5.78000020980835		6.21999979019165	7	3.329999923706055	6.670000076293945	3.670000076293945	5.21999979019165	5.559999942779541	6.559999942779541		6			6.78000020980835	7.380000114440918			5.1300001	3.75		2.5	6.4299998			5.1100001	4.5599999	4.670000076293945	4.289999961853027											2020.1
SE	1	1	2010	15	1603	11810	C	6.6	6.5999999	2010	5.46999979019165	11	1.0	5.733333110809326	5.333333	4.1333332		1.2	4.692307472229004		6.066666603088379				5.785714149475098			5.466666698455811	5.866666793823242	7.0	7.285714149475098				5				7.428571224212646	7.142857074737549	7.5	7.307692527770996	6.142857074737549	5.928571224212646		6.214285850524902	5.714285850524902	3	5.307692527770996	3.692307710647583	4.071428775787354	4.5	4.785714149475098		4.4166665	4.5833335		6.428571224212646	6.071428775787354	4.2142859	6.3571429				2.8571429	6	2.9285715	5.0714288			4.75	4.07692289352417											2020.1
SE	1	1	2014	22	1603	11810	C	6.1	6.3000002	2014	6.5	11	0.5	5.409090995788574	3.9545455	4.25		1.3181819	5		5.526315689086914		3.4117646		5			5.05555534362793	5.411764621734619	7.238095283508301	7.666666507720947	7.4761906			3.047619104385376	5.7619047			6.684210300445557		8.05555534362793		6.222222328186035		7.3684211	4.666666507720947		2		2.235294103622437		1.944444417953491			2.6315789			6.947368621826172		3.6842105					3		3.3125				3.3125		3				2.0526316	1.8888888		13	5	18	2020.1
SE	1	1	2019	17	1603	11810	C	8.6	8.8999996	2018	10.78	11	0.0	6.058823585510254	4.5294118	2.6666667	2.9000001				6.428571224212646		3.8461537		5		4.538461685180664	3.846153736114502		6.823529243469238	8.0	7.352941	2.1111112	2.2	2.235294103622437	7.5625	1.25	1.625	7.588235378265381		8.6875		6.75	5.333333492279053	7.2352943	4.647058963775635		.7647058963775635		2		1.941176414489746	7.764705657958984	2.0588236	2.4705882	7.1875	2.25	7.411764621734619		3.8823528	7.4117646			2.0666666	3.625						2.375		2	2.5833333	1.7142857	3.1333334	1.875	.9285714	6.0666666				2020.1
SE	1	1	2014	22	1612		FI	3.1	0	2014	5.5	9	0.0	3.157894849777222	4.5238094	3.3571429		2.25	3.900000095367432		3.099999904632568		2.125		3.857142925262451			2.181818246841431	4.428571224212646	1.809523820877075	1.714285731315613	3.7			.8095238208770752	8.3809528			1		1.799999952316284		1.375		1.25	2.352941274642944		.3684210479259491		1.125		.4705882370471954			.44444445			2.142857074737549		1.4666667					4.125		7.6923075				1.266666650772095		.9375				7.125	2.5714285		16	2	14	2020.1
SE	1	1	1999	9	1604	11420	FP	4.7	4.9000001	1998	13.89999961853027	3	0.0	6.55555534362793	7.1875	.55555552			6.666666507720947	5.875		3.166666746139526			4.800000190734863	6.428571224212646	6.166666507720947	6.714285850524902		6.888888835906982	7.55555534362793				3.125																																																2020.1
SE	1	1	2002	12	1604	11420	FP	13.4	13.8	2002	13.89999961853027	3	0.0	7.0	8.333333	1.4777777			6.58		6.58	3.9		1.5	4	5.92	5.5	6.58		6.25	7.67				2.82																																																2020.1
SE	1	1	2006	11	1604	11420	FP	7.5	8	2006	9.899999618530273	3	0.5	7.0	7.2666669	1.1799999			5.78		6.78				5.43			6.5	6.11	6.67	7.44				3.56				7	7.21999979019165	8	7.75	6.440000057220459	6		7.329999923706055	7.78000020980835	2.670000076293945	7.559999942779541	2.25	4.380000114440918	5.78000020980835	7.559999942779541		5.8800001			2.440000057220459	5			3.25	4.1300001		5.6300001	4.8600001			6.6700001	6	4.110000133514404	5.139999866485596											2020.1
