country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
PT	1	1	2010	6	1201	35229	CDU	7.86	6.5	2009	10.64000034332275	6	0.0	3.0	5	.83333331		2.6666667	4.75		2				6.166666507720947			2.166666746139526	5	0.6666666269302368	0.5				1.666666746139526				.5	8.333333015441895	.1666666716337204	5.599999904632568	.1666666716337204	9.166666984558105		2.666666746139526	5.5	2.166666746139526	2.599999904632568	.4000000059604645	3.599999904632568	2.166666746139526	3.666666746139526		3	2.6666667		5.199999809265137	5.333333492279053	3.8333333	3.3333333				4.3333335	4	7	2.5			1.75	2											2020.1
PT	1	1	2014	8	1201	35229	CDU	8.199999999999999	7	2011	13.7	6	0.0	1.875	7.125	.2857143		2.875	4.800000190734863		2		1		3.833333253860474			1.5	5	0.5	0.3333333432674408	10			4.166666507720947	2.5			2.333333253860474		.1666666716337204		.1666666716337204		.16666667	2.166666746139526		5		.5		2.5			2			5.5		3.1666667					1.6666666		9.1999998				3		4.8333335				7.5	7.8333335		14	13	17	2020.1
PT	1	1	2019	8	1201	35229	CDU			2019		6	0.0	2.375	5.25	.33333334	4.5				2.857142925262451		1.3333334		4.25		2.799999952316284	3.5		0.875	0.625	8.375	.75	2.25	5.125	5.8571429	2	2	1.5		.8571428656578064		.8571428656578064	8.857142448425293	.625	4.25		4.375		.7142857313156128		2.375	4.75	1.6666666	1.8333334	5.1428571	2	7.166666507720947		3.2857144	6			8.7142859	2.25						2		5.5	1.75	2	6.5714288	7.7142859	7.625	8.375				2020.1
PT	1	1	2014	8	1209		MPT	.4	0	2011	7.7	7	0.0	3.400000095367432	4.7142859	2.5		1.75	5		5.5		3		6			4	4	6.75	7.0	8			6.333333492279053	3.8			4.333333492279053		4.333333492279053		3		7	2.666666746139526		8		7		7			7.5			6.333333492279053		.5					5		6				8		6.6666665				8	7.6666665		1	3	6	2020.1
PT	1	1	2019	8	1250		PAN	3.49	1.8	2019	5.46	7	0.0	4.166666507720947	4.1428571	4	6.6666665				5.25		2.6666667		5.714285850524902		4.333333492279053	5.25		3.428571462631226	3.833333253860474	5.25	1	6	4	7.3333335	1.3333334	3	3.200000047683716		4		2.799999952316284	4.666666507720947	3.5	3.833333253860474		3.142857074737549		1		3.200000047683716	2.833333253860474	2.5	2.5	3.5999999	2.5	5.199999809265137		2	8.5714283			6	4						2.5		3	.33333334	.60000002	7.3333335	7.6666665	7.5714288	7				2020.1
PT	1	1	2019	8	1210		PCP	5.55	4.4000001	2019	7.41	6	0.0	2.75	5.375	.33333334	3				3		1.3333334		4.25		2.599999904632568	3.166666746139526		0.875	0.75	8.25	.75	2.25	5.125	5.8571429	2.3333333	1.6666666	1.625		.8571428656578064		.8571428656578064	8.857142448425293	.875	4.125		4.375		.8571428656578064		2.285714387893677	4.875	1.5	2	5.1428571	2.2	7.166666507720947		3.1428571	5.75			8.8571424	2.1428571						2		5.5	2.25	1.8571428	6.8571429	7.4285712	7.625	8.375				2020.1
PT	1	1	2019	8	1211		PEV	1.11	.89999998	2019	0	7	0.0	3.0	5.5714288	.33333334	5				3.666666746139526		2		4.285714149475098		2.799999952316284	3.333333253860474		1.142857193946838	1.285714268684387	7.1428571	.66666669	2	4.875	7	1.5	1	2.285714387893677		1.166666626930237		1.166666626930237	7.5	1.2857143	4.428571224212646		3.571428537368774		.8333333134651184		2.142857074737549	4.428571224212646	1.8	2	4.8571429	2	7		2.1428571	8.375			8.333333	2.7142856						1.5		4.8000002	1.5	2	6.8333335	7.3333335	8	7.3333335				2020.1
PT	1	1	2014	8	1202	35520	PP	12.2	10.4	2011	4.3	2	1.0	6.125	6	2.2857144		1.125	6		5.666666507720947		5.3333335		6.166666507720947			5.666666507720947	3	8.0	7.0	8.5			7.333333492279053	3.3333333			6.333333492279053		7		5.833333492279053		7	6.833333492279053		6.666666507720947		7.833333492279053		8			7.1666665			6.5		6.1666665					5.5999999		3.2				6.599999904632568		7.1666665				.66666669	4.3333335		13	5	17	2020.1
PT	1	1	1999	5	1205	35311	PS	44.1	50	1999	43.09999847412109	5	1.0	7.0	7.5	.99999994			5.5	6.333333492279053		6.333333492279053			6.75	7	6	6.75		3.599999904632568	4.400000095367432				3.200000047683716																																																2020.1
PT	1	1	2002	7	1205	35311	PS	37.8	41.700001	2002	43.09999847412109	5	0.5	6.86	8.5666666	1.8555557			5.5		5.5	6		5.71	6.83	5.83	6	6.5		4.0	3.86				3.43																																																2020.1
