Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-DK-en_2020-04-21-20191-M94	ParlaMint-DK_20200421130023	Hansard of the session of the Danish Parliament (Folketinget), 20191, M94 (2020-04-21), final version	2020-04-21	Unicameralism	Regeringen Mette Frederiksen	20191	M94	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-04-21-20191-M94	ParlaMint-DK_20200421130104	Hansard of the session of the Danish Parliament (Folketinget), 20191, M94 (2020-04-21), final version	2020-04-21	Unicameralism	Regeringen Mette Frederiksen	20191	M94	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-04-21-20191-M94	ParlaMint-DK_20200421152214	Hansard of the session of the Danish Parliament (Folketinget), 20191, M94 (2020-04-21), final version	2020-04-21	Unicameralism	Regeringen Mette Frederiksen	20191	M94	-	-	COVID	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	
ParlaMint-DK-en_2020-04-21-20191-M94	ParlaMint-DK_20200421152411	Hansard of the session of the Danish Parliament (Folketinget), 20191, M94 (2020-04-21), final version	2020-04-21	Unicameralism	Regeringen Mette Frederiksen	20191	M94	-	-	COVID	English	Chairperson	MP	notMinister	SF	Socialistisk Folkeparti	-	Centre-left to left	TorpTrine	Torp, Trine	F	1970	
