ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2016-06-21-SDZ7-Redna-20.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 20, 21.6.2016	2016-06-21	2016-06-21	7	-	20	-	-	Reference	Chairperson	MP	SMC	Stranka modernega centra	-	Brglez, Milan	M	1967
ParlaMint-SI_2016-06-21-SDZ7-Redna-20.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 20, 21.6.2016	2016-06-21	2016-06-21	7	-	20	-	-	Reference	Regular	notMP	-	-	-	Sodin, Irena	F	-
ParlaMint-SI_2016-06-21-SDZ7-Redna-20.u217	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 20, 21.6.2016	2016-06-21	2016-06-21	7	-	20	-	-	Reference	Regular	MP	SDS	Slovenska demokratska stranka	opposition	Logar, Anže	M	1976
ParlaMint-SI_2016-06-21-SDZ7-Redna-20.u218	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Regular Session 20, 21.6.2016	2016-06-21	2016-06-21	7	-	20	-	-	Reference	Chairperson	MP	SMC	Stranka modernega centra	-	Brglez, Milan	M	1967
