ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2020-12-15-CD201215.u1	Plenary session 66 (2020-12-15)	2020-12-15	2020-12-15	14	66	-	-	-	COVID	Chairman	-	-	-	-	-	-	-
ParlaMint-ES_2020-12-15-CD201215.u2	Plenary session 66 (2020-12-15)	2020-12-15	2020-12-15	14	66	-	-	-	COVID	Regular	MP	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	Prieto Nieto, Ana	F	1965
ParlaMint-ES_2020-12-15-CD201215.u175	Plenary session 66 (2020-12-15)	2020-12-15	2020-12-15	14	66	-	-	-	COVID	Chairman	-	-	-	-	-	-	-
ParlaMint-ES_2020-12-15-CD201215.u176	Plenary session 66 (2020-12-15)	2020-12-15	2020-12-15	14	66	-	-	-	COVID	Chairman	-	-	-	-	-	-	-
