ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO_1999-03-02-lower.ud164e44	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1998-1999, Sitting day 1999-03-02	1999-03-02	1999-03-02	Lower house	1997-2001	1998-1999		1999-03-02		Reference	Chairperson	MP	Sp	Senterpartiet	Coalition	Ringstad, Jorunn	F	1943
ParlaMint-NO_1999-03-02-lower.ud164e58	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1998-1999, Sitting day 1999-03-02	1999-03-02	1999-03-02	Lower house	1997-2001	1998-1999		1999-03-02		Reference	Regular	MP	V	Venstre	Coalition	Kvassheim, Gunnar	M	1953
ParlaMint-NO_1999-03-02-lower.ud164e7111	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1998-1999, Sitting day 1999-03-02	1999-03-02	1999-03-02	Lower house	1997-2001	1998-1999		1999-03-02		Reference	Chairperson	MP	Sp	Senterpartiet	Coalition	Ringstad, Jorunn	F	1943
ParlaMint-NO_1999-03-02-lower.ud164e7118	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1998-1999, Sitting day 1999-03-02	1999-03-02	1999-03-02	Lower house	1997-2001	1998-1999		1999-03-02		Reference	Chairperson	MP	Sp	Senterpartiet	Coalition	Ringstad, Jorunn	F	1943
