ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO_1999-10-01-upper.ud949e27	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 1999-10-01	1999-10-01	1999-10-01	Upper house	1997-2001	1999-2000		1999-10-01		Reference	Regular	MP	KrF	Kristelig Folkeparti	Coalition	Holten, Odd	M	1940
ParlaMint-NO_1999-10-01-upper.ud949e39	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 1999-10-01	1999-10-01	1999-10-01	Upper house	1997-2001	1999-2000		1999-10-01		Reference	Chairperson	MP	KrF	Kristelig Folkeparti	Coalition	Holten, Odd	M	1940
ParlaMint-NO_1999-10-01-upper.ud949e223	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 1999-10-01	1999-10-01	1999-10-01	Upper house	1997-2001	1999-2000		1999-10-01		Reference	Chairperson	MP	KrF	Kristelig Folkeparti	Coalition	Holten, Odd	M	1940
ParlaMint-NO_1999-10-01-upper.ud949e231	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 1999-10-01	1999-10-01	1999-10-01	Upper house	1997-2001	1999-2000		1999-10-01		Reference	Chairperson	MP	KrF	Kristelig Folkeparti	Coalition	Holten, Odd	M	1940
