ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-09-07-commons.u1	Minutes of the House of Commons, Daily Session 2017-09-07	2017-09-07	Lower house	57			2017-09-07		Reference	Regular	MP	-	LAB	Labour	Opposition	Kinnock, Stephen Nathan	M	-
ParlaMint-GB_2017-09-07-commons.u2	Minutes of the House of Commons, Daily Session 2017-09-07	2017-09-07	Lower house	57			2017-09-07		Reference	Regular	MP	-	CON	Conservative		Davis, David Michael	M	-
ParlaMint-GB_2017-09-07-commons.u581	Minutes of the House of Commons, Daily Session 2017-09-07	2017-09-07	Lower house	57			2017-09-07		Reference	Regular	MP	-	CON	Conservative		Blackman, Robert John	M	-
ParlaMint-GB_2017-09-07-commons.u582	Minutes of the House of Commons, Daily Session 2017-09-07	2017-09-07	Lower house	57			2017-09-07		Reference	Regular	MP	-	CON	Conservative		Jones, Marcus Charles	M	-
