ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	FI	-	1406	SFP	2010	6.8	7.4	-	-	-	-	-	-	4	5.5	14901	-	-	-	5.8	6.4	1	-	2007	4.9	5	6.1	1.8	7.7	-	-	1	-	-	5.7	2.3	-	-	-	5.1	-	5.8	-	6.1	-	6.3	-	7.3	4.9	1	10	8	4.1	-	-	-	-	1.0	-	2.2	6.7	4	5.2	-	-	-	-	-	6.6	2.4	-	-	-	4.7	5.9	4.9	4.2	2.6	4.2	-	4.5	6.1	3	6.4	5.5	4.9	4.6	-	-	4.6	2020.1
1999-2019	FI	-	1405	PS	2014	5.1	4.1	-	-	5.9	-	-	9.1	8.6	-	14820	6.7	-	-	-	4.4	1	3.5	2011	-	8.2	12.9	9	-	-	-	3	-	1.7	3	0.9	-	-	-	3.1	-	1.8	-	2.7	-	1.6	-	8.2	1.5	1	10	1	9.1	-	-	8.6	-	0.0	-	9	-	-	6	-	1	8	16	-	-	9.4	9.2	-	-	-	3	-	4.6	-	6.2	-	19.5	-	9.1	4.4	-	6.4	-	-	-	19.1	2020.1
1999-2019	FI	-	1405	PS	2019	7.6	6.4	5.4	5.6	4.7	-	8.2	9.1	9.1	-	14820	5.7	-	-	-	5.7	1	5.7	2019	6	8.6	13.8	9	-	-	1.2	-	6.5	1.4	2.8	1.8	-	-	-	-	-	1.5	-	2.3	-	1.6	-	6.9	-	1	14	1	8.8	2	2	8.2	-	0.0	1.1	9.8	9.8	-	-	6.3	-	-	-	1.1	8.6	9.8	9.1	7.2	7.6	5.1	5.3	-	4.8	-	6.4	2.7	19.7	-	8.1	6.4	-	5.8	-	-	-	17.5	2020.1
1999-2019	FI	-	1406	SFP	2019	6.0	6.2	4.6	4	5.8	-	1.4	1.7	3.8	-	14901	2.9	-	-	-	6	1	5.6	2019	6.1	4.3	6.3	1.9	-	-	5.5	-	3.5	4.6	5.7	1.8	-	-	-	-	-	5	-	6.3	-	6.4	-	6.1	-	1	14	8	2.7	2.1	3.5	6.9	-	0.5	2.5	2.3	6.4	-	-	5.8	-	-	-	2.4	6.8	2.8	2.1	2.8	3.2	5.5	4.7	-	3.7	-	2.8	2.6	4.5	-	1.7	5.8	-	4.5	-	-	-	4.5	2020.1
-	FI	AT	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	FI	EJUV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	FI	KD	1409	KD	2006	6.5	5.0	-	-	-	-	-	-	5.6	4.9	14520	-	6.4	4.6	4.1	4	1	-	2003	-	-	4.3	4.9	3.4	-	-	-	-	-	5	2.7	-	-	-	3.9	-	3.9	-	3.8	-	4.0	-	4.2	2.9	1	11	4	8.4	-	-	-	-	0.0	-	5.1	4.7	-	-	-	-	-	-	-	-	6	-	-	-	5.5	3.6	4	4.2	8.3	8.2	-	3.5	7.4	7.7	4.3	5.7	5.4	5.8	4.9	3.9	5.3	2020.1
1999-2019	FI	KD	1409	KD	2010	6.6	4.7	-	-	-	-	-	-	6.3	5.3	14520	-	-	-	4.6	4.2	1	-	2007	3.9	5.3	4.2	5.4	3.8	-	-	2.2	-	-	5.1	4	-	-	-	3.8	-	3.1	-	4.2	-	3.8	-	4.7	2.4	1	10	4	8.1	-	-	-	-	0.0	-	6	5.6	3.2	5.2	-	-	-	-	-	4.9	6.9	-	-	-	4.8	4	3.2	4.6	8.9	9.3	-	3.5	7.4	8.2	4.6	5.4	5.8	4.9	-	-	4.9	2020.1
1999-2019	FI	KD	1409	KD	2014	6.2	5.4	-	-	5.4	-	-	2.2	7.2	-	14520	4	-	-	-	5.3	1	5.2	2011	-	5.9	5.2	5.7	-	-	-	2.1	-	2.6	4.4	2.7	-	-	-	4	-	4.1	-	4.2	-	3.9	-	4.8	2.3	1	10	10	9	-	-	9.2	-	1.0	-	6.1	-	-	5.4	-	15	16	13	-	-	7.3	7.1	-	-	-	4.7	-	5.3	-	9.2	-	3	-	9.2	5.5	-	5.4	-	-	-	4	2020.1
1999-2019	FI	KD	1409	KD	2019	6.9	5.7	4.4	4	5.9	-	2.8	3	6.4	-	14520	3.2	-	-	-	5.2	1	4.8	2019	4.8	6.1	4.9	6	-	-	3.5	-	2.5	3.6	4.4	3.6	-	-	-	-	-	3.2	-	4.3	-	3.9	-	4.1	-	1	14	10	8.8	2	1.2	7.7	-	0.0	3.8	5.8	5.3	-	-	6.3	-	-	-	3.3	5.8	6.4	6.9	3.5	4.9	6	4.8	-	3.9	-	9.4	2.4	2.5	-	8.4	5.1	-	5.4	-	-	-	3.9	2020.1
1999-2019	FI	KESK	1403	KESK	1999	5.6	5.4	-	-	-	-	-	-	-	-	14810	-	-	-	-	-	1	-	1999	-	-	21.3	-	-	-	2.2	-	-	-	4.4	4.5	-	2.8	5.6	3	2.4	2.2	-	-	-	4.0	-	5.5	-	1	5	11	7.6	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	22.4	2020.1
1999-2019	FI	KESK	1403	KESK	2002	6.1	4.9	-	-	-	-	-	-	-	-	14810	-	-	-	-	-	1	-	1999	-	-	21.3	-	-	5.9	3.9	-	-	-	5.3	5.2	-	3.9	4.4	4	-	3	-	3.8	-	4.8	-	5.9	-	1	9	11	7.2	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	22.4	2020.1
1999-2019	FI	KESK	1403	KESK	2006	5.5	5.0	-	-	-	-	-	-	6.1	4.4	14810	-	6.4	4.3	4.9	4.1	1	-	2003	-	-	23.4	5.3	3.2	-	-	-	-	-	6	5	-	-	-	4.6	-	5.1	-	5	-	5.8	-	5.8	4.5	1	12	11	6.9	-	-	-	-	1.0	-	5.7	3.9	-	-	-	-	-	-	-	-	5.7	-	-	-	4.9	4.6	6.9	2.5	4.3	5.6	-	27.5	5.1	6.2	4.7	5.3	7.2	8	3.9	3.9	24.7	2020.1
1999-2019	FI	KESK	1403	KESK	2010	5.7	5.3	-	-	-	-	-	-	5.8	4.7	14810	-	-	-	6.2	4.1	1	-	2007	5.3	6.2	19.0	5.9	3.8	-	-	1.8	-	-	5.7	5.9	-	-	-	4.4	-	4.1	-	4.9	-	5.4	-	6	3.9	1	10	11	6.4	-	-	-	-	1.0	-	5.8	4.6	3.4	5.3	-	-	-	-	-	4.2	6.5	-	-	-	5	4.3	6.9	1.8	4.2	6.4	-	25.5	4.4	6.1	5	5.2	8.9	8.3	-	-	23.1	2020.1
1999-2019	FI	KESK	1403	KESK	2014	5.6	5.4	-	-	7.6	-	-	3.8	6.2	-	14810	3.3	-	-	-	5.7	1	5.5	2011	-	6.8	19.7	5.5	-	-	-	1.6	-	3.3	5.3	5	-	-	-	4.8	-	4.1	-	4.4	-	4.5	-	5	3.6	1	10	11	7	-	-	5.1	-	0.0	-	5.6	-	-	5.4	-	4	18	13	-	-	6.2	6.8	-	-	-	5.3	-	2.6	-	6.2	-	17.5	-	6.8	5.8	-	8.5	-	-	-	15.8	2020.1
1999-2019	FI	KESK	1403	KESK	2019	5.9	6.1	5	5.1	7.3	-	1.7	2.2	6.1	-	14810	2.6	-	-	-	6.1	1	5.3	2019	6.5	6.3	13.5	5.6	-	-	3.6	-	3.5	3.2	5.8	4.9	-	-	-	-	-	3.7	-	4.7	-	4.9	-	4.8	-	1	14	11	6.7	5.6	4.5	5.3	-	1.0	6	5.6	4.6	-	-	5.7	-	-	-	5.7	5.1	6.1	6.4	2.6	5.6	6.6	4.9	-	1.8	-	6.3	3	15.7	-	5.4	5.8	-	8.8	-	-	-	13.8	2020.1
1999-2019	FI	KOK	1402	KOK	1999	7.6	8.2	-	-	-	-	-	-	-	-	14620	-	-	-	-	-	1	-	1999	-	-	25.3	-	-	-	5	-	-	-	4.6	0	-	4	6	4.6	5.2	5.6	-	-	-	7.0	-	6	-	1	5	2	5.4	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	21	2020.1
1999-2019	FI	KOK	1402	KOK	2002	7.0	7.2	-	-	-	-	-	-	-	-	14620	-	-	-	-	-	1	-	1999	-	-	25.3	-	-	4.4	4.6	-	-	-	4.3	1.5	-	4.2	4.8	5	-	5.3	-	5.8	-	6.7	-	7.0	-	1	9	2	5.8	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	21	2020.1
1999-2019	FI	KOK	1402	KOK	2006	6.9	7.4	-	-	-	-	-	-	5.5	4.8	14620	-	3.7	4.4	6.6	7	1	-	2003	-	-	23.7	4.7	3.3	-	-	-	-	-	5.6	1.0	-	-	-	5.5	-	6.4	-	6.5	-	6.7	-	7.5	4.4	1	12	3	5.2	-	-	-	-	0.0	-	5	4.3	-	-	-	-	-	-	-	-	5.6	-	-	-	5.2	5.9	5	5.5	3.6	5	-	20	4.8	5.1	6.8	6.2	2.9	5.4	5.9	4.3	18.6	2020.1
1999-2019	FI	KOK	1402	KOK	2010	7.5	7.6	-	-	-	-	-	-	5.9	5.3	14620	-	-	-	6.2	7	1	-	2007	4.7	6.7	23.2	5.2	3.9	-	-	1	-	-	5.6	1.5	-	-	-	5.8	-	6	-	6.5	-	6.4	-	7.7	4.2	1	10	3	4.5	-	-	-	-	1.0	-	5.8	4.5	4.3	4.6	-	-	-	-	-	4.2	5.5	-	-	-	5.4	6.7	4.4	6.4	3.4	4.8	-	25	4.6	4.5	6.6	6.8	2.5	5.1	-	-	22.3	2020.1
1999-2019	FI	KOK	1402	KOK	2014	7.7	8.2	-	-	8.8	-	-	0.9	6.4	-	14620	3	-	-	-	7.1	1	7.4	2011	-	7	22.6	5	-	-	-	1.1	-	5.2	5.3	2.6	-	-	-	6	-	6	-	6.7	-	6.6	-	7.1	4.6	1	10	3	4.8	-	-	4.1	-	1.0	-	5.1	-	-	4.1	-	13	5	14	-	-	5.2	4.6	-	-	-	7.4	-	7.2	-	5.6	-	22	-	5.9	7.8	-	2.1	-	-	-	20.4	2020.1
1999-2019	FI	KOK	1402	KOK	2019	7.7	7.9	3.8	1.9	8.6	-	1.6	1.7	6.6	-	14620	2.9	-	-	-	7.7	1	7.3	2019	5.9	5.7	20.8	4.7	-	-	4.4	-	4.5	4.7	5.2	2.2	-	-	-	-	-	4.8	-	6.4	-	6.4	-	6.9	-	1	14	2	5.1	5.6	4.2	5.2	-	0.5	5	4.4	5.2	-	-	6.7	-	-	-	5.6	5.6	5.4	3.9	2.3	2.3	7.4	6.9	-	5.7	-	5.3	3.3	19.2	-	4.1	7.5	-	2.3	-	-	-	17	2020.1
-	FI	KP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	FI	LIIK	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	FI	PS	1405	PS	1999	6.8	5.4	-	-	-	-	-	-	-	-	14820	-	-	-	-	-	1	-	1999	-	-	-	-	-	-	1.2	-	-	-	4	1.0	-	1.6	4.2	3	1.4	1.2	-	-	-	2.0	-	5	-	1	5	11	7.8	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.5	-	-	-	-	-	-	-	-	1	2020.1
-	FI	PV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	FI	RKP	1406	RKP/SFP	2014	7.4	7.3	-	-	6.2	-	-	1.1	4.7	-	14901	3.7	-	-	-	7	1	6.9	2011	-	5	6.8	1.1	-	-	-	1	-	4.9	5.4	2.9	-	-	-	5.9	-	6.1	-	6.4	-	6.4	-	6.3	4.9	1	10	8	2.1	-	-	7.1	-	1.0	-	2.8	-	-	4	-	7	13	11	-	-	2.1	2.9	-	-	-	6.6	-	4.7	-	4	-	4.5	-	2.4	7	-	4.9	-	-	-	4.3	2020.1
1999-2019	FI	SDP	1401	SDP	1999	3.4	3.4	-	-	-	-	-	-	-	-	14320	-	-	-	-	-	1	-	1999	-	-	17.9	-	-	-	5	-	-	-	5.2	2.0	-	5.6	6.4	5	4.4	5.2	-	-	-	6.6	-	6	-	1	5	5	4.6	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25.5	-	-	-	-	-	-	-	-	22.9	2020.1
1999-2019	FI	SDP	1401	SDP	2002	3.7	3.9	-	-	-	-	-	-	-	-	14320	-	-	-	-	-	1	-	1999	-	-	17.9	-	-	4.5	5	-	-	-	5.4	1.9	-	5.5	5.5	5.7	-	4.9	-	5.6	-	6.4	-	8.1	-	1	9	5	3.9	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25.5	-	-	-	-	-	-	-	-	22.9	2020.1
1999-2019	FI	SDP	1401	SDP	2006	3.6	3.0	-	-	-	-	-	-	4.8	4.2	14320	-	4.4	4.1	4.6	3.4	1	-	2003	-	-	21.2	4.8	3.7	-	-	-	-	-	5.7	2.8	-	-	-	5.5	-	5.3	-	5.4	-	6.2	-	5.8	4.7	1	12	5	5	-	-	-	-	1.0	-	4.8	3.8	-	-	-	-	-	-	-	-	5.1	-	-	-	6	3.6	4.9	6	2.9	3.4	-	26.5	4.3	4	2.8	6.8	3.4	5.3	3.4	4	24.5	2020.1
1999-2019	FI	SDP	1401	SDP	2010	4.0	3.6	-	-	-	-	-	-	4.3	4.5	14320	-	-	-	6.4	3.7	1	-	2007	4.2	6	17.5	4.4	3.9	-	-	1.3	-	-	5.6	3.9	-	-	-	5.1	-	5	-	5.3	-	5.9	-	6	4.3	1	10	5	4.7	-	-	-	-	0.0	-	5.3	4.3	3.6	5.1	-	-	-	-	-	4.3	5.6	-	-	-	6.5	3	4	5.9	3	3.8	-	22.5	4.5	4.2	3.6	6.8	2.3	5.3	-	-	21.4	2020.1
1999-2019	FI	SDP	1401	SDP	2014	4.0	3.4	-	-	8	-	-	2.6	4.3	-	14320	3.1	-	-	-	4.1	1	3.6	2011	-	5.8	12.3	4.5	-	-	-	1.2	-	4.3	5.3	3.8	-	-	-	5.7	-	5	-	5.5	-	5.6	-	5.6	4.5	1	10	5	3.2	-	-	5	-	1.0	-	4.1	-	-	5	-	13	14	17	-	-	4	4.2	-	-	-	3.6	-	6.7	-	3	-	21	-	3.4	3.6	-	2.6	-	-	-	19.1	2020.1
1999-2019	FI	SDP	1401	SDP	2019	3.1	3.2	4	2.8	8.3	-	1.3	1.8	3.9	-	14320	3	-	-	-	2.7	1	2.4	2019	6.6	4	14.6	3.6	-	-	4.7	-	4	4.2	5.2	3.5	-	-	-	-	-	4	-	5.6	-	5.9	-	6.1	-	1	14	5	3.3	4.5	4	6	-	0.5	4.6	3.7	4.9	-	-	5.8	-	-	-	4.6	5.6	4.4	3.1	2.8	5	8.3	1.7	-	6	-	2.8	2.8	20.2	-	2.4	1.9	-	3.1	-	-	-	17.7	2020.1
-	FI	SIN	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	FI	SMP	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	FI	TL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	FI	VAS	1404	VAS	1999	2.0	1.8	-	-	-	-	-	-	-	-	14223	-	-	-	-	-	1	-	1999	-	-	9.1	-	-	-	5.2	-	-	-	5.4	3.5	-	5.4	6.4	5	3.6	3.6	-	-	-	5.0	-	5	-	1	5	6	3.8	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	10.9	2020.1
1999-2019	FI	VAS	1404	VAS	2002	2.4	2.0	-	-	-	-	-	-	-	-	14223	-	-	-	-	-	1	-	1999	-	-	9.1	-	-	4.4	4.4	-	-	-	5.3	4.6	-	4.6	5.9	4.8	-	3.7	-	4.1	-	4.4	-	5.6	-	1	9	6	3.7	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	10.9	2020.1
1999-2019	FI	VAS	1404	VAS	2006	2.3	1.9	-	-	-	-	-	-	3.9	4.2	14223	-	4.3	4.4	5.8	2.4	1	-	2003	-	-	9.1	3.9	3.6	-	-	-	-	-	5.1	4.6	-	-	-	4.7	-	3.2	-	3.4	-	4.5	-	4.8	4.3	1	12	6	3.5	-	-	-	-	0.0	-	3.1	4.6	-	-	-	-	-	-	-	-	4	-	-	-	6.9	1.9	4.5	4.8	2.8	2.2	-	9.5	5.1	3.6	1.7	7.6	4.2	5.2	2.1	5.2	9.9	2020.1
1999-2019	FI	VAS	1404	VAS	2010	2.2	2.0	-	-	-	-	-	-	3.5	5.3	14223	-	-	-	7.1	2	1	-	2007	5	3.8	5.9	4	4	-	-	1.8	-	-	5.6	4.6	-	-	-	4	-	3.1	-	3.7	-	4.1	-	5.3	4	1	10	6	3.4	-	-	-	-	0.0	-	3.7	4.9	4.6	5.9	-	-	-	-	-	4.6	4.3	-	-	-	7.7	1.7	4.9	4.8	3.1	2.1	-	8.5	5.5	3.2	2.4	7.9	3.8	4.8	-	-	8.8	2020.1
1999-2019	FI	VAS	1404	VAS	2014	1.9	1.7	-	-	7.3	-	-	6.2	2.2	-	14223	3.8	-	-	-	2.4	1	1.8	2011	-	3.5	9.3	3.5	-	-	-	1.9	-	2.5	4.9	4.6	-	-	-	4.8	-	3	-	3.8	-	4.3	-	4.6	4.2	1	10	6	1.9	-	-	6.8	-	0.5	-	2.9	-	-	5.7	-	13	14	17	-	-	2.2	3.2	-	-	-	1.3	-	6	-	1.4	-	7	-	1.6	2	-	3.1	-	-	-	8.1	2020.1
1999-2019	FI	VAS	1404	VAS	2019	1.5	1.6	2	2.2	7.5	-	1.1	3.8	2.1	-	14223	3.3	-	-	-	1.2	1	1.4	2019	7.3	2.9	6.9	2.3	-	-	4.8	-	2	3	5.2	4.2	-	-	-	-	-	3.1	-	4.6	-	5.1	-	4.6	-	1	14	6	1.5	1.8	3	7.8	-	0.5	3.4	2.2	6.2	-	-	4.3	-	-	-	3.1	6.7	2.6	2.4	4.9	5.8	8.6	1.1	-	5.1	-	1.1	2.6	8.1	-	1.1	1	-	3	-	-	-	8.2	2020.1
