country	pm_id	lr	url	comment
FI	EJUV	R	https://en.wikipedia.org/wiki/Arja_Juvonen	-
FI	AT	RRF	https://en.wikipedia.org/wiki/Ano_Turtiainen	-
FI	PV	C	https://en.wikipedia.org/wiki/Paavo_Väyrynen	-
FI	KP	C	https://en.wikipedia.org/wiki/Citizens'_Party_(Finland)	-
FI	KOK	CR	https://en.wikipedia.org/wiki/National_Coalition_Party	-
FI	LIIK	CR	https://en.wikipedia.org/wiki/Movement_Now	-
FI	PS	RRF	https://en.wikipedia.org/wiki/Finns_Party	-
FI	TL	CR	https://en.wikipedia.org/wiki/Seven_Star_Movement	-
FI	SIN	R	https://en.wikipedia.org/wiki/Finnish_Reform_Movement	This party is now known as the Finnish Reform Movement and was previously known as Blue Reform.
FI	KESK	C	https://en.wikipedia.org/wiki/Centre_Party_(Finland)	-
FI	KD	CR	https://en.wikipedia.org/wiki/Christian_Democrats_(Finland)	-
FI	SMP	SY	https://en.wikipedia.org/wiki/Finnish_Rural_Party	-
FI	SDP	CL	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Finland	-
FI	RKP	C	https://en.wikipedia.org/wiki/Swedish_People's_Party_of_Finland	-
FI	VKK	RRF	https://en.wikipedia.org/wiki/Power_Belongs_to_the_People	-
FI	VAS	L	https://en.wikipedia.org/wiki/Left_Alliance_(Finland)	-
FI	VIHR	CL	https://en.wikipedia.org/wiki/Green_League	-
