Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic
ParlaMint-IL_2016-03-09-20ptv323776	ParlaMint-IL_2016-03-09-20ptv323776.u0	20_ptv_323776.doc: הוועדה המיוחדת לדיון בהלס"י בנושא קשיים ברפורמה בשירות המדינה, 2016-03-09 09:00	2016-03-09	ועדה	הכנסת ה-20	-	ישיבה מס' 5	2016-03-09	-	ייחוס	עברית	יושב ראש	MP	notMinister	כולנו	כולנו	Coalition	מרכז	person.30084	פולקמן, רועי	M	1975	-
ParlaMint-IL_2016-03-09-20ptv323776	ParlaMint-IL_2016-03-09-20ptv323776.u1	20_ptv_323776.doc: הוועדה המיוחדת לדיון בהלס"י בנושא קשיים ברפורמה בשירות המדינה, 2016-03-09 09:00	2016-03-09	ועדה	הכנסת ה-20	-	ישיבה מס' 5	2016-03-09	-	ייחוס	עברית	דובר רגיל	MP	notMinister	הרשימה המשותפת	הרשימה המשותפת	Opposition	שמאל קיצוני	person.30067	תומא סלימאן, עאידה	F	1964	-
ParlaMint-IL_2016-03-09-20ptv323776	ParlaMint-IL_2016-03-09-20ptv323776.u594	20_ptv_323776.doc: הוועדה המיוחדת לדיון בהלס"י בנושא קשיים ברפורמה בשירות המדינה, 2016-03-09 09:00	2016-03-09	ועדה	הכנסת ה-20	-	ישיבה מס' 5	2016-03-09	-	ייחוס	עברית	דובר רגיל	MP	notMinister	הרשימה המשותפת	הרשימה המשותפת	Opposition	שמאל קיצוני	person.30067	תומא סלימאן, עאידה	F	1964	-
ParlaMint-IL_2016-03-09-20ptv323776	ParlaMint-IL_2016-03-09-20ptv323776.u595	20_ptv_323776.doc: הוועדה המיוחדת לדיון בהלס"י בנושא קשיים ברפורמה בשירות המדינה, 2016-03-09 09:00	2016-03-09	ועדה	הכנסת ה-20	-	ישיבה מס' 5	2016-03-09	-	ייחוס	עברית	יושב ראש	MP	notMinister	כולנו	כולנו	Coalition	מרכז	person.30084	פולקמן, רועי	M	1975	-
