Country	SpeakerID	Name	Sex
ES-GA	AbelairasMaríaIsaura	Abelairas Rodríguez, María Isaura	F
ES-GA	AcuñaMaríadelCarmen	Acuña do Campo, María del Carmen	F
ES-GA	AdánMaríadoCarme	Adán Villamarín, María do Carme	F
ES-GA	AiraMaríadelCarmen	Aira Díaz, María del Carmen	F
ES-GA	AlénGabriel	Alén Castro, Gabriel	M
ES-GA	AmigoMaríaEncarnación	Amigo Díaz, María Encarnación	F
ES-GA	AntónMaríaÁngeles	Antón Vilasánchez, María Ángeles	F
ES-GA	ArangüenaPablo	Arangüena Fernández, Pablo	M
ES-GA	AriasPedroManuel	Arias Veira, Pedro Manuel	M
ES-GA	AriasRaquel	Arias Rodríguez, Raquel	F
ES-GA	ArmadaJoséAntonio	Armada Pérez, José Antonio	M
ES-GA	AymerichCarlosIgnacio	Aymerich Cano, Carlos Ignacio	M
ES-GA	BaamondeAgustín	Baamonde Díaz, Agustín	M
ES-GA	BalseiroJoséManuel	Balseiro Orol, José Manuel	M
ES-GA	BalseirosSilvestreJosé	Balseiros Guinarte, Silvestre José	M
ES-GA	BarahonaMagdalena	Barahona Martín, Magdalena	F
ES-GA	BaráXoséLuis	Bará Torres, Xosé Luis	M
ES-GA	BeirasXoséManuel	Beiras Torrado, Xosé Manuel	M
ES-GA	BlancoMoisés	Blanco Paradelo, Moisés	M
ES-GA	BlancoNoela	Blanco Rodríguez, Noela	F
ES-GA	BrancoCarlosFernando	Branco Parga, Carlos Fernando	M
ES-GA	BurgoMaríaConcepción	Burgo López, María Concepción	F
ES-GA	CaamañoFranciscoManuel	Caamaño Domínguez, Francisco Manuel	M
ES-GA	CaballeroGonzalo	Caballero Míguez, Gonzalo	M
ES-GA	CachafeiroAnaBelén	Cachafeiro Anta, Ana Belén	F
ES-GA	CalMarcos	Cal Ogando, Marcos	M
ES-GA	CalvoDiego	Calvo Pouso, Diego	M
ES-GA	CaminoÁngel	Camino Copa, Ángel	M
ES-GA	CanceloMaríaTeresa	Cancelo Márquez, María Teresa	F
ES-GA	CandedoMaríaDolores	Candedo Gunturiz, María Dolores	F
ES-GA	CandiaMaríaElena	Candia López, María Elena	F
ES-GA	CarballoRamón	Carballo Páez, Ramón	M
ES-GA	CarreiraIria	Carreira Pazos, Iria	F
