Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
PL	OmilanowskaMalgorzata	minister	2014-06-14	2015-11-16	17th government	-	Ministerstwo Kultury i Dziedzictwa Narodowego	Ministry of Culture and National Heritage	https://en.wikipedia.org/wiki/Ministry_of_Culture_and_National_Heritage_(Poland)	-
PL	GlińskiPiotr	minister	2015-11-17	-	17/18/19th government	-	Ministerstwo Kultury i Dziedzictwa Narodowego	Ministry of Culture and National Heritage	-	-
PL	MorawieckiMateusz	minister	2015-11-16	2018-01-09	17/18th government	-	Ministerstwo Rozwoju	Ministry of Development	https://en.wikipedia.org/wiki/Ministry_of_Development_(Poland)	-
PL	EmilewiczJadwiga	minister	2019-11-15	-	19th government	-	Ministerstwo Rozwoju	Ministry of Development	-	-
PL	KolarskaBobinskaLena	minister	2013-11-27	2015-11-16	16/17th government	-	Ministerstwo Nauki i Szkolnictwa Wyższego	Ministry of Science and Higher Education	https://en.wikipedia.org/wiki/Ministry_of_Science_and_Higher_Education_(Poland)	-
PL	GowinJarosław	minister	2015-11-17	2020-04-09	17/18/19th government	-	Ministerstwo Nauki i Szkolnictwa Wyższego	Ministry of Science and Higher Education	-	-
PL	MurdzekWojciech	minister	2020-04-16	2020-10-19	19th government	-	Ministerstwo Nauki i Szkolnictwa Wyższego	Ministry of Science and Higher Education	-	-
PL	CzarnekPrzemysław	minister	2020-10-20	-	19th government	-	Ministerstwo Nauki i Szkolnictwa Wyższego	Ministry of Science and Higher Education	-	-
PL	SiemoniakTomasz	minister	2011-02-08	2015-11-12	15/16/17th government	-	Ministerstwo Obrony Narodowej	Ministry of National Defence	https://en.wikipedia.org/wiki/Ministry_of_National_Defence_(Poland)	-
PL	MacierewiczAntoni	minister	2015-11-16	2018-01-09	17/18th government	-	Ministerstwo Obrony Narodowej	Ministry of National Defence	-	-
PL	BłaszczakMariusz	minister	2018-01-10	-	18/19th government	-	Ministerstwo Obrony Narodowej	Ministry of National Defence	-	-
PL	SchetynaGrzegorz	minister	2014-09-11	2015-11-16	16/17th government	-	Ministerstwo Spraw Zagranicznych	Ministry of Foreign Affairs	https://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_(Poland)	-
PL	WaszczykowskiWitold	minister	2015-11-17	2018-01-09	17/18th government	-	Ministerstwo Spraw Zagranicznych	Ministry of Foreign Affairs	-	-
PL	CzaputowiczJacek	minister	2018-01-09	2020-08-20	18/19th government	-	Ministerstwo Spraw Zagranicznych	Ministry of Foreign Affairs	-	-
PL	RauZbigniew	minister	2020-08-21	-	19th government	-	Ministerstwo Spraw Zagranicznych	Ministry of Foreign Affairs	-	-
PL	BłaszczakMariusz	minister	2015-11-16	2018-01-09	17/18th government	-	Ministerstwo Spraw Wewnętrznych i Administracji	Ministry of Interior and Administration	https://en.wikipedia.org/wiki/Ministry_of_Interior_and_Administration_(Poland)	-
PL	BrudzińskiJoachim	minister	2018-01-10	2019-06-04	18th government	-	Ministerstwo Spraw Wewnętrznych i Administracji	Ministry of Interior and Administration	-	-
PL	WitekElżbieta	minister	2019-06-04	2019-08-09	18th government	-	Ministerstwo Spraw Wewnętrznych i Administracji	Ministry of Interior and Administration	-	-
PL	KamińskiMariusz	minister	2019-08-14	-	18/19th government	-	Ministerstwo Spraw Wewnętrznych i Administracji	Ministry of Interior and Administration	-	-
PL	GrabarczykCezary	minister	2014-09-22	2015-04-30	16/17th government	-	Ministerstwo Sprawiedliwości	Ministry of Justice	https://en.wikipedia.org/wiki/Ministry_of_Justice_(Poland)	-
PL	KopaczEwa	minister	2015-05-01	2015-05-04	17th government	-	Ministerstwo Sprawiedliwości	Ministry of Justice	-	-
PL	BudkaBorys	minister	2015-05-05	2015-11-16	17th government	-	Ministerstwo Sprawiedliwości	Ministry of Justice	-	-
PL	ZiobroZbigniew	minister	2015-11-17	-	17/18/19th government	-	Ministerstwo Sprawiedliwości	Ministry of Justice	-	-
PL	SzczurekMateusz	minister	2013-11-27	2015-11-16	16/17th government	-	Ministerstwo Finansów	Ministry of Finance	https://en.wikipedia.org/wiki/Ministry_of_Finance_(Poland)	-
PL	SzałamachaPaweł	minister	2015-11-17	2016-09-28	17th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
PL	MorawieckiMateusz	minister	2016-09-29	2018-01-09	17/18th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
PL	CzerwińskaTeresa	minister	2018-01-10	2019-06-04	18th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
PL	BanaśMarian	minister	2019-06-05	2019-08-30	18th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
PL	MorawieckiMateusz	minister	2019-08-31	2019-09-20	18th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
PL	KwiecińskiJerzy	minister	2019-09-21	2019-11-15	18th government	-	Ministerstwo Finansów	Ministry of Finance	-	-
