Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
TR	ZumrutSelcukZehra	minister	2018-07-11	2021-04-21	Erdogan president	-	Çalışma ve Sosyal Güvenlik Bakanlığı	Ministry of Labour and Social Security	-	-
TR	BilginVedat	minister	2021-04-22	-	Erdogan president	-	Çalışma ve Sosyal Güvenlik Bakanlığı	Ministry of Labour and Social Security	-	-
TR	NafizOzakFaruk	minister	2005-05-02	2009-05-01	… and 25th cabinet	-	İmar ve İskan Bakanlığı	Ministry of Public Works and Housing	https://en.wikipedia.org/wiki/Ministry_of_Environment,_Urbanisation_and_Climate_Change	-
TR	DemirMustafa	minister	2009-05-02	2011-07-06	25th cabinet	-	İmar ve İskan Bakanlığı	Ministry of Public Works and Housing	-	-
TR	BayraktarErdogan	minister	2011-07-07	2013-12-25	25th cabinet	-	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	Ministry of Environment, Urbanisation and Climate Change	https://en.wikipedia.org/wiki/Ministry_of_Environment,_Urbanisation_and_Climate_Change	-
TR	GulluceIdris	minister	2013-12-26	2015-11-17	25/26th cabinet	-	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	Ministry of Environment, Urbanisation and Climate Change	-	-
TR	GuldemetSariFatma	minister	2015-11-24	2016-05-24	26th cabinet	-	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	Ministry of Environment, Urbanisation and Climate Change	-	-
TR	OzhasekiMehmet	minister	2016-05-25	2018-07-10	27th cabinet	-	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	Ministry of Environment, Urbanisation and Climate Change	-	-
TR	KurumMurat	minister	2018-07-11	-	Erdogan president	-	Çevre, Şehircilik ve İklim Değişikliği Bakanlığı	Ministry of Environment, Urbanisation and Climate Change	-	-
TR	BabacanAli	minister	2007-08-29	2009-05-01	25th cabinet	-	Türkiye Cumhuriyeti Dışişleri Bakanlığı	Ministry of Foreign Affairs	https://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_(Turkey)	-
TR	DavutogluAhmet	minister	2009-05-02	2014-08-29	25th cabinet	-	Türkiye Cumhuriyeti Dışişleri Bakanlığı	Ministry of Foreign Affairs	-	-
TR	CavusogluMevlut	minister	2014-08-30	2015-08-28	26th cabinet	-	Türkiye Cumhuriyeti Dışişleri Bakanlığı	Ministry of Foreign Affairs	-	-
TR	SinirliogluFeridun	minister	2015-08-28	2015-11-24	26th cabinet	-	Türkiye Cumhuriyeti Dışişleri Bakanlığı	Ministry of Foreign Affairs	-	-
TR	CavusogluMevlut	minister	2015-11-25	-	26/27 cabinet + Erdogan president	-	Türkiye Cumhuriyeti Dışişleri Bakanlığı	Ministry of Foreign Affairs	-	-
TR	GulerHilmi	minister	2002-11-18	2009-05-01	… and 25th cabinet	-	Enerji ve Tabii Kaynaklar Bakanlığı	Ministry of Energy and Natural Resources	https://en.wikipedia.org/wiki/Ministry_of_Energy_and_Natural_Resources	-
TR	YidizTaner	minister	2009-05-02	2015-08-28	25/26th cabinet	-	Enerji ve Tabii Kaynaklar Bakanlığı	Ministry of Energy and Natural Resources	-	-
TR	AlaboyunAliRiza	minister	2015-08-29	2015-11-17	26th cabinet	-	Enerji ve Tabii Kaynaklar Bakanlığı	Ministry of Energy and Natural Resources	-	-
TR	AlbayrakBerat	minister	2015-11-24	2018-07-10	26/27th cabinet	-	Enerji ve Tabii Kaynaklar Bakanlığı	Ministry of Energy and Natural Resources	-	-
TR	DonmezFatih	minister	2018-07-11	-	27th cabinet + Erdogan president	-	Enerji ve Tabii Kaynaklar Bakanlığı	Ministry of Energy and Natural Resources	-	-
TR	BasesgiogluMurat	minister	2007-08-29	2009-05-01	25th cabinet	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	https://en.wikipedia.org/wiki/Ministry_of_Youth_and_Sports_(Turkey)	-
TR	NafizOzakFaruk	minister	2009-05-02	2011-07-06	25th cabinet	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	-	-
TR	KilicSuat	minister	2011-07-07	2013-12-25	26th cabinet	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	-	-
TR	CagatayKilicAkif	minister	2013-12-26	2017-07-19	26/27th cabinet	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	-	-
TR	AskinBakOsman	minister	2017-07-20	2018-07-09	27th cabinet	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	-	-
TR	KasapogluMehmet	minister	2018-07-10	-	Erdogan president	-	Gençlik ve Spor Bakanlığı	Ministry of Youth and Sports	-	-
TR	UnakitanKemal	minister	2002-11-19	2009-05-01	… and 25th cabinet	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	https://en.wikipedia.org/wiki/Ministry_of_Treasury_and_Finance	-
TR	SimsekMehmet	minister	2009-05-02	2015-11-24	25/26th cabinet	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	-	-
TR	AgbalNaci	minister	2015-11-25	2018-07-10	26/27 cabinet	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	-	-
TR	AlbayrakBerat	minister	2018-07-10	2020-11-09	27th cabinet + Erdogan president	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	-	-
TR	ElvanLufti	minister	2020-11-10	2021-12-02	Erdogan president	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	-	-
TR	NebatiNureddin	minister	2021-12-03	-	Erdogan president	-	Türkiye Cumhuriyeti Hazine ve Maliye Bakanlığı	Ministry of Treasury and Finance	-	-
TR	AtalayBesir	minister	2007-08-29	2011-03-08	25th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	https://en.wikipedia.org/wiki/Ministry_of_Interior_(Turkey)	-
TR	GunesOsman	minister	2011-03-09	2011-07-06	25th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	NaimSahinIdris	minister	2011-07-07	2013-01-24	25th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	GulerMuammer	minister	2013-01-25	2013-12-25	25th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	AlaEfkan	minister	2013-12-26	2015-03-07	25/26th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	OzturkSebahattin	minister	2015-03-08	2015-08-28	26th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	AltinokSelami	minister	2015-08-29	2015-11-24	26th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	AlaEfkan	minister	2015-11-25	2016-08-31	26th cabinet	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	SoyluSuleyman	minister	2016-09-01	-	26/27 cabinet + Erdogan president	-	İçişleri Bakanlığı	Ministry of the Interior	-	-
TR	GunayErtugrul	minister	2007-08-29	2013-01-24	25th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	https://en.wikipedia.org/wiki/Ministry_of_Culture_and_Tourism_(Turkey)	-
TR	CelikOmer	minister	2013-01-25	2015-08-28	25/26th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	TopcuYalcin	minister	2015-08-28	2015-11-17	26th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	UnalMahir	minister	2015-11-24	2016-05-24	26th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	AvciNabi	minister	2016-05-25	2017-07-19	27th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	KurtulmusNuman	minister	2017-07-20	2018-07-10	27th cabinet	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	NuriErsoyMehmet	minister	2018-07-11	-	Erdogan president	-	Kültür ve Turizm Bakanlığı	Ministry of Culture and Tourism	-	-
TR	CelikHuseyin	minister	2003-03-14	2009-05-01	… and 25th cabinet	-	Milli Eğitim Bakanlığı	Ministry of National Education	https://en.wikipedia.org/wiki/Ministry_of_National_Education_(Turkey)	-
TR	CubukcuNimet	minister	2009-05-02	2011-07-06	25th cabinet	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	DincerOmar	minister	2011-07-07	2013-01-24	25th cabinet	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	AvciNabi	minister	2013-01-25	2016-05-24	25/26th cabinet	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	YilmazIsmet	minister	2016-05-25	2018-07-10	26/27 cabinet	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	SelcukZiya	minister	2018-07-11	2021-08-06	Erdogan president	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	OzerMahmut	minister	2021-08-07	-	Erdogan president	-	Milli Eğitim Bakanlığı	Ministry of National Education	-	-
TR	GonulVecdi	minister	2002-11-18	2011-07-06	… and 25th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	https://en.wikipedia.org/wiki/Ministry_of_National_Defense_(Turkey)	-
TR	YilmazIsmet	minister	2011-07-07	2015-07-01	25/26th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	GonulVecdi	minister	2015-07-03	2015-11-24	26th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	YilmazIsmet	minister	2015-11-24	2016-05-24	26th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	IsikFikri	minister	2016-05-25	2017-07-19	27th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	CanikliNurettin	minister	2017-07-20	2018-07-10	27th cabinet	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	AkarHulusi	minister	2018-07-11	-	Erdogan president	-	Millî Savunma Bakanlığı	Ministry of National Defence	-	-
TR	AkdagRecep	minister	2002-11-20	2013-01-24	25th cabinet	-	Sağlık Bakanlığı	Ministry of Health	https://en.wikipedia.org/wiki/Ministry_of_Health_(Turkey)	-
TR	MuezzinogluMehmet	minister	2013-01-25	2016-05-24	25/26th cabinet	-	Sağlık Bakanlığı	Ministry of Health	-	-
TR	AkdagRecep	minister	2016-05-25	2017-07-19	27th cabinet	-	Sağlık Bakanlığı	Ministry of Health	-	-
TR	DemircanAhmet	minister	2017-07-20	2018-07-10	27th cabinet	-	Sağlık Bakanlığı	Ministry of Health	-	-
TR	KocaFahrettin	minister	2018-07-11	-	Erdogan president	-	Sağlık Bakanlığı	Ministry of Health	-	-
TR	CaglayanZafer	minister	2007-08-29	2009-05-01	25th cabinet	-	Sanayi ve Teknoloji Bakanlığı	Ministry of Industry and Technology	https://en.wikipedia.org/wiki/Ministry_of_Industry_and_Technology	-
TR	ErgunNihat	minister	2009-05-02	2013-12-25	25th cabinet	-	Sanayi ve Teknoloji Bakanlığı	Ministry of Industry and Technology	-	-
TR	IsikFikri	minister	2013-12-26	2016-05-24	25/26th cabinet	-	Sanayi ve Teknoloji Bakanlığı	Ministry of Industry and Technology	-	-
TR	OzluFaruk	minister	2016-05-25	2018-07-10	26/27 cabinet	-	Sanayi ve Teknoloji Bakanlığı	Ministry of Industry and Technology	-	-
TR	VarankMustafa	minister	2018-07-11	-	Erdogan president	-	Sanayi ve Teknoloji Bakanlığı	Ministry of Industry and Technology	-	-
TR	ErogluVeysel	minister	2007-08-29	2018-07-10	25/26/27th cabinet	-	Tarım ve Orman Bakanlığı	Ministry of Agriculture and Forestry	https://en.wikipedia.org/wiki/Ministry_of_Agriculture_and_Forestry_(Turkey)	-
TR	PakdemirliBekir	minister	2018-07-11	2022-03-04	Erdogan president	-	Tarım ve Orman Bakanlığı	Ministry of Agriculture and Forestry	-	-
TR	KirisciVahit	minister	2022-03-05	-	Erdogan president	-	Tarım ve Orman Bakanlığı	Ministry of Agriculture and Forestry	-	-
TR	YaziciHayati	minister	2011-07-06	2014-08-29	25th cabinet	-	Ticaret Bakanlığı	Ministry of Trade	https://en.wikipedia.org/wiki/Ministry_of_Trade_(Turkey)	-
TR	CanikliNurettin	minister	2014-08-30	2015-08-28	26th cabinet	-	Ticaret Bakanlığı	Ministry of Trade	-	-
TR	AsciCenap	minister	2015-08-29	2015-11-17	26th cabinet	-	Ticaret Bakanlığı	Ministry of Trade	-	-
TR	TufenkciBulent	minister	2015-11-24	2018-07-10	26/27 cabinet	-	Ticaret Bakanlığı	Ministry of Trade	-	-
TR	PekcanRuhsar	minister	2018-07-11	2021-04-21	27th cabinet + Erdogan president	-	Ticaret Bakanlığı	Ministry of Trade	-	-
TR	MusMehmet	minister	2021-04-22	-	Erdogan president	-	Ticaret Bakanlığı	Ministry of Trade	-	-
TR	YildrimBinali	minister	2011-11-01	2013-12-25	25th cabinet	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	https://en.wikipedia.org/wiki/Ministry_of_Transport_and_Infrastructure_(Turkey)	-
TR	ElvanLufti	minister	2013-12-26	2015-03-07	25/26th cabinet	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
TR	BilginFeridun	minister	2015-03-08	2015-11-17	26th cabinet	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
TR	YildrimBinali	minister	2015-11-24	2016-05-24	26th cabinet	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
TR	ArslanAhmet	minister	2016-05-25	2018-07-10	27th cabinet	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
TR	CahinTurhanMehmet	minister	2018-07-10	2020-03-28	Erdogan president	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
TR	KaraismailogluAdil	minister	2020-03-29	-	Erdogan president	-	Ulaştırma ve Altyapı Bakanlığı	Ministry of Transport and Infrastructure	-	-
