Country	SpeakerID	Name	Sex	
HR	ReinerŽeljko	Reiner, Željko	M
HR	Strenja-LinićInes	Strenja-Linić, Ines	F
HR	PetrovBožo	Petrov, Božo	M
HR	TušekŽarko	Tušek, Žarko	M
HR	PernarIvan	Pernar, Ivan	M
HR	BuljMiro	Bulj, Miro	M
HR	ViliborSinčićIvan	Vilibor Sinčić, Ivan	M
HR	LackovićŽeljko	Lacković, Željko	M
HR	PlenkovićAndrej	Plenković, Andrej	M
HR	BošnjakovićDražen	Bošnjaković, Dražen	M
HR	GrbinPeđa	Grbin, Peđa	M
HR	Mrak-TaritašAnka	Mrak-Taritaš, Anka	F
HR	PupovacMilorad	Pupovac, Milorad	M
HR	JovanovićŽeljko	Jovanović, Željko	M
HR	ŽagarTomislav	Žagar, Tomislav	M
HR	VlaovićDavor	Vlaović, Davor	M
HR	JuretićBernardica	Juretić, Bernardica	F
HR	BeusRichemberghGoran	Beus Richembergh, Goran	M
HR	HajdukovićDomagoj	Hajduković, Domagoj	M
HR	PusićVesna	Pusić, Vesna	F
HR	ŠimićMiroslav	Šimić, Miroslav	M
HR	BaukArsen	Bauk, Arsen	M
HR	GrmojaNikola	Grmoja, Nikola	M
HR	KajtaziVeljko	Kajtazi, Veljko	M
HR	PanenićTomislav	Panenić, Tomislav	M
HR	MarićGoran	Marić, Goran	M
HR	MišićIvica	Mišić, Ivica	M
HR	ŠkibolaMarin	Škibola, Marin	M
HR	BunjacBranimir	Bunjac, Branimir	M
HR	ĆorićTomislav	Ćorić, Tomislav	M
HR	ĐakićJosip	Đakić, Josip	M
HR	TuđmanMiroslav	Tuđman, Miroslav	M
HR	MiloševićBoris	Milošević, Boris	M
HR	HorvatMile	Horvat, Mile	M
HR	GlavašBranimir	Glavaš, Branimir	M
HR	MarasGordan	Maras, Gordan	M
HR	GrčićBranko	Grčić, Branko	M
HR	StričakAnđelko	Stričak, Anđelko	M
HR	LovrinovićIvan	Lovrinović, Ivan	M
HR	DemetlikaTulio	Demetlika, Tulio	M
HR	BatinićMilorad	Batinić, Milorad	M
HR	HajdašDončićSiniša	Hajdaš Dončić, Siniša	M
HR	SlonjšakAnka	Slonjšak, Anka	F
HR	BernardićDavor	Bernardić, Davor	M
HR	StazićNenad	Stazić, Nenad	M
HR	HreljaSilvano	Hrelja, Silvano	M
HR	PetrijevčaninVuksanovićIrena	Petrijevčanin Vuksanović, Irena	F
HR	CulejStevo	Culej, Stevo	M
HR	ParićDarko	Parić, Darko	M
HR	KlarićTomislav	Klarić, Tomislav	M
HR	GlavaševićBojan	Glavašević, Bojan	M
HR	SladoljevMarko	Sladoljev, Marko	M
HR	GlasnovićŽeljko	Glasnović, Željko	M
HR	JelkovacMarija	Jelkovac, Marija	F
HR	GlasovacSabina	Glasovac, Sabina	F
HR	MesićJasen	Mesić, Jasen	M
HR	MadjerMladen	Madjer, Mladen	M
HR	SauchaTomislav	Saucha, Tomislav	M
HR	MiletićBoris	Miletić, Boris	M
HR	KomparićDevčićAna	Komparić Devčić, Ana	F
HR	LjubićBožo	Ljubić, Božo	M
HR	Ninčević-LesandrićIvana	Ninčević-Lesandrić, Ivana	F
HR	PrgometDrago	Prgomet, Drago	M
HR	BačićBranko	Bačić, Branko	M
HR	SponzaGiovanni	Sponza, Giovanni	M
HR	LenartŽeljko	Lenart, Željko	M
HR	VrdoljakIvan	Vrdoljak, Ivan	M
HR	JandrokovićGordan	Jandroković, Gordan	M
HR	BilekVladimir	Bilek, Vladimir	M
HR	RadinFurio	Radin, Furio	M
HR	BeljakKrešo	Beljak, Krešo	M
HR	KosorDarinko	Kosor, Darinko	M
HR	BrkićMilijan	Brkić, Milijan	M
HR	KrstulovićOparaAndro	Krstulović Opara, Andro	M
HR	ĐujićSaša	Đujić, Saša	M
HR	Juričev-MartinčevBranka	Juričev-Martinčev, Branka	F
HR	OpačićMilanka	Opačić, Milanka	F
HR	PuhMarija	Puh, Marija	F
HR	MakarBožica	Makar, Božica	F
HR	PetinAna-Marija	Petin, Ana-Marija	F
HR	VešligajMarko	Vešligaj, Marko	M
HR	DalićMartina	Dalić, Martina	F
HR	IvoStierDavor	Ivo Stier, Davor	M
HR	KrstičevićDamir	Krstičević, Damir	M
HR	KovačićIvan	Kovačić, Ivan	M
HR	OrepićVlaho	Orepić, Vlaho	M
HR	ŠprljeAnte	Šprlje, Ante	M
HR	MarićZdravko	Marić, Zdravko	M
HR	TolušićTomislav	Tolušić, Tomislav	M
HR	ŽalacGabrijela	Žalac, Gabrijela	F
HR	KuščevićLovro	Kuščević, Lovro	M
HR	DobrovićSlaven	Dobrović, Slaven	M
HR	ButkovićOleg	Butković, Oleg	M
HR	KujundžićMilan	Kujundžić, Milan	M
HR	MurganićNada	Murganić, Nada	F
HR	MedvedTomo	Medved, Tomo	M
HR	BarišićPavo	Barišić, Pavo	M
HR	ObuljenKoržinekNina	Obuljen Koržinek, Nina	F
HR	CappelliGari	Cappelli, Gari	M
HR	KristićMaro	Kristić, Maro	M
HR	Luc-PolancMarta	Luc-Polanc, Marta	F
HR	BabićVedran	Babić, Vedran	M
HR	HrgBranko	Hrg, Branko	M
HR	BorićJosip	Borić, Josip	M
HR	ŠipićIvan	Šipić, Ivan	M
HR	BobanBlaženko	Boban, Blaženko	M
HR	VučetićMarko	Vučetić, Marko	M
HR	ŠimićMarko	Šimić, Marko	M
HR	MikulićAndrija	Mikulić, Andrija	M
HR	Turina-ĐurićNada	Turina-Đurić, Nada	F
HR	RonkoZdravko	Ronko, Zdravko	M
HR	ĆelićIvan	Ćelić, Ivan	M
HR	AleksićGoran	Aleksić, Goran	M
HR	LukačićLjubica	Lukačić, Ljubica	F
HR	KovačStjepan	Kovač, Stjepan	M
HR	MateljanDamir	Mateljan, Damir	M
HR	FrankovićMato	Franković, Mato	M
HR	MatićPredrag	Matić, Predrag	M
HR	VranješDragica	Vranješ, Dragica	F
HR	TotgergeliMiro	Totgergeli, Miro	M
HR	AmbrušecLjubica	Ambrušec, Ljubica	F
HR	VargaSiniša	Varga, Siniša	M
HR	PerićGrozdana	Perić, Grozdana	F
HR	Lekaj-PrljaskajErmina	Lekaj-Prljaskaj, Ermina	F
HR	AnušićIvan	Anušić, Ivan	M
HR	VardaKažimir	Varda, Kažimir	M
HR	KlisovićJoško	Klisović, Joško	M
HR	DodigGoran	Dodig, Goran	M
HR	KovačMiro	Kovač, Miro	M
HR	BurićMajda	Burić, Majda	F
HR	ČičakMato	Čičak, Mato	M
HR	RomićDavor	Romić, Davor	M
HR	SalapićJosip	Salapić, Josip	M
HR	BalićMarijana	Balić, Marijana	F
HR	MiličevićDavor	Miličević, Davor	M
HR	PodolnjakRobert	Podolnjak, Robert	M
HR	LalovacBoris	Lalovac, Boris	M
HR	KrižanićJosip	Križanić, Josip	M
HR	SerdarušićJozo	Serdarušić, Jozo	M
HR	TomićDamir	Tomić, Damir	M
HR	BedekovićVesna	Bedeković, Vesna	F
HR	SanaderAnte	Sanader, Ante	M
HR	VujčićBoris	Vujčić, Boris	M
HR	FrasBojan	Fras, Bojan	M
HR	KlarinIvan	Klarin, Ivan	M
HR	TomaševićDušan	Tomašević, Dušan	M
HR	KatićŽarko	Katić, Žarko	M
HR	ŠkorićPetar	Škorić, Petar	M
HR	OreškovićDalija	Orešković, Dalija	F
HR	FelakDamir	Felak, Damir	M
HR	TopolkoBernarda	Topolko, Bernarda	F
HR	MilinovićDarko	Milinović, Darko	M
HR	ZekanovićHrvoje	Zekanović, Hrvoje	M
HR	HasanbegovićZlatko	Hasanbegović, Zlatko	M
HR	JosićŽeljka	Josić, Željka	F
HR	JankovicsRobert	Jankovics, Robert	M
HR	JerkovićRomana	Jerković, Romana	F
HR	HabekMario	Habek, Mario	M
HR	VidovićFranko	Vidović, Franko	M
