Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
GB	DavidHunt	minister	1989-07-25	1990-05-03	-	-	-	-	-	-
GB	DavidHunt	minister	1990-05-04	1993-05-27	-	-	-	-	-	-
GB	DavidHunt	minister	1993-05-27	1994-07-19	-	-	-	-	-	-
GB	DavidHunt	minister	1994-07-20	1995-07-04	-	-	-	-	-	-
GB	ThomasMcAvoy	minister	1997-05-08	2008-10-05	-	-	-	-	-	-
GB	ThomasMcAvoy	minister	2008-10-05	2010-05-06	-	-	-	-	-	-
GB	JoanneSwinson	minister	2012-09-06	2013-12-20	-	-	-	-	-	-
GB	JoanneSwinson	minister	2014-06-30	2015-05-08	-	-	-	-	-	-
GB	GeorgeFoulkes	minister	1997-05-06	2001-01-25	-	-	-	-	-	-
GB	GeorgeFoulkes	minister	2001-01-25	2002-05-28	-	-	-	-	-	-
GB	LiamByrne	minister	2005-05-10	2006-05-05	-	-	-	-	-	-
GB	LiamByrne	minister	2006-05-05	2006-05-22	-	-	-	-	-	-
GB	LiamByrne	minister	2006-05-22	2007-05-08	-	-	-	-	-	-
GB	LiamByrne	minister	2007-05-09	2007-06-28	-	-	-	-	-	-
GB	LiamByrne	minister	2007-06-28	2008-10-03	-	-	-	-	-	-
GB	LiamByrne	minister	2007-06-29	2008-10-06	-	-	-	-	-	-
GB	LiamByrne	minister	2008-01-25	2008-10-03	-	-	-	-	-	-
GB	LiamByrne	minister	2008-10-03	2009-06-05	-	-	-	-	-	-
GB	LiamByrne	minister	2009-06-06	2010-05-06	-	-	-	-	-	-
GB	MichaelBates	minister	1994-07-20	1995-01-01	-	-	-	-	-	-
GB	MichaelBates	minister	1995-01-01	1996-01-01	-	-	-	-	-	-
GB	MichaelBates	minister	1996-12-16	1997-05-01	-	-	-	-	-	-
GB	MichaelBates	minister	2013-10-07	2014-08-06	-	-	-	-	-	-
GB	MichaelBates	minister	2014-08-06	2015-05-07	-	-	-	-	-	-
GB	MichaelBates	minister	2015-05-12	2016-03-31	-	-	-	-	-	-
GB	MichaelBates	minister	2016-10-14	2019-04-23	-	-	-	-	-	-
GB	SallyOppenheimBarnes	minister	1979-05-06	1982-03-04	-	-	-	-	-	-
GB	MarkHunter	minister	2010-05-12	2014-10-13	-	-	-	-	-	-
GB	MarkHunter	minister	2012-09-06	2014-10-13	-	-	-	-	-	-
GB	DianaJohnson	minister	2007-07-02	2009-06-10	-	-	-	-	-	-
GB	DianaJohnson	minister	2009-06-09	2010-05-13	-	-	-	-	-	-
GB	TerenceHiggins	minister	1970-06-23	1972-04-07	-	-	-	-	-	-
GB	TerenceHiggins	minister	1972-04-07	1974-03-04	-	-	-	-	-	-
GB	GarethThomas	minister	2003-06-13	2007-06-28	-	-	-	-	-	-
GB	GarethThomas	minister	2007-07-02	2008-10-05	-	-	-	-	-	-
GB	GarethThomas	minister	2008-10-05	2009-06-05	-	-	-	-	-	-
GB	AlanWhitehead	minister	2001-06-11	2002-05-28	-	-	-	-	-	-
GB	AlisterJack	minister	2019-02-20	2019-04-23	-	-	-	-	-	-
GB	AlisterJack	minister	2019-04-23	2019-07-24	-	-	-	-	-	-
GB	AlisterJack	minister	2019-07-24	-	-	-	-	-	-	-
GB	ChristopherBryant	minister	2008-10-05	2009-06-05	-	-	-	-	-	-
GB	ChristopherBryant	minister	2009-06-09	2009-10-13	-	-	-	-	-	-
GB	ChristopherBryant	minister	2009-10-13	2010-05-06	-	-	-	-	-	-
GB	VictoriaPrentis	minister	2020-02-13	-	-	-	-	-	-	-
GB	DavidWright	minister	2009-06-10	2010-05-06	-	-	-	-	-	-
GB	FrederickCurzon	minister	2010-05-17	2015-05-11	-	-	-	-	-	-
GB	FrederickCurzon	minister	2015-05-11	2019-07-26	-	-	-	-	-	-
GB	FrederickCurzon	minister	2015-05-12	-	-	-	-	-	-	-
GB	NigelAdams	minister	2017-06-15	2018-01-09	-	-	-	-	-	-
GB	NigelAdams	minister	2018-01-09	2018-11-05	-	-	-	-	-	-
GB	NigelAdams	minister	2018-05-22	2018-11-05	-	-	-	-	-	-
GB	NigelAdams	minister	2018-11-05	2019-04-03	-	-	-	-	-	-
GB	NigelAdams	minister	2019-07-24	2020-02-13	-	-	-	-	-	-
GB	NigelAdams	minister	2020-02-13	2020-09-02	-	-	-	-	-	-
GB	NigelAdams	minister	2020-09-02	-	-	-	-	-	-	-
GB	WilliamWiggin	minister	2010-05-12	2012-09-06	-	-	-	-	-	-
GB	StephenTimms	minister	1998-07-28	1998-12-30	-	-	-	-	-	-
GB	StephenTimms	minister	1999-01-01	1999-07-29	-	-	-	-	-	-
GB	StephenTimms	minister	1999-07-29	2001-06-07	-	-	-	-	-	-
GB	StephenTimms	minister	2001-06-11	2002-05-28	-	-	-	-	-	-
GB	StephenTimms	minister	2002-05-29	2004-09-09	-	-	-	-	-	-
GB	StephenTimms	minister	2004-09-30	2005-05-10	-	-	-	-	-	-
GB	StephenTimms	minister	2005-05-10	2006-05-05	-	-	-	-	-	-
GB	StephenTimms	minister	2006-05-05	2007-06-28	-	-	-	-	-	-
GB	StephenTimms	minister	2007-07-02	2008-01-25	-	-	-	-	-	-
GB	StephenTimms	minister	2008-01-25	2008-10-05	-	-	-	-	-	-
GB	StephenTimms	minister	2008-10-05	2010-05-06	-	-	-	-	-	-
GB	StephenTimms	minister	2009-08-06	2010-05-06	-	-	-	-	-	-
GB	EdwardRowlands	minister	1969-10-13	1970-06-19	-	-	-	-	-	-
GB	EdwardRowlands	minister	1974-03-07	1975-06-12	-	-	-	-	-	-
GB	EdwardRowlands	minister	1975-06-12	1976-04-14	-	-	-	-	-	-
GB	EdwardRowlands	minister	1976-04-14	1979-06-04	-	-	-	-	-	-
GB	RobertWilson	minister	2014-09-27	2016-07-17	-	-	-	-	-	-
GB	RobertWilson	minister	2016-07-17	2017-05-03	-	-	-	-	-	-
GB	SimonHughes	minister	2013-12-18	2015-05-08	-	-	-	-	-	-
GB	JudithWilcox	minister	2010-05-17	2012-09-06	-	-	-	-	-	-
GB	JanetRoyall	minister	2008-01-25	2008-10-05	-	-	-	-	-	-
GB	JanetRoyall	minister	2008-10-03	2009-06-05	-	-	-	-	-	-
GB	JanetRoyall	minister	2009-06-06	2010-05-06	-	-	-	-	-	-
GB	HarrietHarman	minister	1997-05-01	1998-07-27	-	-	-	-	-	-
GB	HarrietHarman	minister	2001-06-11	2005-05-10	-	-	-	-	-	-
GB	HarrietHarman	minister	2005-05-10	2007-05-08	-	-	-	-	-	-
GB	HarrietHarman	minister	2007-05-09	2007-06-28	-	-	-	-	-	-
GB	HarrietHarman	minister	2007-06-28	2010-05-06	-	-	-	-	-	-
GB	HarrietHarman	minister	2007-10-12	2010-05-06	-	-	-	-	-	-
GB	DonaldFoster	minister	2012-09-06	2013-10-07	-	-	-	-	-	-
GB	DonaldFoster	minister	2013-10-07	2015-05-08	-	-	-	-	-	-
GB	StevenBaker	minister	2017-06-13	2018-07-08	-	-	-	-	-	-
GB	MarcusJones	minister	2015-05-08	2018-01-08	-	-	-	-	-	-
GB	MarcusJones	minister	2019-07-29	2020-02-13	-	-	-	-	-	-
GB	MarcusJones	minister	2020-02-13	-	-	-	-	-	-	-
GB	LucyLeighFrazer	minister	2018-01-09	2019-05-09	-	-	-	-	-	-
GB	LucyLeighFrazer	minister	2019-05-09	2019-07-25	-	-	-	-	-	-
GB	LucyLeighFrazer	minister	2019-07-25	-	-	-	-	-	-	-
GB	JeffreyRooker	minister	1997-05-06	1999-07-29	-	-	-	-	-	-
GB	JeffreyRooker	minister	1999-07-29	2001-06-07	-	-	-	-	-	-
GB	JeffreyRooker	minister	2001-06-11	2002-05-28	-	-	-	-	-	-
GB	JeffreyRooker	minister	2002-05-29	2003-06-13	-	-	-	-	-	-
GB	JeffreyRooker	minister	2003-06-13	2005-05-10	-	-	-	-	-	-
GB	JeffreyRooker	minister	2005-05-09	2007-06-27	-	-	-	-	-	-
GB	JeffreyRooker	minister	2006-05-09	2007-06-28	-	-	-	-	-	-
GB	JeffreyRooker	minister	2007-07-02	2008-10-05	-	-	-	-	-	-
GB	DavidLidington	minister	2010-05-13	2016-07-14	-	-	-	-	-	-
GB	DavidLidington	minister	2016-07-14	2017-05-03	-	-	-	-	-	-
GB	DavidLidington	minister	2017-06-11	2018-01-08	-	-	-	-	-	-
GB	DavidLidington	minister	2018-01-08	2019-07-24	-	-	-	-	-	-
GB	TobiasEllwood	minister	2014-07-15	2017-06-14	-	-	-	-	-	-
GB	TobiasEllwood	minister	2017-06-14	2019-07-27	-	-	-	-	-	-
GB	AlexanderCarmichael	minister	2010-05-12	2013-10-07	-	-	-	-	-	-
GB	AlexanderCarmichael	minister	2013-10-07	2015-05-08	-	-	-	-	-	-
GB	GuyOpperman	minister	2015-05-13	2016-07-17	-	-	-	-	-	-
GB	GuyOpperman	minister	2016-07-17	2017-06-14	-	-	-	-	-	-
GB	GuyOpperman	minister	2017-06-14	-	-	-	-	-	-	-
GB	HelenJones	minister	2008-10-05	2009-06-09	-	-	-	-	-	-
GB	HelenJones	minister	2009-06-10	2010-05-06	-	-	-	-	-	-
GB	DouglasRoss	minister	2019-12-17	2020-05-26	-	-	-	-	-	-
GB	DouglasRoss	minister	2019-12-18	2020-02-14	-	-	-	-	-	-
GB	HeatherWheeler	minister	2016-07-17	2017-06-15	-	-	-	-	-	-
GB	HeatherWheeler	minister	2017-06-15	2018-01-09	-	-	-	-	-	-
GB	HeatherWheeler	minister	2018-01-09	2019-07-26	-	-	-	-	-	-
GB	HeatherWheeler	minister	2019-07-26	2020-02-13	-	-	-	-	-	-
