Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
ES	DíazYolanda	minister	2020-01-14	-	Sanchez 2	-	Ministerio de Trabajo y Economía Social	Ministry of Labour and Social Economy	-	-
ES	SoriaJosé	minister	2011-12-22	2016-04-15	Rajoy 1	-	Ministerio de Industria, Comercio y Turismo	Ministry of Industry, Trade and Tourism	https://en.wikipedia.org/wiki/Ministry_of_Industry_(Spain)	-
ES	GuindosLuis	minister	2016-04-16	2018-03-07	Rajoy 1 and 2	-	Ministerio de Industria, Comercio y Turismo	Ministry of Industry, Trade and Tourism	-	-
ES	EscolanoRomán	minister	2018-03-08	2018-06-07	Sanchez 1	-	Ministerio de Industria, Comercio y Turismo	Ministry of Industry, Trade and Tourism	-	-
ES	MarotoReyes	minister	2018-06-08	-	Sanchez 1 and 2	-	Ministerio de Industria, Comercio y Turismo	Ministry of Industry, Trade and Tourism	-	-
ES	GarcíaIsabel	minister	2014-04-28	2018-06-01	Rajoy 1 and 2	-	Ministerio de Agricultura, Pesca y Alimentación	Ministry of Agriculture, Fisheries and Food	https://en.wikipedia.org/wiki/Ministry_of_Agriculture_(Spain)	-
ES	PlanasLuis	minister	2018-06-07	-	Sanchez 1 and 2	-	Ministerio de Agricultura, Pesca y Alimentación	Ministry of Agriculture, Fisheries and Food	-	-
ES	MontoroCristóbal	minister	2011-12-22	2016-11-04	Rajoy 1	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	https://en.wikipedia.org/wiki/Ministry_of_Territorial_Policy	-
ES	SáenzMaría	minister	2016-11-05	2018-06-07	Rajoy 2	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	BatetMeritxell	minister	2018-06-08	2019-05-20	Sanchez 1	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	PlanasLuis	minister	2019-05-21	2020-01-13	Sanchez 1	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	DariasCarolina	minister	2020-01-14	2021-01-27	Sanchez 2	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	IcetaMiquel	minister	2021-01-28	2021-07-12	Sanchez 2	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	RodríguezIsabel	minister	2021-07-13	-	Sanchez 2	-	Ministerio de Política Territorial	Ministry of the Territorial Policy and Civil Service	-	-
ES	HuertaMaxim	minister	2018-06-07	2018-06-13	Sanchez 1	-	Ministerio de Cultura y Deporte	Ministry of Culture and Sport	https://en.wikipedia.org/wiki/Ministry_of_Culture_(Spain)	From 2011 to 2018 this office was disestablished
ES	GuiraoJosé	minister	2018-06-14	2020-01-13	Sanchez 1	-	Ministerio de Cultura y Deporte	Ministry of Culture and Sport	-	-
ES	RodríguezJosé	minister	2020-01-14	2021-07-12	Sanchez 2	-	Ministerio de Cultura y Deporte	Ministry of Culture and Sport	-	-
ES	IcetaMiquel	minister	2021-07-12	-	Sanchez 2	-	Ministerio de Cultura y Deporte	Ministry of Culture and Sport	-	-
ES	AlonsoAlfonso	minister	2014-12-03	2016-08-10	Rajoy 1	-	Ministerio de Sanidad	Ministry of Health	https://en.wikipedia.org/wiki/Ministry_of_Health_(Spain)	-
ES	BanezFatima	minister	2016-08-11	2016-11-04	Rajoy 1 and 2	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	MontserratDolors	minister	2016-11-05	2018-06-07	Rajoy 2	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	MontónCarmen	minister	2018-06-08	2018-09-11	Sanchez 1	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	CarcedoMaría	minister	2018-09-12	2020-01-13	Sanchez 1	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	IllaSalvador	minister	2020-01-14	2021-01-27	Sanchez 2	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	DariasCarolina	minister	2021-01-28	-	Sanchez 2	-	Ministerio de Sanidad	Ministry of Health	-	-
ES	DuquePedro	minister	2018-06-07	2021-07-12	Sanchez 1 and 2	-	Ministerio de Ciencia e Innovación	Ministry of Science and Innovation	https://en.wikipedia.org/wiki/Ministry_of_Science_(Spain)	From 2011 to 2018 this office was disestablished
ES	MorantDiana	minister	2021-07-13	-	Sanchez 2	-	Ministerio de Ciencia e Innovación	Ministry of Science and Innovation	-	-
ES	MonteroIrene	minister	2020-01-13	-	Sanchez 2	-	Ministerio de Igualdad	Ministry of Equality	https://en.wikipedia.org/wiki/Ministry_of_Equality_(Spain)	From 2010 to 2020 this office was disestablished
ES	GarzónAlberto	minister	2020-01-13	-	Sanchez 2	-	Ministerio de Consumo	Ministry of Consumer Affairs	-	-
ES	EscriváJosé	minister	2020-01-13	-	Sanchez 2	-	Ministerio de Inclusión, Seguridad Social y Migraciones	Ministry of Inclusion, Social Security and Migration	https://en.wikipedia.org/wiki/Ministry_of_Inclusion,_Social_Security_and_Migration	-
ES	CastellsManuel	minister	2020-01-13	2021-12-20	Sanchez 2	-	Ministerio de Universidades	Ministry of Universitites	https://en.wikipedia.org/wiki/Ministry_of_Universities	-
ES	SubiratsJoan	minister	2021-12-21	-	Sanchez 2	-	Ministerio de Universidades	Ministry of Universitites	-	-
