Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
NO	person.SHL	minister	2001-10-19	2005-10-17	-	-	Norges fiskeriminister	-	-	-
NO	person.SIB	minister	2000-03-17	2001-10-19	-	-	Norges miljøvernminister	-	-	-
NO	person.SIGJE	minister	2022-04-12	-	-	-	Norges kommunal- og regionalminister	-	-	-
NO	person.SIVJ	minister	2013-10-16	2020-01-24	-	-	Norges finansminister	-	-	-
NO	person.SKB	minister	2000-03-17	2001-10-19	-	-	Norges kommunal- og regionalminister	-	-	-
NO	person.SKB	minister	2005-10-17	2008-06-20	-	-	Norges helseminister	-	-	-
NO	person.SKB	minister	2008-06-20	2009-10-20	-	-	Norges næringsminister	-	-	-
NO	person.SNB	minister	2021-10-14	-	-	-	Norges landbruksminister	-	-	-
NO	person.SVR	minister	2020-01-24	2021-10-14	-	-	Norges miljøvernminister	-	-	-
NO	person.SYL	minister	2013-10-16	2015-12-16	-	-	Norges landbruksminister	-	-	-
NO	person.SYL	minister	2018-01-17	2018-03-20	-	-	Norges justisminister	-	-	-
NO	person.SYL	minister	2019-12-18	2020-01-24	-	-	Norges olje- og energiminister	-	-	-
NO	person.TALI	minister	2013-10-16	2016-12-20	-	-	Norges olje- og energiminister	-	-	-
NO	person.TELA	minister	2022-03-07	-	-	-	Norges olje- og energiminister	-	-	-
NO	person.TG	minister	2000-03-17	2001-10-19	-	-	Norges kunnskapsminister	-	-	-
NO	person.TG	minister	2005-10-17	2009-10-20	-	-	Norges kulturminister	-	-	-
NO	person.TG	minister	2009-10-20	2013-10-16	-	-	Norges næringsminister	-	-	-
NO	person.TIB	minister	2020-01-24	2021-10-14	-	-	Norges olje- og energiminister	-	-	-
NO	person.TJ	minister	2000-03-21	2001-10-19	-	-	Norges utenriksminister	-	-	-
NO	person.TMV	minister	2012-06-18	2013-10-16	-	-	Norges landbruksminister	-	-	-
NO	person.TMV	minister	2021-10-14	-	-	-	Norges finansminister	-	-	-
NO	person.TONB	minister	2021-10-14	-	-	-	Norges kunnskapsminister	-	-	-
NO	person.TRI	minister	2013-10-16	2018-01-17	-	-	Norges kunnskapsminister	-	-	-
NO	person.TRI	minister	2018-01-17	2020-01-24	-	-	Norges næringsminister	-	-	-
NO	person.TRI	minister	2020-01-24	2021-10-14	-	-	Norges arbeidsminister	-	-	-
NO	person.TSG	minister	2018-01-17	2020-01-24	-	-	Norges kulturminister	-	-	-
NO	person.TSG	minister	2020-01-24	2020-03-13	-	-	Norges kunnskapsminister	-	-	-
NO	person.TSØ	minister	2016-12-20	2018-08-31	-	-	Norges olje- og energiminister	-	-	-
NO	person.VSH	minister	1997-10-17	2000-03-17	-	-	Norges barne- og familieminister	-	-	-
NO	person.VSH	minister	2001-10-19	2005-10-17	-	-	Norges kulturminister	-	-	-
NO	person.AKSY	minister	2000-03-17	2001-10-19	-	-	Norges utviklingsminister	-	-	-
NO	person.ANHG	minister	2015-12-16	2020-01-24	-	-	Norges arbeidsminister	-	-	-
NO	person.ANNTVI	minister	2021-10-14	-	-	-	Norges utviklingsminister	-	-	-
NO	person.AUAU	minister	1997-10-17	1999-03-15	-	-	Norges justisminister	-	-	-
NO	person.DJF	minister	1997-10-17	1999-03-15	-	-	Norges forsvarsminister	-	-	-
NO	person.DJF	minister	1999-03-15	2000-03-17	-	-	Norges samferdselsminister	-	-	-
NO	person.EH	minister	2000-03-17	2001-10-19	-	-	Norges kulturminister	-	-	-
NO	person.EL	minister	1997-10-17	1999-03-15	-	-	Norges fornyings- og administrasjonsminister	-	-	-
NO	person.EL	minister	1999-03-15	2000-03-17	-	-	Norges forsvarsminister	-	-	-
NO	person.GFJ	minister	1997-10-17	2000-03-17	-	-	Norges miljøvernminister	-	-	-
NO	person.GI	minister	2000-03-17	2001-10-19	-	-	Norges sosialminister	-	-	-
NO	person.GREF	minister	2009-10-20	2011-11-11	-	-	Norges forsvarsminister	-	-	-
NO	person.GREF	minister	2011-11-11	2013-10-16	-	-	Norges justisminister	-	-	-
NO	person.HABS	minister	2009-12-21	2012-09-21	-	-	Norges arbeidsminister	-	-	-
NO	person.HAHM	minister	2000-03-17	2001-10-19	-	-	Norges justisminister	-	-	-
NO	person.HBJ	minister	2005-10-17	2007-10-18	-	-	Norges miljøvernminister	-	-	-
NO	person.IDARSE	minister	2020-06-01	2020-08-21	-	-	Norges barne- og familieminister	-	-	-
NO	person.JANVES	minister	2021-10-14	-	-	-	Norges næringsminister	-	-	-
NO	person.JKAL	minister	2019-03-29	2020-01-24	-	-	Norges justisminister	-	-	-
NO	person.KRCL	minister	2001-10-19	2005-10-17	-	-	Norges kunnskapsminister	-	-	-
NO	person.KVO	minister	1997-10-17	2000-03-21	-	-	Norges utenriksminister	-	-	-
NO	person.K_AGJ	minister	1997-10-17	2000-03-17	-	-	Norges landbruksminister	-	-	-
NO	person.MOMY	minister	2004-03-08	2005-10-17	-	-	Norges fornyings- og administrasjonsminister	-	-	-
NO	person.MRO	minister	2007-10-18	2008-02-14	-	-	Norges barne- og familieminister	-	-	-
NO	person.ODIN	minister	2020-03-13	2021-10-14	-	-	Norges fiskeriminister	-	-	-
NO	person.OGRE	minister	2000-03-17	2001-10-19	-	-	Norges fiskeriminister	-	-	-
NO	person.PAN	minister	1997-10-17	2000-01-21	-	-	Norges fiskeriminister	-	-	-
NO	person.RQH	minister	1997-10-17	1999-03-16	-	-	Norges kommunal- og regionalminister	-	-	-
NO	person.SJ	minister	2009-10-20	2013-10-16	-	-	Norges finansminister	-	-	-
NO	person.TISU	minister	2013-10-16	2015-12-16	-	-	Norges miljøvernminister	-	-	-
NO	person.TMG	minister	2000-03-17	2001-10-19	-	-	Norges samferdselsminister	-	-	-
NO	person.TOAS	minister	2007-10-18	2012-03-23	-	-	Norges forsknings- og høyere utdanningsminister	-	-	-
NO	person.TOSO	minister	2001-10-19	2005-10-17	-	-	Norges samferdselsminister	-	-	-
NO	person.TOTO	minister	2000-03-17	2001-10-19	-	-	Norges helseminister	-	-	-
NO	person.TOWA	minister	2018-04-04	2019-03-29	-	-	Norges justisminister	-	-	-
NO	person.TRJ	minister	2005-10-17	2008-06-20	-	-	Norges landbruksminister	-	-	-
NO	person.TRJ	minister	2008-06-20	2011-03-04	-	-	Norges olje- og energiminister	-	-	-
NO	person.TWI	minister	2004-06-18	2005-10-17	-	-	Norges olje- og energiminister	-	-	-
NO	person.TWI	minister	2013-10-16	2015-12-16	-	-	Norges kulturminister	-	-	-
NO	person.VIHE	minister	2015-12-16	2018-01-17	-	-	Norges miljøvernminister	-	-	-
NO	person.VN	minister	2001-10-19	2004-03-08	-	-	Norges fornyings- og administrasjonsminister	-	-	-
