Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
PT	MariadoCéudeOliveiraAntunes	minister	2019-10-26	2022-03-28	-	-	Ministra da Agricultura	-	-	-
PT	MariaLuísCasanovaMorgadoDiasdeAlbuquerque	minister	2013-07-02	2015-10-29	-	-	Ministra de Estado e das Finanças	-	-	-
PT	MariaLuísCasanovaMorgadoDiasdeAlbuquerque	minister	2015-10-30	2015-11-25	-	-	Ministra de Estado e das Finanças	-	-	-
PT	MariaManueldeLemosLeitãoMarques	minister	2015-11-26	2019-02-18	-	-	Ministra da Presidência e da Modernização Administrativa	-	-	-
PT	MariaTeresadaSilvaMorais	minister	2015-10-30	2015-11-25	-	-	Ministra da Cultura, Igualdade e Cidadania	-	-	-
PT	MarianaGuimarãesVieiradaSilva	minister	2019-02-18	2019-10-24	-	-	Ministra da Presidência e da Modernização Administrativa	-	-	-
PT	MarianaGuimarãesVieiradaSilva	minister	2019-10-26	2022-03-28	-	-	Ministra de Estado e da Presidência	-	-	-
PT	MartaAlexandraFarturaBragaTemidodeAlmeidaSimões	minister	2018-10-15	2019-10-24	-	-	Ministra da Saúde	-	-	-
PT	MartaAlexandraFarturaBragaTemidodeAlmeidaSimões	minister	2019-10-26	2022-03-28	-	-	Ministra da Saúde	-	-	-
PT	MiguelBentoMartinsdaCostadeMacedoeSilva	minister	2011-06-21	2014-11-19	-	-	Ministro da Administração Interna	-	-	-
PT	MiguelFernandoCassoladeMirandaRelvas	minister	2011-06-21	2013-04-13	-	-	Ministro Adjunto e dos Assuntos Parlamentares	-	-	-
PT	MárioJoséGomesdeFreitasCenteno	minister	2015-11-26	2019-10-25	-	-	Ministro das Finanças	-	-	-
PT	MárioJoséGomesdeFreitasCenteno	minister	2019-10-26	2020-06-15	-	-	Ministro de Estado e das Finanças	-	-	-
PT	ÂngeloNelsondoRosáriodeSouza	minister	2019-02-18	2019-10-24	-	-	Ministro do Planeamento	-	-	-
PT	ÂngeloNelsondoRosáriodeSouza	minister	2019-10-26	2022-03-28	-	-	Ministro do Planeamento	-	-	-
PT	NunoPaulodeSousaArrobasCrato	minister	2011-06-20	2015-10-29	-	-	Ministro da Educação e da Ciência	-	-	-
PT	PaulaMariaVonHafeTeixeiradaCruz	minister	2011-06-20	2015-10-29	-	-	Ministra da Justiça	-	-	-
PT	PauloJoséRibeiroMoitadeMacedo	minister	2011-06-20	2015-10-29	-	-	Ministro da Saúde	-	-	-
PT	PauloSacaduraCabralPortas	minister	2011-06-21	2013-07-23	-	-	Ministro de Estado e dos Negócios Estrangeiros	-	-	-
PT	PauloSacaduraCabralPortas	minister	2013-07-24	2015-10-29	-	-	Vice-primeiro-ministro	-	-	-
PT	PauloSacaduraCabralPortas	minister	2015-10-30	2015-11-25	-	-	Vice-primeiro-ministro	-	-	-
PT	PedroGramaxodeCarvalhoSizaVieira	minister	2017-10-21	2018-10-14	-	-	Ministro Adjunto	-	-	-
PT	PedroGramaxodeCarvalhoSizaVieira	minister	2018-10-15	2019-10-24	-	-	Ministro Adjunto e da Economia	-	-	-
PT	PedroGramaxodeCarvalhoSizaVieira	minister	2019-10-26	2022-03-28	-	-	Ministro de Estado, da Economia e da Transição Digital	-	-	-
PT	PedroManuelDiasdeJesusMarques	minister	2015-11-26	2019-02-18	-	-	Ministro do Planeamento e das Infraestruturas	-	-	-
PT	PedroNunodeOliveiraSantos	minister	2019-02-18	2019-10-24	-	-	Ministro das Infraestruturas e da Habitação	-	-	-
PT	PedroNunodeOliveiraSantos	minister	2019-10-26	2022-03-28	-	-	Ministro das Infraestruturas e da Habitação	-	-	-
PT	RicardodaPiedadeAbreuSerrãoSantos	minister	2019-10-26	2022-03-28	-	-	Ministro do Mar	-	-	-
PT	RuiManuelParenteChancerelledeMachete	minister	2013-07-24	2015-10-29	-	-	Ministro de Estado e dos Negócios Estrangeiros	-	-	-
PT	RuiManuelParenteChancerelledeMachete	minister	2015-10-30	2015-11-25	-	-	Ministro de Estado e dos Negócios Estrangeiros	-	-	-
PT	RuiPedroCostaMeloMedeiros	minister	2015-10-30	2015-11-25	-	-	Ministro da Modernização Administrativa	-	-	-
PT	TiagoBrandãoRodrigues	minister	2015-11-26	2019-10-25	-	-	Ministro da Educação	-	-	-
PT	TiagoBrandãoRodrigues	minister	2019-10-26	2022-03-28	-	-	Ministro da Educação	-	-	-
