country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
PT	BE	BE	1999	2020.1	2.5	2.5	-	-	-	-	-	-	-	-	35211	-	-	-	-	-	1	-	1999	-	-	1.79	-	-	-	6	-	-	-	5	3.33	-	6	7	4.5	5	3.5	-	-	-	2.5	-	4.38	-	1	5	6	2.5	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.90	-	-	-	-	-	-	-	-	2.4
PT	BE	BE	2006	2020.1	1.4	1.2	-	-	-	-	-	-	1.80	8	35211	-	1.44	5.22	7.60	0.60	1	-	2005	-	-	4.90	0.86	8.29	-	-	-	-	-	6.22	2.5	-	-	-	5.22	-	2.56	-	3.22	-	4.0	-	5.33	5.29	1	10	6	.9	-	-	-	-	0.0	-	0.90	7.75	-	-	-	-	-	-	-	-	0.78	-	-	-	9	0.70	5.11	3	5.70	1.33	-	3.5	8.80	.5	0.60	8.70	2.13	5.43	0.60	8.44	6.4
PT	BE	BE	2010	2020.1	1.17	1.0	-	-	-	-	-	-	.5	6.83	35211	-	-	-	6.60	.5	1	-	2009	4.83	2	10.72	0.60	5.67	-	-	2	-	-	6.17	1.83	-	-	-	5.60	-	4.17	-	3.40	-	3.67	-	5.56	5	1	6	6	0.17	-	-	-	-	0.0	-	0.33	7	3.33	7	-	-	-	-	-	6	0.60	-	-	-	9.17	0.17	2.8	4.40	4	0.20	-	7	9.20	0	.5	8	1.60	5	-	-	9.81
PT	BE	BE	2014	2020.1	1.33	0.67	-	-	9.17	-	-	7.5	1	-	35211	8	-	-	-	.5	1	.5	2011	-	1.5	4.9	1.40	-	-	-	2.38	-	1.33	4.17	3.57	-	-	-	5.67	-	2.17	-	3.33	-	3.12	-	6.88	5.33	1	8	6	0.67	-	-	4.67	-	0.0	-	0.80	-	-	9.20	-	13	19	14	-	-	0.83	1.5	-	-	-	.5	-	2.40	-	0.33	-	3.5	-	2	2.33	-	4.33	-	-	-	5.4
PT	BE	BE	2019	2020.1	0.88	1.0	2.25	3.75	8.5	-	2	7.29	2.5	-	35211	8.25	-	-	-	1.43	1	1.62	2019	7.75	2.62	10.6	0.71	-	-	3.17	-	4.75	1.83	4.25	1	-	-	-	-	-	3.5	-	3.57	-	3.75	-	5.5	-	1	8	6	1.75	1	2	7.29	-	0.0	2.17	1.5	6	-	-	5.38	-	-	-	2	5.86	1.83	2.17	7	7.29	9	1.43	-	2.67	-	0.71	1	8.40	-	1.25	1.88	-	3.17	-	-	-	10.01
PT	CDS-PP	CDS-PP	1999	2020.1	8.20	8.20	-	-	-	-	-	-	-	-	35520	-	-	-	-	-	1	-	1999	-	-	8.20	-	-	-	3.67	-	-	-	5	3	-	4	4.67	2.75	4	2.75	-	-	-	4.0	-	5.5	-	1	5	2	8.40	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.5	-	-	-	-	-	-	-	-	8.30
PT	CDS-PP	CDS-PP	2002	2020.1	8.14	8.14	-	-	-	-	-	-	-	-	35520	-	-	-	-	-	1	-	2002	-	-	8.20	-	-	5.57	3.17	-	-	-	6.5	5.37	-	3.5	4.58	3.33	-	3.33	-	3	-	3.71	-	6.67	-	1	7	2	9.14	-	-	-	-	0.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.10	-	-	-	-	-	-	-	-	8.70
PT	CDS-PP	CDS-PP	2006	2020.1	7.2	8.3	-	-	-	-	-	-	8.10	7	35520	-	7.22	6.11	7.60	8	1	-	2005	-	-	-	6.57	6.86	-	-	-	-	-	6.44	3.60	-	-	-	5.22	-	4.63	-	5.38	-	5.3	-	5	3.29	1	10	2	8.9	-	-	-	-	1.0	-	7.90	7.70	-	-	-	-	-	-	-	-	7.75	-	-	-	4.80	7.20	4.89	6.63	8.40	9.11	-	5.20	6.30	9.10	7.70	8.10	7.43	5.43	8	5.22	7.3
PT	CDS-PP	CDS-PP	2010	2020.1	8.0	8.17	-	-	-	-	-	-	9	7.67	35520	-	-	-	6.60	7	1	-	2009	2.67	6.80	8.36	7.40	4.67	-	-	1.17	-	-	6.5	2	-	-	-	4.20	-	5.20	-	4.60	-	5.5	-	6.11	4	1	6	2	8.80	-	-	-	-	0.0	-	8.5	7.33	2.33	2.67	-	-	-	-	-	5.5	7.80	-	-	-	4.33	6.33	3.2	6.40	8	8.60	-	9.10	5.20	9.17	8.33	7.17	8	6.17	-	-	10.43
PT	CDS-PP	PP	2014	2020.1	8.0	7.0	-	-	8.5	-	-	0.67	6.83	-	35520	4.33	-	-	-	7	1	7	2011	-	6.17	4.3	6.60	-	-	-	1.12	-	5.33	6.17	2.29	-	-	-	6	-	5.67	-	5.67	-	6.12	-	6	3	1	8	2	7.33	-	-	3.33	-	1.0	-	8	-	-	3.2	-	13	17	5	-	-	7.17	7.17	-	-	-	5.83	-	5.60	-	7.83	-	10.4	-	6.67	6.33	-	6.5	-	-	-	12.2
