country	pm_id	lr	url	comment
PT	BE	LLF	https://en.wikipedia.org/wiki/Left_Bloc_(Portugal)	-
PT	CDS-PP	CRR	https://en.wikipedia.org/wiki/CDS_–_People's_Party	-
PT	CH	RRF	https://en.wikipedia.org/wiki/Chega_(political_party)	-
PT	GP-BE	LLF	https://en.wikipedia.org/wiki/Left_Bloc_(Portugal)	-
PT	GP-CDS-PP	CRR	https://en.wikipedia.org/wiki/CDS_–_People's_Party	-
PT	GP-CH	RRF	https://en.wikipedia.org/wiki/Chega_(political_party)	-
PT	GP-IL	CRR	https://en.wikipedia.org/wiki/Liberal_Initiative	-
PT	GP-L	CLL	https://en.wikipedia.org/wiki/LIVRE	-
PT	GP-PAN	CL	https://en.wikipedia.org/wiki/People_Animals_Nature	-
PT	GP-PCP	LLF	https://en.wikipedia.org/wiki/Portuguese_Communist_Party	-
PT	GP-PEV	L	https://en.wikipedia.org/wiki/Ecologist_Party	-
PT	GP-PS	CL	https://en.wikipedia.org/wiki/Socialist_Party_(Portugal)	-
PT	GP-PSD	CR	https://en.wikipedia.org/wiki/Social_Democratic_Party_(Portugal)	-
PT	Independente	-	-	-
PT	IL	CRR	https://en.wikipedia.org/wiki/Liberal_Initiative	-
PT	L	CLL	https://en.wikipedia.org/wiki/LIVRE	-
PT	Não-inscrito	-	-	-
PT	PCP	LLF	https://en.wikipedia.org/wiki/Portuguese_Communist_Party	-
PT	PEV	L	https://en.wikipedia.org/wiki/Ecologist_Party	-
PT	PSD	CR	https://en.wikipedia.org/wiki/Social_Democratic_Party_(Portugal)	-
PT	PS	CL	https://en.wikipedia.org/wiki/Socialist_Party_(Portugal)	-
PT	PAN	CL	https://en.wikipedia.org/wiki/People_Animals_Nature	-
