ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL_2022-01-20-tweedekamer-5.u1	Report of the meeting of the Dutch Lower House, Meeting 40, Session 5 (2022-01-20)	2022-01-20	2022-01-20	Lower house	30-lower	5	40	2022-01-20		COVID	Chairperson	MP	D66	Democraten 66	Coalition	Bergkamp, Vera	F	1971
ParlaMint-NL_2022-01-20-tweedekamer-5.u2	Report of the meeting of the Dutch Lower House, Meeting 40, Session 5 (2022-01-20)	2022-01-20	2022-01-20	Lower house	30-lower	5	40	2022-01-20		COVID	Regular	notMP	SP	Socialistische Partij	Opposition	Leijten, Renske	F	1979
ParlaMint-NL_2022-01-20-tweedekamer-5.u121	Report of the meeting of the Dutch Lower House, Meeting 40, Session 5 (2022-01-20)	2022-01-20	2022-01-20	Lower house	30-lower	5	40	2022-01-20		COVID	Chairperson	MP	D66	Democraten 66	Coalition	Bergkamp, Vera	F	1971
ParlaMint-NL_2022-01-20-tweedekamer-5.u122	Report of the meeting of the Dutch Lower House, Meeting 40, Session 5 (2022-01-20)	2022-01-20	2022-01-20	Lower house	30-lower	5	40	2022-01-20		COVID	Chairperson	MP	D66	Democraten 66	Coalition	Bergkamp, Vera	F	1971
