ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BG_2017-05-11.u1	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 1, Meeting 11 (2017-05-11)	2017-05-11	Unicameralism	44	1	11	2017-05-11		Reference	Chairperson	MP	-	GERB	Парламентарна група: Партия ГЕРБ	Coalition	Борисов Главчев, Димитър	M	1963
ParlaMint-BG_2017-05-11.u2	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 1, Meeting 11 (2017-05-11)	2017-05-11	Unicameralism	44	1	11	2017-05-11		Reference	Regular	MP	-	GERB	Парламентарна група: Партия ГЕРБ	Coalition	Стоянов Иванов, Станислав	M	1973
ParlaMint-BG_2017-05-11.u109	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 1, Meeting 11 (2017-05-11)	2017-05-11	Unicameralism	44	1	11	2017-05-11		Reference	Chairperson	MP	-	GERB	Парламентарна група: Партия ГЕРБ	Coalition	Борисов Главчев, Димитър	M	1963
ParlaMint-BG_2017-05-11.u110	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 1, Meeting 11 (2017-05-11)	2017-05-11	Unicameralism	44	1	11	2017-05-11		Reference	Regular	notMP	-				Анонимен Анонимен, Анонимен	-	-
