COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
BG	АБВ	ABV	2014	3.47	CL	https://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival	0
BG	ABV	0	0	0	CL	https://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival	0
BG	Атака	ATAKA	2014	5.36	FR	https://en.wikipedia.org/wiki/Attack_(political_party)	0
BG	Атака	Ataka	2019	6.81	0	0	0
BG	0	BBT	2014	6.08	CCR	https://en.wikipedia.org/wiki/Bulgaria_for_Citizens_Movement	0
BG	0	BMRO	2019	6.9	RRF	https://en.wikipedia.org/wiki/IMRO_%E2%80%93_Bulgarian_National_Movement	0
BG	0	BNS	2006	5.8	CR	https://en.wikipedia.org/wiki/Agrarian_People%27s_Union	0
BG	0	BNS	2010	6.14	0	0	0
BG	БСП	BSP	2014	3.69	CL	https://en.wikipedia.org/wiki/Bulgarian_Socialist_Party	0
BG	БСП	BSP	2019	3.25	0	0	0
BG	DB	DB	2019	6.05	CCR	https://en.wikipedia.org/wiki/Democratic_Bulgaria	0
BG	0	DBG	2014	6.13	CCR	https://en.wikipedia.org/wiki/Bulgaria_for_Citizens_Movement	The same party as BBT.
BG	ДПС	DPS	2002	4.91	C	https://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedoms	0
BG	ДПС	DPS	2006	4.58	0	0	0
BG	ДПС	DPS	2010	4.27	0	0	0
BG	ДПС	DPS	2014	4.69	0	0	0
BG	ДПС	DPS	2019	4.71	0	0	0
BG	0	DSB	2006	7.85	CRR	https://en.wikipedia.org/wiki/Democrats_for_a_Strong_Bulgaria	0
BG	0	DSB	2010	8.08	0	0	0
BG	0	DSB	2014	7.56	0	0	0
BG	0	DSB	2019	7.45	0	0	0
BG	0	G-VMRO	2002	6.25	R	https://en.wikipedia.org/wiki/George%27s_Day_Movement	0
BG	ГЕРБ	GERB	2010	6.08	CR	https://en.wikipedia.org/wiki/GERB	0
BG	ГЕРБ	GERB	2014	6.5	0	0	0
BG	ГЕРБ	GERB	2019	6.1	0	0	0
