ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES_2015-01-21-CD150121.u1	Plenary session 238 (2015-01-21)	2015-01-21	2015-01-21	Lower house	10	238				Reference	Chairperson	-	-	-	-	-	-	-
ParlaMint-ES_2015-01-21-CD150121.u2	Plenary session 238 (2015-01-21)	2015-01-21	2015-01-21	Lower house	10	238				Reference	Regular	MP	IZQ-PLU	Izquierda Plural	Opposition	Garzón Espinosa, Alberto	M	1985
ParlaMint-ES_2015-01-21-CD150121.u335	Plenary session 238 (2015-01-21)	2015-01-21	2015-01-21	Lower house	10	238				Reference	Chairperson	-	-	-	-	-	-	-
ParlaMint-ES_2015-01-21-CD150121.u336	Plenary session 238 (2015-01-21)	2015-01-21	2015-01-21	Lower house	10	238				Reference	Chairperson	-	-	-	-	-	-	-
