Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SE_2020-04-16-prot-201920--106	i-19e7640c7a732d9e-1	Swedish parliamentary corpus ParlaMint-SE, 2019/20 nr. 106	2020-04-16	Unicameralism	2019/20	-	-	2019/20--106	-	COVID	Swedish	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q4936116	Johansson, Acko Ankarberg	F	-
ParlaMint-SE_2020-04-16-prot-201920--106	i-19e7640c7a732d9e-15	Swedish parliamentary corpus ParlaMint-SE, 2019/20 nr. 106	2020-04-16	Unicameralism	2019/20	-	-	2019/20--106	-	COVID	Swedish	Regular	MP	notMinister	M	Moderaterna	-	Centre-right	Q4990177	Grönvall, Camilla Waltersson	F	-
ParlaMint-SE_2020-04-16-prot-201920--106	i-19e7640c7a732d9e-774	Swedish parliamentary corpus ParlaMint-SE, 2019/20 nr. 106	2020-04-16	Unicameralism	2019/20	-	-	2019/20--106	-	COVID	Swedish	Regular	MP	notMinister	MP;Q10585380	Miljöpartiet;Miljöpartister i Svenska kyrkan De Gröna	-	Centre-left	Q57168687	Berginger, Emma	F	-
ParlaMint-SE_2020-04-16-prot-201920--106	i-19e7640c7a732d9e-791	Swedish parliamentary corpus ParlaMint-SE, 2019/20 nr. 106	2020-04-16	Unicameralism	2019/20	-	-	2019/20--106	-	COVID	Swedish	Regular	MP	notMinister	KD	Kristdemokraterna	-	Centre-right to right	Q5826586	Jacobsson, Magnus	M	-
