COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
NL	50PLUS	50PLUS	2014	5.25	C	https://en.wikipedia.org/wiki/50PLUS	0
NL	50PLUS	50PLUS	2019	5.08	0	0	0
NL	0	CD	1999	9.38	R	https://en.wikipedia.org/wiki/Centre_Democrats_(Netherlands)	0
NL	CDA	CDA	1999	5.20	CCR	https://en.wikipedia.org/wiki/Christian_Democratic_Appeal	0
NL	CDA	CDA	2002	6.13	0	0	0
NL	CDA	CDA	2006	6.09	0	0	0
NL	CDA	CDA	2010	6.29	0	0	0
NL	CDA	CDA	2014	6.78	0	0	0
NL	CDA	CDA	2019	6.85	0	0	0
NL	CU	CU	2002	6.63	CR	https://en.wikipedia.org/wiki/Christian_Union_(Netherlands)	0
NL	CU	CU	2006	6.00	0	0	0
NL	CU	CU	2010	5.36	0	0	0
NL	CU	CU	2014	5.44	0	0	0
NL	CU	CU	2019	5.08	0	0	0
NL	D66	D66	1999	4.40	C	https://en.wikipedia.org/wiki/Democrats_66	0
NL	D66	D66	2002	4.63	0	0	0
NL	D66	D66	2006	4.45	0	0	0
NL	D66	D66	2010	5.00	0	0	0
NL	D66	D66	2014	5.56	0	0	0
NL	D66	D66	2019	5.15	0	0	0
NL	DENK	DENK	2019	4.36	CL	https://en.wikipedia.org/wiki/DENK_(political_party)	0
NL	FvD	FvD	2019	9.54	FR	https://en.wikipedia.org/wiki/Forum_for_Democracy	0
NL	GL	GL	1999	2.60	CLL	https://en.wikipedia.org/wiki/GroenLinks	0
NL	GL	GL	2002	2.50	0	0	0
NL	GL	GL	2006	2.18	0	0	0
NL	GL	GL	2010	2.57	0	0	0
NL	GL	GL	2014	2.33	0	0	0
NL	GL	GL	2019	2.31	0	0	0
NL	0	GPV	1999	6.70	CR	https://en.wikipedia.org/wiki/Reformed_Political_League	0
NL	0	LPF	2002	8.38	R	https://en.wikipedia.org/wiki/Pim_Fortuyn_List	0
NL	PVV	PVV	2006	8.80	RRF	https://en.wikipedia.org/wiki/Party_for_Freedom	0
NL	PVV	PVV	2010	8.62	0	0	0
NL	PVV	PVV	2014	9.25	0	0	0
NL	PVV	PVV	2019	8.69	0	0	0
NL	PvdD	PVdD	2019	2.38	L	https://en.wikipedia.org/wiki/Party_for_the_Animals	0
NL	PvdA	PvdA	1999	3.80	CL	https://en.wikipedia.org/wiki/Labour_Party_(Netherlands)	0
NL	PvdA	PvdA	2002	4.00	0	0	0
NL	PvdA	PvdA	2006	3.73	0	0	0
NL	PvdA	PvdA	2010	3.86	0	0	0
NL	PvdA	PvdA	2014	3.67	0	0	0
NL	PvdA	PvdA	2019	3.62	0	0	0
NL	PvdD	PvdD	2010	3.36	L	https://en.wikipedia.org/wiki/Party_for_the_Animals	0
NL	PvdD	PvdD	2014	2.89	0	0	0
NL	0	RPF	1999	6.80	CR	https://en.wikipedia.org/wiki/Reformatory_Political_Federation	0
NL	SGP	SGP	1999	7.70	R	https://en.wikipedia.org/wiki/Reformed_Political_Party	0
NL	SGP	SGP	2002	8.00	0	0	0
NL	SGP	SGP	2010	7.79	0	0	0
NL	SGP	SGP	2014	8.11	0	0	0
NL	SGP	SGP	2019	8.54	0	0	0
NL	SP	SP	1999	1.10	L	https://en.wikipedia.org/wiki/Socialist_Party_(Netherlands)	0
NL	SP	SP	2002	1.63	0	0	0
NL	SP	SP	2006	1.64	0	0	0
NL	SP	SP	2010	1.64	0	0	0
NL	SP	SP	2014	1.00	0	0	0
NL	SP	SP	2019	1.38	0	0	0
NL	VVD	VVD	1999	6.90	CR	https://en.wikipedia.org/wiki/People%27s_Party_for_Freedom_and_Democracy	0
NL	VVD	VVD	2002	7.38	0	0	0
NL	VVD	VVD	2006	7.45	0	0	0
NL	VVD	VVD	2010	7.86	0	0	0
NL	VVD	VVD	2014	7.89	0	0	0
NL	VVD	VVD	2019	7.62	0	0	0
NL	Bontes	PVV	2006	8.80	RRF	https://en.wikipedia.org/wiki/Party_for_Freedom	0
NL	Bontes	PVV	2010	8.62	0	0	0
NL	Bontes	PVV	2014	9.25	0	0	0
