COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
SI	SAB	AB	2019	4.21	CL	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratušek	0
SI	0	AS	2006	4.60	0	https://sl.wikipedia.org/wiki/Aktivna_Slovenija	0
SI	DeSUS	DeSUS	2002	3.40	CCL	https://sl.wikipedia.org/wiki/Demokratična_stranka_upokojencev_Slovenije	0
SI	DeSUS	DeSUS	2006	3.20	0	0	0
SI	DeSUS	DeSUS	2010	4.25	0	0	0
SI	DeSUS	DeSUS	2014	4.15	0	0	0
SI	DeSUS	DeSUS	2019	3.77	0	0	0
SI	LDS	LDS	2002	4.20	CCL	https://sl.wikipedia.org/wiki/Liberalna_demokracija_Slovenije	0
SI	LDS	LDS	2006	3.40	0	0	0
SI	LDS	LDS	2010	4.75	0	0	0
SI	LMŠ	LMS	2019	4.36	CCL	https://sl.wikipedia.org/wiki/Lista_Marjana_Šarca	0
SI	Levica	Levica	2019	0.71	L	https://sl.wikipedia.org/wiki/Levica_(politična_stranka)	0
SI	NSi	NSI	2002	7.00	CR	https://sl.wikipedia.org/wiki/Nova_Slovenija	0
SI	NSi	NSI	2006	8.40	0	0	0
SI	NSi	NSI	2010	7.82	0	0	0
SI	NSi	NSI	2014	7.85	0	0	0
SI	NSi	NSI	2019	7.50	0	0	0
SI	PS	PS	2014	3.38	CCL	https://sl.wikipedia.org/wiki/Pozitivna_Slovenija	0
SI	SD	SD	2010	3.67	CL	https://sl.wikipedia.org/wiki/Socialni_demokrati	0
SI	SD	SD	2014	3.15	0	0	0
SI	SD	SD	2019	2.57	0	0	0
SI	SDS	SDS	2002	6.40	R	https://sl.wikipedia.org/wiki/Slovenska_demokratska_stranka	0
SI	SDS	SDS	2006	7.40	0	0	0
SI	SDS	SDS	2010	6.92	0	0	0
SI	SDS	SDS	2014	8.69	0	0	0
SI	SDS	SDS	2019	8.64	0	0	0
SI	SLS	SLS	2006	6.40	CR	https://sl.wikipedia.org/wiki/Slovenska_ljudska_stranka	0
SI	SLS	SLS	2014	6.46	CR	0	0
SI	0	SLS-SMS	2010	6.83	CR	https://sl.wikipedia.org/wiki/Slovenska_ljudska_stranka	0
SI	SMC	SMC	2014	5.25	CCL	https://sl.wikipedia.org/wiki/Stranka_modernega_centra	0
SI	SMC	SMC	2019	4.79	0	0	0
SI	SMS	SMS	2002	4.40	CL	https://sl.wikipedia.org/wiki/Stranka_mladih_-_Zeleni_Evrope	0
SI	SNS	SNS	2002	3.60	RRF	https://sl.wikipedia.org/wiki/Slovenska_nacionalna_stranka	0
SI	SNS	SNS	2006	6.00	0	0	0
SI	SNS	SNS	2010	8.00	0	0	0
SI	SNS	SNS	2019	8.71	0	0	0
SI	Levica	ZL	2014	1.00	L	https://sl.wikipedia.org/wiki/Levica_(politična_stranka)	0
SI	SD	ZLSD	2002	3.60	CL	https://sl.wikipedia.org/wiki/Socialni_demokrati	0
SI	SD	ZLSD	2006	3.60	0	0	0
SI	ZaAB	ZaAB	2014	4.15	CL	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratušek	0
SI	DL	0	0	0	CCR	https://en.wikipedia.org/wiki/Civic_List_(Slovenia)	0
SI	NP	0	0	0	0	https://sl.wikipedia.org/wiki/Poslanska_skupina_nepovezanih_poslancev	0
SI	ZaSLD	AB	2019	4.21	CL	https://sl.wikipedia.org/wiki/Stranka_Alenke_Bratušek	0
SI	NeP	0	0	0	0	https://sl.wikipedia.org/wiki/Poslanska_skupina_nepovezanih_poslancev	0
SI	DLGV	0	0	0	R	https://sl.wikipedia.org/wiki/Državljanska_lista	0
SI	Lipa	0	0	0	0	https://sl.wikipedia.org/wiki/Lipa_(stranka)	0
SI	SLS+SKD	SLS-SKD	2002	6.8	CR	https://sl.wikipedia.org/wiki/SLS+SKD_Slovenska_ljudska_stranka	0
SI	ZL	ZL	2014	1.0	L	https://en.wikipedia.org/wiki/United_Left_(Slovenia)	0
SI	ZLSD	ZLSD	2002	3.6	CL	https://sl.wikipedia.org/wiki/Socialni_demokrati	0
SI	ZLSD	ZLSD	2006	3.6	0	0	0
SI	Zares	Zares	2010	3.92	CL	https://sl.wikipedia.org/wiki/Zares	0
SI	GAS	0	0	0	CR	https://sl.wikipedia.org/wiki/Gospodarsko_aktivna_stranka	0
SI	Konkretno	0	0	0	C	https://en.wikipedia.org/wiki/Concretely	0
