COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
GR	0	ANEL	2014	8.78	R	https://en.wikipedia.org/wiki/Independent_Greeks	0
GR	0	DIKKI	1999	3.0	L	https://en.wikipedia.org/wiki/Democratic_Social_Movement	0
GR	0	DIKKI	2006	1.6	0	0	0
GR	0	DIKKI	2010	5.0	0	0	0
GR	ΔΗΜ.ΑΡ	DIMAR	2014	3.22	CLL	https://en.wikipedia.org/wiki/Democratic_Left_(Greece)	0
GR	Ε.Λ.	EL	2019	9.0	RRF	https://en.wikipedia.org/wiki/Greek_Solution	0
GR	0	KIDISO	2019	4.2	CL	https://en.wikipedia.org/wiki/Movement_of_Democratic_Socialists	0
GR	K.K.E.	KKE	1999	1.14	FL	https://en.wikipedia.org/wiki/Communist_Party_of_Greece	0
GR	K.K.E.	KKE	2002	0.82	0	0	0
GR	K.K.E.	KKE	2006	0.22	0	0	0
GR	K.K.E.	KKE	2010	0.36	0	0	0
GR	K.K.E.	KKE	2014	0.67	0	0	0
GR	K.K.E.	KKE	2019	0.22	0	0	0
GR	0	LAOS	2006	9.11	FR	https://en.wikipedia.org/wiki/Popular_Orthodox_Rally	0
GR	0	LAOS	2010	8.82	0	0	0
GR	0	LAOS	2014	8.67	0	0	0
GR	ΜέΡΑ25	MR25	2019	1.43	L	https://en.wikipedia.org/wiki/MeRA25	0
GR	Ν.Δ.	ND	1999	6.57	CR	https://en.wikipedia.org/wiki/New_Democracy_(Greece)	0
GR	Ν.Δ.	ND	2002	6.27	0	0	0
GR	Ν.Δ.	ND	2006	6.44	0	0	0
GR	Ν.Δ.	ND	2010	6.82	0	0	0
GR	Ν.Δ.	ND	2014	7.22	0	0	0
GR	Ν.Δ.	ND	2019	7.11	0	0	0
GR	0	OP	2010	2.25	L	https://en.wikipedia.org/wiki/Ecologist_Greens	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	1999	5.0	CL	https://en.wikipedia.org/wiki/PASOK	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	2002	3.91	0	0	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	2006	4.11	0	0	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	2010	4.36	0	0	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	2014	4.78	0	0	0
GR	ΠΑ.ΣΟ.Κ.	PASOK	2019	4.33	0	0	0
GR	0	POLA	1999	7.57	R	https://en.wikipedia.org/wiki/Political_Spring	0
GR	Τ.Π.	Potami	2014	4.89	CCL	https://en.wikipedia.org/wiki/The_River_(Greece)	0
GR	0	SYN	1999	3.43	CLL	https://en.wikipedia.org/wiki/Synaspismos	0
GR	0	SYN	2002	2.86	0	0	0
GR	ΣΥ.ΡΙΖ.Α.	SYRIZA	2006	1.89	CLL	https://en.wikipedia.org/wiki/Syriza	0
GR	ΣΥ.ΡΙΖ.Α.	SYRIZA	2010	1.55	0	0	0
GR	ΣΥ.ΡΙΖ.Α.	SYRIZA	2014	2.0	0	0	0
GR	ΣΥ.ΡΙΖ.Α.	SYRIZA	2019	2.33	0	0	0
GR	Χ.Α.	XA	2014	9.89	FR	https://en.wikipedia.org/wiki/Golden_Dawn_(Greece)	0
GR	Χ.Α.	XA	2019	10.0	0	0	0
GR	ΑΝ.ΕΛ.	0	0	0	R	https://en.wikipedia.org/wiki/Independent_Greeks#:~:text=The	0
GR	ΔΗ.ΣΥ.	0	0	0	CL	https://en.wikipedia.org/wiki/Democratic_Alignment_(2015)	0
GR	Ε.Κ.	0	0	0	C	https://en.wikipedia.org/wiki/Union_of_Centrists	0
GR	ΛΑ.Ε.	0	0	0	LLF	https://en.wikipedia.org/wiki/Popular_Unity_(Greece)#:~:text=Popular	0
GR	ΚΙΝ.ΑΛ.	0	0	0	CL	https://en.wikipedia.org/wiki/PASOK_–_Movement_for_Change	0
