COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
IT	0	AN	1999	8.17	R	https://en.wikipedia.org/wiki/National_Alliance_(Italy)	
IT	0	AN	2002	7.79			
IT	0	AN	2006	8.0			
IT	0	AN	2010	7.33			
IT	0	CCD	1999	6.0	CCR	https://en.wikipedia.org/wiki/Christian_Democratic_Centre	
IT	0	CCD	2002	5.86			
IT	0	CD	2014	5.0	C	https://en.wikipedia.org/wiki/Democratic_Centre_(Italy)	
IT	0	CDU	1999	6.33	CCR	https://en.wikipedia.org/wiki/United_Christian_Democrats	
IT	0	CDU	2002	6.0			
IT	0	DEM	1999	4.33	CCL	https://en.wikipedia.org/wiki/The_Democrats_(Italy)	
IT	0	DEM	2002	3.92			
IT	0	DL	2006	4.0	CCL	https://en.wikipedia.org/wiki/Democracy_is_Freedom_%E2%80%93_The_Daisy	
IT	0	DS	2002	3.14	CL	https://en.wikipedia.org/wiki/Democrats_of_the_Left	
IT	0	DS	2006	2.71			
IT	FdI	FdI	2014	7.86	RRF	https://en.wikipedia.org/wiki/Brothers_of_Italy	
IT	FdI	FdI	2019	9.05			
IT	0	FdV	1999	3.83	L	https://en.wikipedia.org/wiki/Federation_of_the_Greens	
IT	0	IdV	2002	5.0	CL	https://en.wikipedia.org/wiki/Italy_of_Values	
IT	0	IdV	2006	4.83			
IT	0	IdV	2010	4.0			
IT	0	LB	1999	4.6	0	https://en.wikipedia.org/wiki/Bonino_List	
IT	LN-Aut	LN	1999	7.0	RRF	https://en.wikipedia.org/wiki/Lega_Nord	
IT	LN-Aut	LN	2002	7.71			
IT	LN-Aut	LN	2006	8.71			
IT	LN-Aut	LN	2010	8.56			
IT	LN-Aut	LN	2014	8.86			
IT	LN-Aut	LN	2019	8.79			
IT	M5S.1	M5S	2014	4.67	BT	https://en.wikipedia.org/wiki/Five_Star_Movement	
IT	M5S.2	M5S	2014	4.67			
IT	M5S.1	M5S	2019	4.78			
IT	M5S.2	M5S	2019	4.78			
IT	0	MRE	2006	4.33	CCL	https://en.wikipedia.org/wiki/European_Republicans_Movement	
IT	0	MS	1999	9.67	FR	https://en.wikipedia.org/wiki/Tricolour_Flame	
IT	0	MpA	2010	6.29	C	https://en.wikipedia.org/wiki/Movement_for_Autonomy	
