ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	PL	-	2603	PO	2006	5.3	8.2	-	-	-	-	-	-	2.6	6.7	92435	-	3.2	5.2	8	8.2	0	-	2005	-	-	24	2.8	4.5	-	-	-	-	-	6.7	1.2	-	-	-	5	-	5.4	-	6.7	-	6.6	-	9.2	4.3	1	8	4	2.7	-	-	-	-	0.0	-	3.7	3	-	-	-	-	-	-	-	-	-	-	-	-	7.7	7.4	4.5	3.4	3.6	4.1	-	28.9	5	3.1	7.4	8.5	2.3	2.7	6	4.6	24.1	2020.1
1999-2019	PL	-	2606	PSL	2006	5.0	3.5	-	-	-	-	-	-	4.9	5.5	92811	-	6.5	5	4.6	4	0	-	2005	-	-	6.3	5	4.2	-	-	-	-	-	5.7	2	-	-	-	4	-	4.4	-	4.5	-	4.8	-	6.3	4	1	8	11	5.1	-	-	-	-	0.0	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	5.5	3.8	5.2	4	4.2	5	-	5.4	3.8	4.8	3.4	5	9.2	9.8	4.8	3.8	7	2020.1
1999-2019	PL	-	2604	S	2006	4.1	1.2	-	-	-	-	-	-	2.0	3.7	92622	-	7.8	6	3.6	1.4	0	-	2005	-	-	10.8	5.8	3.5	-	-	-	-	-	4.3	1.8	-	-	-	2.5	-	2.8	-	1.8	-	2.3	-	4.6	3	1	8	11	7.7	-	-	-	-	1.0	-	-	2.7	-	-	-	-	-	-	-	-	7.7	-	-	-	8.5	1.4	3.8	5.8	4	5.7	-	12.2	3.6	8.3	1.8	3.5	8.3	9	4.8	5	11.4	2020.1
1999-2019	PL	-	2611	SDPL	2006	3.0	4.7	-	-	-	-	-	-	2.1	7.8	-	-	2.3	5.6	5.2	4.6	0	-	2005	-	-	5.3	3	5.2	-	-	-	-	-	6.3	1.5	-	-	-	5.2	-	5.4	-	5.7	-	6.1	-	8.6	4.7	1	7	5	1.4	-	-	-	-	0.0	-	3	3	-	-	-	-	-	-	-	-	-	-	-	-	7.2	5.2	4	3.7	3.7	1.3	-	0	6.8	1.8	3.6	6.3	3.3	3.6	5.3	4.4	3.9	2020.1
1999-2019	PL	-	2601	SLD	2006	3.4	4.7	-	-	-	-	-	-	2.1	8	92210	-	2.3	5.4	5.2	5.6	0	-	2005	-	-	9.3	3	5.2	-	-	-	-	-	6.2	1.3	-	-	-	5.2	-	5.4	-	5.6	-	6.0	-	8.8	4.7	1	8	5	1.6	-	-	-	-	0.0	-	3.3	3.3	-	-	-	-	-	-	-	-	-	-	-	-	7	5.8	4	4	3.4	1.6	-	12	6.6	2	3.8	6.3	3.7	3.8	5.7	4.4	11.3	2020.1
1999-2019	PL	-	2607	LPR	2010	9.2	3.5	-	-	-	-	-	-	8.8	6.9	92713	-	-	-	3.3	3.1	0	-	2007	3.2	6.9	-	8.1	6.4	-	-	2.9	-	-	4.2	1.7	-	-	-	2.4	-	1.6	-	2.5	-	1.7	-	6.7	1.3	1	15	10	9.5	-	-	-	-	0.0	-	7.9	5	5.8	7	-	-	-	-	-	5.3	9.3	-	-	-	4.6	3.5	3.8	7	9.6	9.8	-	0	8.4	9.6	3.1	4.1	5.5	5.1	-	-	1.3	2020.1
1999-2019	PL	-	2603	PO	2010	6.0	6.7	-	-	-	-	-	-	4.9	6.5	92435	-	-	-	6.4	6.6	0	-	2007	3.2	6.7	44.4	4.9	3.2	-	-	1	-	-	6.5	2.1	-	-	-	5.8	-	5.6	-	6.5	-	6.6	-	9.1	4.4	1	15	4	5	-	-	-	-	1.0	-	4.4	2.7	6.2	2.4	-	-	-	-	-	2.2	5.1	-	-	-	6.3	6	4.5	4.4	5.9	5.9	-	45.4	5.4	4.8	5.2	6.6	2.4	4.9	-	-	41.5	2020.1
1999-2019	PL	-	2606	PSL	2010	4.9	4.1	-	-	-	-	-	-	6.1	4.7	92811	-	-	-	5.9	3.3	0	-	2007	3.9	6.4	7.0	5.6	3.3	-	-	1.3	-	-	6.2	3.1	-	-	-	5.3	-	4.7	-	4.3	-	5.1	-	6.9	3.9	1	15	11	6.9	-	-	-	-	1.0	-	5.2	3	4.3	5.8	-	-	-	-	-	2.6	6.2	-	-	-	6.7	3.1	4.9	5.3	6.1	7	-	6.7	4.6	7	3.2	5.8	9.4	9.4	-	-	8.9	2020.1
1999-2019	PL	-	2604	S	2010	4.6	2.7	-	-	-	-	-	-	7	5.8	92622	-	-	-	5.4	2.8	0	-	2007	3.4	7	1.5	6.4	3.8	-	-	2.8	-	-	5.4	3.3	-	-	-	3.7	-	2.9	-	3	-	3.3	-	6.4	2.8	1	15	11	7.8	-	-	-	-	0.0	-	7.1	3.6	4.8	6.6	-	-	-	-	-	2.4	8	-	-	-	7.5	1.9	4.1	5.6	5.1	6.6	-	0	4.5	7.9	1.9	5	8.8	9.1	-	-	1.5	2020.1
1999-2019	PL	-	2612	SD	2010	4.7	6.2	-	-	-	-	-	-	3.3	7.1	92211	-	-	-	5.6	6.3	0	-	2007	3.9	5.6	-	4.4	3.8	-	-	2.5	-	-	6.6	3.1	-	-	-	6.2	-	6.6	-	6.7	-	6.7	-	6.7	4.8	1	15	3	3.7	-	-	-	-	0.0	-	3.4	2.3	5.3	5	-	-	-	-	-	1.8	3	-	-	-	5.6	6.4	4.4	3.2	4.4	2.6	-	-	6.1	2.9	5.9	6.4	2.2	5.6	-	-	0.7	2020.1
1999-2019	PL	-	2611	SDPL	2010	2.7	3.4	-	-	-	-	-	-	2.8	6.9	-	-	-	-	5.3	4.4	0	-	2007	4.4	4.8	-	3.4	4.6	-	-	1.6	-	-	6.6	2	-	-	-	6.1	-	6.2	-	6.1	-	6.7	-	8.2	5.3	1	15	5	2.2	-	-	-	-	0.0	-	3.1	3.3	5.4	4.3	-	-	-	-	-	3.3	3	-	-	-	6.5	3.3	4.7	3.7	6.2	1.7	-	2.2	7.4	2.1	2.7	6.1	3.1	5.2	-	-	2.5	2020.1
1999-2019	PL	-	2601	SLD	2010	2.8	3.5	-	-	-	-	-	-	3.3	7.3	92210	-	-	-	5.9	4.4	0	-	2007	4.1	5.2	12.3	3.8	3.9	-	-	1	-	-	6.5	2	-	-	-	5.7	-	6	-	5.8	-	6.6	-	8.4	4.9	1	15	5	2.4	-	-	-	-	0.0	-	3.3	3.2	5.6	4.2	-	-	-	-	-	3.1	3.7	-	-	-	7.1	3.5	4.5	4.5	5.7	2	-	8	7.4	2.1	3	6.6	3.7	5.3	-	-	9.9	2020.1
1999-2019	PL	-	2614	KNP	2014	9.5	9.6	-	-	7.6	-	-	9.5	8.1	-	-	8.4	-	-	-	9.6	0	9.6	2011	-	8.1	7.2	8.6	-	-	-	3	-	1.1	2.3	1.2	-	-	-	1.4	-	1.2	-	3.6	-	1.1	-	8	1.9	1	17	2	8.8	-	-	8.2	-	0.0	-	8.4	-	-	8.2	-	1	13	5	-	-	10	8.6	-	-	-	9.6	-	5.2	-	6	-	0	-	9.1	9.5	-	3.3	-	-	-	1.1	2020.1
1999-2019	PL	-	2603	PO	2014	5.7	6.3	-	-	7.9	-	-	1.4	4.5	-	92435	4.5	-	-	-	6.5	0	5.7	2011	-	6.1	32.1	4	-	-	-	1	-	5.2	6.9	2.6	-	-	-	5.9	-	6.5	-	6.6	-	6.5	-	8.4	5	1	17	4	4.6	-	-	5.4	-	1.0	-	4	-	-	3.8	-	8	13	10	-	-	4.1	3.8	-	-	-	5.8	-	4.2	-	5.2	-	45	-	4.6	5.8	-	2.9	-	-	-	39.2	2020.1
1999-2019	PL	-	2615	PR	2014	7.6	6.7	-	-	6.6	-	-	6.3	6.3	-	-	7.5	-	-	-	7.3	0	7.3	2011	-	6.9	3.2	6.2	-	-	-	1.6	-	2.7	5.7	3.1	-	-	-	3.4	-	4.5	-	5	-	4.0	-	6.2	3.6	1	17	2	7.7	-	-	7.5	-	0.0	-	5.6	-	-	5.1	-	5	13	15	-	-	6.8	7.2	-	-	-	6.4	-	5.5	-	7.8	-	0	-	7.2	6.4	-	4.9	-	-	-	0.2	2020.1
1999-2019	PL	-	2606	PSL	2014	5.3	3.5	-	-	6.8	-	-	2.4	5.9	-	92811	3.6	-	-	-	3.4	0	3.4	2011	-	5.9	6.8	5.6	-	-	-	1.1	-	4.1	6.7	3.9	-	-	-	4.6	-	5.2	-	5.1	-	5.5	-	6.2	4.1	1	17	11	6.9	-	-	5.5	-	1.0	-	6.4	-	-	5.4	-	18	14	17	-	-	6.5	6.4	-	-	-	3.5	-	4.1	-	6.5	-	6.1	-	6.8	3.8	-	9.5	-	-	-	8.4	2020.1
1999-2019	PL	-	2613	RP	2014	2.5	4.2	-	-	4.5	-	-	5.4	1.5	-	92440	5.6	-	-	-	6	0	4	2011	-	3.6	3.6	2.1	-	-	-	1.1	-	5.4	6.9	2.4	-	-	-	6.1	-	6.6	-	6.6	-	6.7	-	8.2	5.1	1	17	3	1.2	-	-	8.9	-	0.0	-	2.2	-	-	6.3	-	16	2	1	-	-	1.3	1.4	-	-	-	4.1	-	2.5	-	0.7	-	8.7	-	0.4	4.2	-	1.8	-	-	-	10	2020.1
1999-2019	PL	-	2601	SLD	2014	2.8	3.1	-	-	6.1	-	-	2.8	3.6	-	92210	4.2	-	-	-	3.4	0	3.1	2011	-	4.7	7.5	3.2	-	-	-	1	-	5.2	6.7	2	-	-	-	6.2	-	6.4	-	6.2	-	6.6	-	7.9	4.8	1	17	5	2.8	-	-	6.3	-	0.0	-	3.3	-	-	5.1	-	13	14	8	-	-	2.6	3.1	-	-	-	2.9	-	3.9	-	2.5	-	5.9	-	2.8	3.1	-	4.2	-	-	-	8.2	2020.1
1999-2019	PL	-	2616	SP	2014	8.3	3.4	-	-	4.8	-	-	7.8	8.6	-	-	8.7	-	-	-	3.4	0	3.3	2011	-	7.3	4	7.7	-	-	-	2.1	-	2.1	5.5	2.8	-	-	-	3.2	-	3.4	-	4.1	-	3.0	-	5.2	3.1	1	17	2	8.6	-	-	8	-	0.0	-	7.4	-	-	5.1	-	3	1	12	-	-	9	8.6	-	-	-	3.2	-	7.2	-	8.8	-	-	-	8.4	3.5	-	6.6	-	-	-	-	2020.1
1999-2019	PL	-	2620	Lewica Razem	2019	1.3	1.3	1.7	1.5	7.8	-	1.9	5.1	1.4	-	-	6.5	-	-	-	2.3	0	1.3	2019	7.9	1.6	1.2	1	-	-	6.1	-	2.3	5	6.6	2	-	-	-	-	-	5.8	-	5.1	-	6.6	-	7.2	-	1	21	6	1.2	0.5	1.8	8.2	-	0.0	1.6	1.8	6.4	-	-	3.8	-	-	-	2	6.3	1.8	1.1	5.9	5.4	8.2	1.5	-	3.1	-	0.7	4.8	-	-	0.7	1.4	-	2.8	-	-	-	-	2020.1
1999-2019	PL	-	2618	Nowo	2019	5.2	7.7	4.4	2.2	7.1	-	1.9	2.6	2.5	-	-	5	-	-	-	6.8	0	6.8	2019	5.1	4.7	-	2.7	-	-	5.3	-	0.6	5.8	6.3	1.1	-	-	-	-	-	5.9	-	6.5	-	6.9	-	8.6	-	1	21	3	2.6	2.7	2.5	6.4	-	0.0	2.9	3.3	4.8	-	-	5.8	-	-	-	3.8	3.7	4.3	2.7	4.2	2.4	6.2	6.7	-	2.4	-	2.3	5.9	1.8	-	2.7	6.5	-	1.4	-	-	-	1.6	2020.1
1999-2019	PL	-	2603	PO	2019	5.4	6.6	5.3	4.1	6.1	-	2.1	2.1	3.4	-	92435	6.3	-	-	-	6.1	0	5.7	2019	4.9	5.1	38.5	3.9	-	-	4.6	-	1.2	5.1	6.5	2.2	-	-	-	-	-	5.4	-	6.5	-	6.7	-	8.8	-	1	21	4	4.7	4.7	6.4	6.4	-	0.0	4.8	4.6	4.8	-	-	6.7	-	-	-	4.2	4.1	5.7	4.1	4.3	3.6	5.7	5.9	-	2.8	-	4.4	6.2	29.7	-	4.2	5.3	-	2.2	-	-	-	27.4	2020.1
1999-2019	PL	-	2606	PSL	2019	5.3	4.3	4.9	4	6.6	-	3.4	3.8	5.6	-	92811	4.7	-	-	-	3.6	0	3.7	2019	3.8	6.2	-	5.8	-	-	3.1	-	4.5	3.6	6.6	3.6	-	-	-	-	-	3.9	-	5.1	-	5.1	-	6.0	-	1	21	11	7.1	3.3	4	5.3	-	0.0	3.7	6	4.7	-	-	6.2	-	-	-	3.3	3	7.4	6.8	4.6	7.9	6.6	3.5	-	4.3	-	6.8	4.7	4.4	-	6.6	4.1	-	9.2	-	-	-	8.6	2020.1
1999-2019	PL	-	2601	SLD	2019	3.4	3.9	3	4.3	5.8	-	1.9	2.2	3	-	92210	5.8	-	-	-	4	0	3.3	2019	5.4	4.5	-	2.9	-	-	5.2	-	1.2	5.1	6.6	2.2	-	-	-	-	-	5.5	-	5.9	-	6.6	-	8.0	-	1	21	5	3.6	2.5	4.2	6.8	-	0.0	4	3.8	4.6	-	-	6.2	-	-	-	3.6	3.9	4.7	2.9	4.3	5	6.6	3.3	-	3.5	-	1.7	4.6	5.3	-	2.4	3.1	-	3.3	-	-	-	12.6	2020.1
1999-2019	PL	-	2621	Wiosna	2019	1.9	3.5	4.4	4.1	5.3	-	1.8	3.9	1.2	-	-	5.3	-	-	-	3.9	0	2.7	2019	7.8	1.7	6.1	1.1	-	-	5.8	-	1.1	5.7	6.5	1.1	-	-	-	-	-	6.2	-	5.7	-	6.9	-	8	-	1	21	5	0.8	0.3	1.4	8.8	-	0.0	2.1	2.1	6.5	-	-	5.6	-	-	-	1.8	5.4	1.8	0.8	5.4	4.1	6.5	2.7	-	2.9	-	0.6	5.1	4.2	-	0.3	2	-	1.6	-	-	-	4.9	2020.1
-	PL	KO	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	PL	KP-PSL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	PL	Konfederacja	2619	Konfederacia	2019	9.5	9.1	1.7	4.3	6.1	-	8.6	9.1	8.6	-	-	6.9	-	-	-	8.9	0	8.6	2019	3.5	8.8	4.5	9.5	-	-	1.1	-	1.3	1.3	3.1	2.2	-	-	-	-	-	1.1	-	3.9	-	1.4	-	7.4	-	1	21	1	9.5	0.3	2.4	9.3	-	0.0	0.8	9.7	8.8	-	-	6.7	-	-	-	0.8	8	9.1	9.8	7.2	6	6.5	8.1	-	7	-	8.9	5.2	1.1	-	9.7	8.8	-	5.3	-	-	-	6.8	2020.1
1999-2019	PL	Kukiz15	2617	Kukiz	2019	7.1	6.8	4.1	4.1	5.2	-	5.9	8.2	7.7	-	-	7.9	-	-	-	6.3	0	5.3	2019	2.9	7.1	3.7	7.4	-	-	1.9	-	5.2	2.3	5.3	3	-	-	-	-	-	2.2	-	5	-	3.1	-	5.2	-	1	21	9	7.6	2.8	3.6	6.3	-	0.0	2.9	7.8	6.2	-	-	7.1	-	-	-	2.3	4.6	8.2	7.9	9.2	7	5.1	5.4	-	4.3	-	6.6	5.4	1.3	-	7.6	6	-	5.1	-	-	-	1.7	2020.1
-	PL	Lewica	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	PL	Niezrzeszeni	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	PL	PiS	2605	PiS	2002	7.8	4.6	-	-	-	-	-	-	-	-	92436	-	-	-	-	-	0	-	2001	-	-	-	-	-	5.5	4	-	-	-	6	3.6	-	3.8	5.7	2.8	-	3.1	-	2.7	-	4.8	-	5.4	-	0	8	1	7.8	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.6	-	-	-	-	-	-	-	-	9.5	2020.1
1999-2019	PL	PiS	2605	PiS	2006	7.8	2.0	-	-	-	-	-	-	9.4	7.7	92436	-	9.2	9.5	3.8	2.6	0	-	2005	-	-	12.7	7	4.8	-	-	-	-	-	5	2.6	-	-	-	2.8	-	2	-	3.3	-	3.5	-	6.3	2.3	1	8	1	9.6	-	-	-	-	1.0	-	5.7	2.3	-	-	-	-	-	-	-	-	7.7	-	-	-	6.5	1.8	4.2	8	9.4	9.4	-	33.7	8.5	9.7	2.6	6.2	6.7	5.8	8.3	6.4	27	2020.1
1999-2019	PL	PiS	2605	PiS	2010	8.0	3.1	-	-	-	-	-	-	8.4	7.4	92436	-	-	-	4.5	3.5	0	-	2007	3.2	7.3	27.4	7.2	3.6	-	-	2.1	-	-	6.1	2.8	-	-	-	4.1	-	3.3	-	4.3	-	2.9	-	7.3	2.9	1	15	1	8.9	-	-	-	-	0.0	-	6.3	3	5.7	4.4	-	-	-	-	-	3.5	8.6	-	-	-	6.7	3.2	4.4	6.5	9.2	8.9	-	36.1	8.1	9.4	3.5	5.6	6.4	6.9	-	-	32.1	2020.1
1999-2019	PL	PiS	2605	PiS	2014	7.9	3.1	-	-	5.8	-	-	7.5	8.5	-	92436	8.8	-	-	-	3.6	0	2.9	2011	-	7.3	31.8	7.1	-	-	-	1.6	-	2.4	6.4	3.2	-	-	-	3.7	-	4.1	-	4.8	-	3.8	-	5.6	3.4	1	17	1	8.5	-	-	8.4	-	0.0	-	6.2	-	-	3.6	-	22	3	10	-	-	8	8.2	-	-	-	2.6	-	7.5	-	8.5	-	34.1	-	8.3	3.3	-	6.8	-	-	-	29.9	2020.1
1999-2019	PL	PiS	2605	PiS	2019	7.6	3.0	6.4	3.3	7.1	-	6.8	9.2	9.1	-	92436	5.5	-	-	-	3	0	1.5	2019	3.8	8.7	45.4	8	-	-	1.2	-	6.7	2.1	6	3	-	-	-	-	-	1.8	-	4.8	-	3.0	-	6.1	-	1	21	1	9.1	1.1	2.4	8.7	-	1.0	1.6	9.1	7.7	-	-	9.8	-	-	-	1.6	6.3	8.9	9.1	4.5	8	8.4	1.8	-	9.2	-	9.2	5.8	52.1	-	8.7	3.7	-	7.4	-	-	-	43.6	2020.1
-	PL	PrzywrócićPrawo	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	PL	Teraz	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	PL	Teraz!	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	PL	UPR	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
