ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u18	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u19	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u20	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u21	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		Orellana, Luis Alberto	M	1961
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u22	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		Bignami, Laura	F	1969
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u23	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Stefani, Erika	F	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u24	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PdL	Il Popolo della Libertà		Malan, Lucio	M	1960
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u25	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		De Cristofaro, Peppe	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u26	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		Mussini, Maria	F	1967
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u27	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Filippi, Marco	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u28	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Buccarella, Maurizio	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u29	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra		Giovanardi, Carlo	M	1950
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u30	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u31	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra		Giovanardi, Carlo	M	1950
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u32	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u33	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u34	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u35	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Gatti, Maria Grazia	F	1956
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u36	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u37	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Gatti, Maria Grazia	F	1956
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u38	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	GAL	Grandi Autonomie e Libertà		Barani, Lucio	M	1953
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u39	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u40	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	GAL	Grandi Autonomie e Libertà		Barani, Lucio	M	1953
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u41	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u42	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u43	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u44	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u45	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Lumia, Giuseppe	M	1960
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u46	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u47	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Lumia, Giuseppe	M	1960
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u48	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u49	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		Mussini, Maria	F	1967
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u50	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u51	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u52	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u53	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u54	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u55	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Filippi, Marco	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u56	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u57	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Filippi, Marco	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u58	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u59	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u60	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u61	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u62	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u63	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u64	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u65	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u66	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u67	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u68	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra		Albertini, Gabriele	M	1950
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u69	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u70	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra		Albertini, Gabriele	M	1950
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u71	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u72	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u73	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u74	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	AP (NCD-UDC)	Area Popolare (NCD-UDC)	Coalition	Di Biagio, Aldo	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u75	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u76	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	AP (NCD-UDC)	Area Popolare (NCD-UDC)	Coalition	Di Biagio, Aldo	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u77	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u78	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	AP (NCD-UDC)	Area Popolare (NCD-UDC)	Coalition	Di Biagio, Aldo	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u79	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u80	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	Misto	Misto		Orellana, Luis Alberto	M	1961
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u81	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Stefani, Erika	F	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u82	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Buccarella, Maurizio	M	1964
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u83	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PdL	Il Popolo della Libertà		Galimberti, Paolo	M	1968
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u84	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u85	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PdL	Il Popolo della Libertà		Galimberti, Paolo	M	1968
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u86	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u87	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Guest	notMP				Ferri, Cosimo Maria	M	1971
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u88	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u89	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u90	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Falanga, Ciro	M	1951
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.u91	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 462, Day (2015-06-10)	2015-06-10	2015-06-10	Upper house	17-upper			462-upper		Reference	Regular	MP	GAL	Grandi Autonomie e Libertà		Barani, Lucio	M	1953
