ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2022-04-06-SDZ8-Izredna-99.u1	Zapisi sej Državnega zbora Republike Slovenije, Izredna 8. mandat, 99. izredna seja (6. 4. 2022)	2022-04-06	Spodnji dom	8		99			Vojna	Predsedujoči	MP	notMinister	DeSUS	Demokratična stranka upokojencev Slovenije	Coalition	Simonovič, Branko	M	1953
ParlaMint-SI_2022-04-06-SDZ8-Izredna-99.u2	Zapisi sej Državnega zbora Republike Slovenije, Izredna 8. mandat, 99. izredna seja (6. 4. 2022)	2022-04-06	Spodnji dom	8		99			Vojna	Navadni	MP	notMinister	NP	Poslanska skupina nepovezanih poslancev		Zorčič, Igor	M	1978
ParlaMint-SI_2022-04-06-SDZ8-Izredna-99.u229	Zapisi sej Državnega zbora Republike Slovenije, Izredna 8. mandat, 99. izredna seja (6. 4. 2022)	2022-04-06	Spodnji dom	8		99			Vojna	Navadni	MP	notMinister	Levica	Levica	Opposition	Siter, Primož	M	1979
ParlaMint-SI_2022-04-06-SDZ8-Izredna-99.u230	Zapisi sej Državnega zbora Republike Slovenije, Izredna 8. mandat, 99. izredna seja (6. 4. 2022)	2022-04-06	Spodnji dom	8		99			Vojna	Predsedujoči	MP	notMinister	NP	Poslanska skupina nepovezanih poslancev		Zorčič, Igor	M	1978
