Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
FI	TyttiTuppurainen	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	TyttiTuppurainen	minister	2019-12-10	-	-	-	-	-	-	-
FI	KristaKiuru	minister	2011-06-22	2013-05-23	-	-	-	-	-	-
FI	KristaKiuru	minister	2013-05-24	2014-04-03	-	-	-	-	-	-
FI	KristaKiuru	minister	2014-04-04	2014-06-23	-	-	-	-	-	-
FI	KristaKiuru	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	KristaKiuru	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	KristaKiuru	minister	2019-12-10	2022-02-03	-	-	-	-	-	-
FI	JariLeppä	minister	2017-05-05	2019-06-05	-	-	-	-	-	-
FI	JariLeppä	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	JariLeppä	minister	2019-12-10	-	-	-	-	-	-	-
FI	YmpäristöjailmastoministeriKristaMikkonen	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	YmpäristöjailmastoministeriKristaMikkonen	minister	2019-12-10	2021-11-18	-	-	-	-	-	-
FI	YmpäristöjailmastoministeriKristaMikkonen	minister	2021-11-19	-	-	-	-	-	-	-
FI	MikaLintilä	minister	2016-12-29	2019-06-05	-	-	-	-	-	-
FI	MikaLintilä	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	MikaLintilä	minister	2019-12-10	-	-	-	-	-	-	-
FI	KaukoJuhantalo	minister	1991-04-26	1992-08-02	-	-	-	-	-	-
FI	LenitaToivakka	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	LenitaToivakka	minister	2015-05-29	2016-06-21	-	-	-	-	-	-
FI	KimmoTiilikainen	minister	2007-09-28	2008-04-10	-	-	-	-	-	-
FI	KimmoTiilikainen	minister	2015-05-29	2017-05-04	-	-	-	-	-	-
FI	KimmoTiilikainen	minister	2017-05-05	2019-06-05	-	-	-	-	-	-
FI	JariLindström	minister	2015-05-29	2017-05-04	-	-	-	-	-	-
FI	JariLindström	minister	2017-05-05	2019-06-05	-	-	-	-	-	-
FI	AinoKaisaPekonen	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	AinoKaisaPekonen	minister	2019-12-10	2021-06-28	-	-	-	-	-	-
FI	HannaMäntylä	minister	2015-05-29	2016-08-24	-	-	-	-	-	-
FI	PaavoArhinmäki	minister	2011-06-22	2014-04-03	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1975-11-30	1976-09-28	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1976-09-29	1977-05-14	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1977-05-15	1979-05-25	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1979-05-26	1982-02-18	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1983-05-06	1987-04-29	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	1991-04-26	1993-05-03	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	2007-04-19	2010-06-21	-	-	-	-	-	-
FI	PaavoVäyrynen	minister	2010-06-22	2011-06-21	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	1999-04-15	2000-02-24	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	2000-02-25	2003-04-16	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	2003-04-17	2003-06-23	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	2003-06-24	2007-04-18	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	2011-06-22	2014-06-23	-	-	-	-	-	-
FI	ErkkiTuomioja	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	OlliRehn	minister	2015-05-29	2016-12-28	-	-	-	-	-	-
FI	MerjaKyllönen	minister	2011-06-22	2014-04-03	-	-	-	-	-	-
FI	PiaViitanen	minister	2013-05-24	2014-04-03	-	-	-	-	-	-
FI	PiaViitanen	minister	2014-04-04	2014-06-23	-	-	-	-	-	-
FI	PiaViitanen	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	AnneMariVirolainen	minister	2018-02-12	2019-06-05	-	-	-	-	-	-
FI	JuhaRehul	minister	2010-05-24	2010-06-21	-	-	-	-	-	-
FI	JuhaRehul	minister	2010-06-22	2011-06-21	-	-	-	-	-	-
FI	JuhaRehul	minister	2015-05-29	2017-07-09	-	-	-	-	-	-
FI	SatuHassi	minister	1999-04-15	2002-05-30	-	-	-	-	-	-
FI	MauriPekkarinen	minister	1991-04-26	1995-04-12	-	-	-	-	-	-
FI	MauriPekkarinen	minister	2003-04-17	2011-06-21	-	-	-	-	-	-
FI	SeppoKääriäinen	minister	1993-08-01	1995-04-12	-	-	-	-	-	-
FI	SeppoKääriäinen	minister	2003-06-24	2007-04-18	-	-	-	-	-	-
FI	JukkaGustafsson	minister	2011-06-22	2013-05-23	-	-	-	-	-	-
FI	MariaGuzenina	minister	2011-06-22	2013-05-23	-	-	-	-	-	-
FI	LiAndersson	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	LiAndersson	minister	2019-12-10	2020-12-16	-	-	-	-	-	-
FI	LiAndersson	minister	2021-06-29	-	-	-	-	-	-	-
FI	AnneBerner	minister	2015-05-29	2019-05-29	-	-	-	-	-	-
FI	EvaBiaudet	minister	1999-04-15	2000-04-13	-	-	-	-	-	-
FI	EvaBiaudet	minister	2002-04-19	2003-04-16	-	-	-	-	-	-
FI	JuhaSipilä	minister	2015-05-29	2019-06-05	-	-	-	-	-	-
FI	SirkkaLiisaAnttila	minister	2007-04-19	2010-06-21	-	-	-	-	-	-
FI	SirkkaLiisaAnttila	minister	2010-06-22	2011-06-21	-	-	-	-	-	-
FI	JussiSaramo	minister	2020-12-17	2021-06-28	-	-	-	-	-	-
FI	StefanWallin	minister	2007-01-01	2007-04-18	-	-	-	-	-	-
FI	StefanWallin	minister	2007-04-19	2010-06-21	-	-	-	-	-	-
FI	StefanWallin	minister	2010-06-22	2011-06-21	-	-	-	-	-	-
FI	StefanWallin	minister	2011-06-22	2012-07-04	-	-	-	-	-	-
FI	TimoHarakka	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	TimoHarakka	minister	2019-12-10	-	-	-	-	-	-	-
FI	PaulaRisikko	minister	2007-04-19	2010-06-21	-	-	-	-	-	-
FI	PaulaRisikko	minister	2010-06-22	2011-06-21	-	-	-	-	-	-
FI	PaulaRisikko	minister	2011-06-22	2014-06-23	-	-	-	-	-	-
FI	PaulaRisikko	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	PaulaRisikko	minister	2016-06-22	2018-02-05	-	-	-	-	-	-
FI	SusannaHuovinen	minister	2005-09-24	2007-04-18	-	-	-	-	-	-
FI	SusannaHuovinen	minister	2013-05-24	2014-06-23	-	-	-	-	-	-
FI	SusannaHuovinen	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	AnnaMajaHenriksson	minister	2011-06-22	2014-06-23	-	-	-	-	-	-
FI	AnnaMajaHenriksson	minister	2014-06-24	2015-05-28	-	-	-	-	-	-
FI	AnnaMajaHenriksson	minister	2019-06-06	2019-12-09	-	-	-	-	-	-
FI	AnnaMajaHenriksson	minister	2019-12-10	-	-	-	-	-	-	-
FI	AnttiHäkkänen	minister	2017-05-05	2019-06-05	-	-	-	-	-	-
