ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 3, Extraordinary Session 1, (16. 11. 2000)	2000-11-16	Lower house	3		1			Reference	Chairperson	MP	-	ZLSD	Združena lista socialnih demokratov		Pahor, Borut	M	1963
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 3, Extraordinary Session 1, (16. 11. 2000)	2000-11-16	Lower house	3		1			Reference	Regular	MP	-	SNS	Slovenska nacionalna stranka		Peče, Sašo	M	1971
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.u46	Minutes of the National Assembly of the Republic of Slovenia, Term 3, Extraordinary Session 1, (16. 11. 2000)	2000-11-16	Lower house	3		1			Reference	Regular	MP	-	LDS	Liberalna demokracija Slovenije		Drnovšek, Janez	M	1950
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.u47	Minutes of the National Assembly of the Republic of Slovenia, Term 3, Extraordinary Session 1, (16. 11. 2000)	2000-11-16	Lower house	3		1			Reference	Chairperson	MP	-	ZLSD	Združena lista socialnih demokratov		Pahor, Borut	M	1963
