ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-SI_2018-04-13-SDZ7-Izredna-59.u1	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 59, 13.4.2018	2018-04-13	2018-04-13	Lower house	7		59			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
ParlaMint-SI_2018-04-13-SDZ7-Izredna-59.u2	Minutes of the National Assembly of the Republic of Slovenia, Term 7, Extraordinary Session 59, 13.4.2018	2018-04-13	2018-04-13	Lower house	7		59			Reference	Chairperson	MP	SMC	Stranka modernega centra		Brglez, Milan	M	1967
