ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ_2016-03-23-ps2013-043-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies	2016-03-23	2016-03-23	ps2013	-	ps2013/043	ps2013/043/01	ps2013/043/000	Reference	Chairperson	MP	;;;;;;;;;;;;;;;;;;;;;ANO;	;;;;;;;;;;;;;;;;;;;;;Poslanecký klub ANO 2011;	Pokorná Jermanová, Jaroslava	F	1970
ParlaMint-CZ_2016-03-23-ps2013-043-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies	2016-03-23	2016-03-23	ps2013	-	ps2013/043	ps2013/043/01	ps2013/043/000	Reference	Regular	MP	;;;;;;ODS;	;;;;;;Poslanecký klub Občanské demokratické strany;	Stanjura, Zbyněk	M	1964
ParlaMint-CZ_2016-03-23-ps2013-043-01-000-000.u40	Parliament of the Czech Republic, Chamber of Deputies	2016-03-23	2016-03-23	ps2013	-	ps2013/043	ps2013/043/01	ps2013/043/000	Reference	Regular	MP	;;;;;;;;;;;;;;;;;Úsvit;	;;;;;;;;;;;;;;;;;Poslanecký klub Úsvit - Národní Koalice;	Černoch, Marek	M	1969
ParlaMint-CZ_2016-03-23-ps2013-043-01-000-000.u41	Parliament of the Czech Republic, Chamber of Deputies	2016-03-23	2016-03-23	ps2013	-	ps2013/043	ps2013/043/01	ps2013/043/000	Reference	Chairperson	MP	;;;;;TOP09-S;	;;;;;Poslanecký klub TOP 09 a Starostové;	Gazdík, Petr	M	1974
