ID	Title	From	To	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ_2018-11-13-ps2017-020-09-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies	2018-11-13	2018-11-13	ps2017	-	ps2017/020	ps2017/020/09	ps2017/020/000	Reference	Chairperson	MP	;ANO;	;Poslanecký klub ANO 2011;	Vondráček, Radek	M	1973
ParlaMint-CZ_2018-11-13-ps2017-020-09-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies	2018-11-13	2018-11-13	ps2017	-	ps2017/020	ps2017/020/09	ps2017/020/000	Reference	Regular	MP	;;;ANO;	;;;Poslanecký klub ANO 2011;	Faltýnek, Jaroslav	M	1962
ParlaMint-CZ_2018-11-13-ps2017-020-09-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies	2018-11-13	2018-11-13	ps2017	-	ps2017/020	ps2017/020/09	ps2017/020/000	Reference	Regular	MP	;;;;;TOP09;	;;;;;Poslanecký klub TOP 09;	Kalousek, Miroslav	M	1960
ParlaMint-CZ_2018-11-13-ps2017-020-09-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies	2018-11-13	2018-11-13	ps2017	-	ps2017/020	ps2017/020/09	ps2017/020/000	Reference	Chairperson	MP	;ANO;	;Poslanecký klub ANO 2011;	Vondráček, Radek	M	1973
