Country	SpeakerID	Name	Sex
ES	AdolfoPérezAbellás	Pérez Abellás, Adolfo	M
ES	AdolfoSuárezIllana	Suárez Illana, Adolfo	M
ES	AdrianaLastraFernández	Lastra Fernández, Adriana	F
ES	AgustínAlmodóbarBarceló	Almodóbar Barceló, Agustín	M
ES	AgustínCondeBajén	Conde Bajén, Agustín	M
ES	AgustínRosetyFernándezDeCastro	Rosety Fernández De Castro, Agustín	M
ES	AgustínZamarrónMoreno	Zamarrón Moreno, Agustín	M
ES	AinaVidalSáez	Vidal Sáez, Aina	F
ES	AitorEstebanBravo	Esteban Bravo, Aitor	M
ES	AlbaVergésiBosch	Vergés i Bosch, Alba	F
ES	AlbertBotranPahissa	Botran Pahissa, Albert	M
ES	AlbertRiveraDíaz	Rivera Díaz, Albert	M
ES	AlbertoAsartaCuevas	Asarta Cuevas, Alberto	M
ES	AlbertoCaseroÁvila	Casero Ávila, Alberto	M
ES	AlbertoGarzónEspinosa	Garzón Espinosa, Alberto	M
ES	AlbertoMonteroSoler	Montero Soler, Alberto	M
ES	AlbertoRodríguezRodríguez	Rodríguez Rodríguez, Alberto	M
ES	AlbertoRuizGallardón	Ruiz-Gallardón, Alberto	-
ES	AlejandroAlonsoNúñez	Alonso Núñez, Alejandro	M
ES	AlejandroFernándezÁlvarez	Fernández Álvarez, Alejandro	M
ES	AlejandroSolerMur	Soler Mur, Alejandro	M
ES	AlexandraFernándezGómez	Fernández Gómez, Alexandra	F
ES	AlfonsoAlonsoAranegui	Alonso Aranegui, Alfonso	M
ES	AlfonsoCandónAdán	Candón Adán, Alfonso	M
ES	AlfonsoMartínezBaños	Martínez Baños, Alfonso	M
ES	AlfonsoMaríaDastisQuecedo	Dastis Quecedo, Alfonso María	M
ES	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M
ES	AlfonsoSerranoSánchezCapuchino	Serrano Sánchez-Capuchino, Alfonso	M
ES	AlfredBoschiPascual	Bosch i Pascual, Alfred	M
ES	AlfredoSanchoGuardia	Sancho Guardia, Alfredo	M
ES	AliciaGarcíaRodríguez	García Rodríguez, Alicia	F
ES	AliciaPiquerSancho	Piquer Sancho, Alicia	F
ES	AliciaRamosJordán	Ramos Jordán, Alicia	F
ES	AliciaSánchezCamachoPérez	Sánchez-Camacho Pérez, Alicia	F
ES	AlmudenaNegroKonrad	Negro Konrad, Almudena	F
ES	AmparoBotejaraSanz	Botejara Sanz, Amparo	F
ES	AnVanessaRodríguezConcepción	Rodríguez Concepción, An Vanessa	F
ES	AnaBelénFernándezCasero	Fernández Casero, Ana Belén	F
ES	AnaBelénTerrónBerbel	Terrón Berbel, Ana Belén	F
ES	AnaBelénVázquezBlanco	Vázquez Blanco, Ana Belén	F
ES	AnaIsabelAlósLópez	Alós López, Ana Isabel	F
ES	AnaMarcelloSantos	Marcello Santos, Ana	F
ES	AnaMaríaBeltránVillalba	Beltrán Villalba, Ana María	F
ES	AnaMaríaBotellaGómez	Botella Gómez, Ana María	F
ES	AnaMaríaCastañoRey	Castaño Rey, Ana María	F
ES	AnaMaríaMadrazoDíaz	Madrazo Díaz, Ana María	F
ES	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F
ES	AnaMaríaPastorJulián	Pastor Julián, Ana María	F
ES	AnaMaríaSurraSpadea	Surra Spadea, Ana María	F
ES	AnaMaríaZuritaExpósito	Zurita Expósito, Ana María	F
ES	AnaMato	Mato, Ana	-
ES	AnaPontónMondelo	Pontón Mondelo, Ana	F
ES	AnaPrietoNieto	Prieto Nieto, Ana	F
ES	AndreaFabraFernández	Fabra Fernández, Andrea	F
ES	AndreaFernándezBenéitez	Fernández Benéitez, Andrea	F
ES	AndrésAlbertoRodríguezAlmeida	Rodríguez Almeida, Andrés Alberto	M
ES	AndrésJoséAyalaSánchez	Ayala Sánchez, Andrés José	M
