ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL_2015-12-16-sejm-05-2.u1	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 5, Day 2 (2015-12-16)	2015-12-16	Lower house	8-lower	5-lower		2-lower		Reference	Chairperson	MP	-	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Kuchciński, Marek	M	1955
ParlaMint-PL_2015-12-16-sejm-05-2.u2	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 5, Day 2 (2015-12-16)	2015-12-16	Lower house	8-lower	5-lower		2-lower		Reference	Regular	MP	-	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Kubów, Krzysztof	M	1984
ParlaMint-PL_2015-12-16-sejm-05-2.u492	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 5, Day 2 (2015-12-16)	2015-12-16	Lower house	8-lower	5-lower		2-lower		Reference	Guest	notMP	-				Warzecha, Jan	M	-
ParlaMint-PL_2015-12-16-sejm-05-2.u493	Report of the session of the Sejm of the Republic of Poland, Term 8, Session 5, Day 2 (2015-12-16)	2015-12-16	Lower house	8-lower	5-lower		2-lower		Reference	Chairperson	MP	-	Kukiz15	Klub Poselski Kukiz’15	Opposition	Tyszka, Stanisław	M	1979
