ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR_2017-06-29-0.u38724	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 4	2017-06-29	Unicameralism	9		4	2017-07-14		Reference	Regular	MP	-	MOST	Most nezavisnih lista	Opposition	Bulj, Miro	M	1972
ParlaMint-HR_2017-06-29-0.u38725	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 4	2017-06-29	Unicameralism	9		4	2017-07-14		Reference	Chairperson	MP	-	HDZ	Hrvatska demokratska zajednica	Coalition	Jandroković, Gordan	M	1967
ParlaMint-HR_2017-06-29-0.u42795	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 4	2017-06-29	Unicameralism	9		4	2017-07-14		Reference	Chairperson	MP	-	HDZ	Hrvatska demokratska zajednica	Coalition	Brkić, Milijan	M	1970
ParlaMint-HR_2017-06-29-0.u42796	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 4	2017-06-29	Unicameralism	9		4	2017-07-14		Reference	Regular	MP	-	HDZ	Hrvatska demokratska zajednica	Coalition	Jandroković, Gordan	M	1967
